source,target,tgt_lng
Accessibility,協助工具,zh-TW
Advancement,進度,zh-TW
Apprentice,學徒,zh-TW
Architecture,建築,zh-TW
Armorer,製甲師,zh-TW
Attack indicator,攻擊顯示計,zh-TW
Blocking,防禦,zh-TW
Breaking,破壞,zh-TW
Breeding,繁殖,zh-TW
Brewing,釀造,zh-TW
Butcher,屠夫,zh-TW
Cartographer,製圖師,zh-TW
Chest loot,儲物箱戰利品,zh-TW
Cleric,神職人員,zh-TW
Crafting,合成,zh-TW
Crosshair,（十字）準星,zh-TW
Dual wield,雙持,zh-TW
Enchanting,附魔,zh-TW
Expert,專家,zh-TW
Farmer,農夫,zh-TW
Farming,耕種,zh-TW
Feature,地物,zh-TW
Fisherman,漁夫,zh-TW
Fletcher,製箭師,zh-TW
Heads-up display (HUD),抬頭顯示器 / 平視顯示器,zh-TW
Health,生命,zh-TW
Health bar,生命條,zh-TW
Hollow,空洞,zh-TW
Hotbar,快捷欄,zh-TW
Hunger,飢餓,zh-TW
Inventory,物品欄,zh-TW
Journeyman,老手,zh-TW
Leatherworker,皮匠,zh-TW
Librarian,圖書管理員,zh-TW
Loot table,戰利品表,zh-TW
Mason,石匠,zh-TW
Master,大師,zh-TW
Material,材料,zh-TW
Narrator,朗讀功能,zh-TW
Nitwit,傻子,zh-TW
Novice,新手,zh-TW
Old,舊世界類型,zh-TW
Opacity,不透明度,zh-TW
Pillager patrol,掠奪者巡邏隊,zh-TW
Raid,突襲,zh-TW
Rarity,稀有度,zh-TW
Recipe book,配方手冊,zh-TW
Saturation level,飽食度,zh-TW
Scoreboard,計分板,zh-TW
Shepherd,牧羊人,zh-TW
Slot,欄位,zh-TW
Smelting,熔煉,zh-TW
Sneaking,潛行,zh-TW
Spawn,生成,zh-TW
Splash,閃爍標語,zh-TW
Sprinting,跑步,zh-TW
Status effect,狀態效果,zh-TW
Third person view,第三人稱視角,zh-TW
Tier,品質,zh-TW
Toolsmith,工具匠,zh-TW
Trading,（村民）交易,zh-TW
Transportation,運輸,zh-TW
Tutorial hint,教學提示,zh-TW
Unemployed,失業,zh-TW
Vehicle,載具,zh-TW
Waterlogging,含水,zh-TW
Weaponsmith,武器匠,zh-TW
专家,專家,zh-TW
农民,農夫,zh-TW
制图师,製圖師,zh-TW
制箭师,製箭師,zh-TW
双持,雙持,zh-TW
品质,品質,zh-TW
图书管理员,圖書管理員,zh-TW
复述功能,朗讀功能,zh-TW
大师,大師,zh-TW
失业,失業,zh-TW
学徒,學徒,zh-TW
建筑,建築,zh-TW
快捷栏,快捷欄,zh-TW
战利品表,戰利品表,zh-TW
抬头显示器 / 平视显示器,抬頭顯示器 / 平視顯示器,zh-TW
攻击指示器,攻擊顯示計,zh-TW
教学提示,教學提示,zh-TW
旧世界类型,舊世界類型,zh-TW
槽位,欄位,zh-TW
渔夫,漁夫,zh-TW
潜行,潛行,zh-TW
灾厄巡逻队,掠奪者巡邏隊,zh-TW
烧炼,熔煉,zh-TW
牧师,神職人員,zh-TW
物品栏,物品欄,zh-TW
状态效果,狀態效果,zh-TW
生命条,生命條,zh-TW
疾跑,跑步,zh-TW
盔甲匠,製甲師,zh-TW
破坏,破壞,zh-TW
第三人称视角,第三人稱視角,zh-TW
箱子战利品,儲物箱戰利品,zh-TW
耕种,耕種,zh-TW
袭击,突襲,zh-TW
记分板,計分板,zh-TW
载具,載具,zh-TW
辅助功能,協助工具,zh-TW
运输,運輸,zh-TW
进度,進度,zh-TW
配方书,配方手冊,zh-TW
酿造,釀造,zh-TW
闪烁标语,閃爍標語,zh-TW
防御,防禦,zh-TW
饥饿,飢餓,zh-TW
饱和度,飽食度,zh-TW
（十字）准星,（十字）準星,zh-TW
