source,target,tgt_lng
Aqua Affinity,親水性,zh-TW
Bane of Arthropods,節肢剋星,zh-TW
Blast Protection,爆炸保護,zh-TW
Breach,破甲,zh-TW
Channeling,喚雷,zh-TW
Curse of Binding,綁定詛咒,zh-TW
Curse of Vanishing,消失詛咒,zh-TW
Density,緻密,zh-TW
Depth Strider,深海漫遊,zh-TW
Efficiency,效率,zh-TW
Feather Falling,輕盈,zh-TW
Fire Aspect,燃燒,zh-TW
Fire Protection,火焰保護,zh-TW
Flame,火焰,zh-TW
Fortune,幸運,zh-TW
Frost Walker,冰霜行者,zh-TW
Impaling,魚叉,zh-TW
Infinity,無限,zh-TW
Knockback,擊退,zh-TW
Looting,掠奪,zh-TW
Loyalty,忠誠,zh-TW
Luck of the Sea,海洋的祝福,zh-TW
Lunge,突刺,zh-TW
Lure,魚餌,zh-TW
Mending,修補,zh-TW
Multishot,分裂箭矢,zh-TW
Piercing,貫穿,zh-TW
Power,強力,zh-TW
Projectile Protection,投射物保護,zh-TW
Protection,保護,zh-TW
Punch,衝擊,zh-TW
Quick Charge,快速上弦,zh-TW
Respiration,水中呼吸,zh-TW
Riptide,波濤,zh-TW
Sharpness,鋒利,zh-TW
Silk Touch,絲綢之觸,zh-TW
Smite,不死剋星,zh-TW
Soul Speed,靈魂疾走,zh-TW
Sweeping Edge,橫掃之刃,zh-TW
Swift Sneak,迅捷潛行,zh-TW
Thorns,尖刺,zh-TW
Unbreaking,耐久,zh-TW
Wind Burst,風爆,zh-TW
亡灵杀手,不死剋星,zh-TW
保护,保護,zh-TW
冲击,衝擊,zh-TW
击退,擊退,zh-TW
力量,強力,zh-TW
多重射击,分裂箭矢,zh-TW
引雷,喚雷,zh-TW
弹射物保护,投射物保護,zh-TW
忠诚,忠誠,zh-TW
快速装填,快速上弦,zh-TW
抢夺,掠奪,zh-TW
摔落缓冲,輕盈,zh-TW
无限,無限,zh-TW
时运,幸運,zh-TW
横扫之刃,橫掃之刃,zh-TW
水下呼吸,水中呼吸,zh-TW
水下速掘,親水性,zh-TW
海之眷顾,海洋的祝福,zh-TW
消失诅咒,消失詛咒,zh-TW
深海探索者,深海漫遊,zh-TW
激流,波濤,zh-TW
火焰保护,火焰保護,zh-TW
火焰附加,燃燒,zh-TW
火矢,火焰,zh-TW
灵魂疾行,靈魂疾走,zh-TW
爆炸保护,爆炸保護,zh-TW
穿刺,魚叉,zh-TW
穿透,貫穿,zh-TW
突进,突刺,zh-TW
精准采集,絲綢之觸,zh-TW
经验修补,修補,zh-TW
绑定诅咒,綁定詛咒,zh-TW
致密,緻密,zh-TW
节肢杀手,節肢剋星,zh-TW
荆棘,尖刺,zh-TW
迅捷潜行,迅捷潛行,zh-TW
锋利,鋒利,zh-TW
风爆,風爆,zh-TW
饵钓,魚餌,zh-TW
