source,target,tgt_lng
Adventure Update,冒險更新,zh-TW
Armored Paws,犰甲狼兵,zh-TW
Bats and Pots,蝙蝠與陶罐,zh-TW
Bedrock Edition,基岩版,zh-TW
Bedrock Edition alpha,基岩版alpha,zh-TW
Bedrock Edition beta,基岩版beta,zh-TW
Better Together Update,獨樂不如眾樂更新,zh-TW
Boss Update,Boss更新,zh-TW
Bountiful Update,繽紛更新,zh-TW
Build,開發版,zh-TW
Bundles of Bravery,勇氣之袋,zh-TW
Buzzy Bees,嗡嗡蜂群,zh-TW
Caves & Cliffs,洞穴與山崖,zh-TW
Chaos Cubed,混沌立方,zh-TW
Chase the Skies,追逐天空,zh-TW
Colorful Update,多彩世界更新,zh-TW
Combat Update,戰鬥更新,zh-TW
Development cycle,開發週期,zh-TW
Discovery Update,探索更新,zh-TW
Easter egg,彩蛋,zh-TW
Education Edition,教育版,zh-TW
Ender Update,終界更新,zh-TW
Exclusive feature,獨有特性,zh-TW
Exploration Update,探險更新,zh-TW
Feature,特性 / 功能,zh-TW
Friendly Update,友好更新,zh-TW
Frostburn Update,霜炙更新,zh-TW
Halloween Update,萬聖節更新,zh-TW
Horse Update,馬匹更新,zh-TW
Java Edition,Java版,zh-TW
Launcher,啟動器,zh-TW
Legacy Console Edition,原主機版,zh-TW
Mentioned feature,提及特性,zh-TW
Mounts of Mayhem,群騎紛爭,zh-TW
Nether Update,地獄更新,zh-TW
New Nintendo 3DS Edition,New Nintendo 3DS版,zh-TW
Official release,正式版,zh-TW
Overworld Update,主世界更新,zh-TW
Planned version,計劃版本,zh-TW
Pocket Edition,攜帶版,zh-TW
Pocket Edition Alpha,攜帶版Alpha,zh-TW
Pocket Edition Lite,攜帶版Lite,zh-TW
Pre-release,預發布版,zh-TW
Pretty Scary Update,駭人更新,zh-TW
Redstone Update,紅石更新,zh-TW
Release candidate,發布候選,zh-TW
Removed feature,已移除特性,zh-TW
Seecret Friday Update,秘密週五更新,zh-TW
Seecret Saturday Update,秘密週六更新,zh-TW
Seecret Update,秘密更新,zh-TW
Snapshot,快照,zh-TW
Spring to Life,春意盎然,zh-TW
The Copper Age,銅器時代,zh-TW
The Garden Awakens,蒼園覺醒,zh-TW
The Update that Changed the World,改變世界的更新,zh-TW
The Wild Update,荒野更新,zh-TW
Tiny Takeover,小鬼當家,zh-TW
Trails & Tales,足跡與故事,zh-TW
Tricky Trials,棘巧試煉,zh-TW
Unused feature,未使用特性,zh-TW
Upcoming,即將到來,zh-TW
Update Aquatic,水域更新,zh-TW
Version history,版本紀錄,zh-TW
Village and Pillage,村莊與掠奪,zh-TW
万圣节更新,萬聖節更新,zh-TW
下界更新,地獄更新,zh-TW
冒险更新,冒險更新,zh-TW
勇气之袋,勇氣之袋,zh-TW
即将到来,即將到來,zh-TW
原主机版,原主機版,zh-TW
发布候选,發布候選,zh-TW
启动器,啟動器,zh-TW
小鬼当家,小鬼當家,zh-TW
开发周期,開發週期,zh-TW
开发版,開發版,zh-TW
战斗更新,戰鬥更新,zh-TW
探险更新,探險更新,zh-TW
携带版,攜帶版,zh-TW
携带版Alpha,攜帶版Alpha,zh-TW
携带版Lite,攜帶版Lite,zh-TW
改变世界的更新,改變世界的更新,zh-TW
末影更新,終界更新,zh-TW
村庄与掠夺,村莊與掠奪,zh-TW
棘巧试炼,棘巧試煉,zh-TW
洞穴与山崖,洞穴與山崖,zh-TW
版本记录,版本紀錄,zh-TW
独乐不如众乐更新,獨樂不如眾樂更新,zh-TW
独有特性,獨有特性,zh-TW
秘密周五更新,秘密週五更新,zh-TW
秘密周六更新,秘密週六更新,zh-TW
红石更新,紅石更新,zh-TW
缤纷更新,繽紛更新,zh-TW
群骑纷争,群騎紛爭,zh-TW
苍园觉醒,蒼園覺醒,zh-TW
蝙蝠与陶罐,蝙蝠與陶罐,zh-TW
计划版本,計劃版本,zh-TW
足迹与故事,足跡與故事,zh-TW
铜器时代,銅器時代,zh-TW
预发布版,預發布版,zh-TW
马匹更新,馬匹更新,zh-TW
骇人更新,駭人更新,zh-TW
