source,target,tgt_lng
Abedular,Floresta de bétulas,pt-BR
Abedular ancestral,Floresta de bétulas antigas,pt-BR
Abetal,Bosque,pt-BR
Abgetragene Tafelberge,Terras áridas erodidas,pt-BR
Abisso oscuro,Profundezas sombrias,pt-BR
Abîmes,Profundezas sombrias,pt-BR
Alacalı Orman,Floresta salpicada,pt-BR
Alm,Pradaria,pt-BR
Altopiano della savana,Planalto de savana,pt-BR
Ayçiçeği Ovaları,Planície de girassóis,pt-BR
Aşınmış Kırgıbayır,Terras áridas erodidas,pt-BR
Badlands,Terras áridas,pt-BR
Badlands boisées,Terras áridas florestadas,pt-BR
Badlands érodées,Terras áridas erodidas,pt-BR
Bamboo Jungle,Selva de bambu,pt-BR
Bambu Ormanı,Selva de bambu,pt-BR
Bambusdschungel,Selva de bambu,pt-BR
Basalt Deltas,Deltas de basalto,pt-BR
Basaltdeltas,Deltas de basalto,pt-BR
Bataklık,Pântano,pt-BR
Bazalt Deltaları,Deltas de basalto,pt-BR
Beach,Praia,pt-BR
Berghain,Bosque,pt-BR
Bewaldete Tafelberge,Terras áridas florestadas,pt-BR
Birch Forest,Floresta de bétulas,pt-BR
Birken-Urwald,Floresta de bétulas antigas,pt-BR
Birkenwald,Floresta de bétulas,pt-BR
Biển băng tuyết,Praia nevada,pt-BR
Blasser Garten,Jardim pálido,pt-BR
Blumenwald,Floresta de flores,pt-BR
Boschetto,Bosque,pt-BR
Boschetto di ciliegi,Cerejal,pt-BR
Bosque,Floresta,pt-BR
Bosque carmesí,Floresta carmesim,pt-BR
Bosque distorsionado,Floresta distorcida,pt-BR
Bosque floral,Floresta de flores,pt-BR
Bosque moteado,Floresta salpicada,pt-BR
Bosque oscuro,Floresta escura,pt-BR
Bosque ventiscoso,Floresta das ventanias,pt-BR
Bosquet,Bosque,pt-BR
Bosquet de cerisiers,Cerejal,pt-BR
Boşluk,O vazio,pt-BR
Buntwald,Floresta salpicada,pt-BR
Buz Dikitleri,Picos de gelo,pt-BR
Bãi biển,Praia,pt-BR
Bóng tối sâu thẳm,Profundezas sombrias,pt-BR
Bờ đá,Costa rochosa,pt-BR
Calanchi,Terras áridas,pt-BR
Calanchi boscosi,Terras áridas florestadas,pt-BR
Calanchi erosi,Terras áridas erodidas,pt-BR
Campi fungosi,Campos de cogumelos,pt-BR
Campo de champiñones,Campos de cogumelos,pt-BR
Cao nguyên End,Terras altas do End,pt-BR
Cao nguyên Xavan,Planalto de savana,pt-BR
Caverne di speleotemi,Cavernas de espeleotemas,pt-BR
Caverne di zolfo,Cavernas de enxofre,pt-BR
Caverne rigogliose,Cavernas verdejantes,pt-BR
Cavernes de soufre,Cavernas de enxofre,pt-BR
Cavernes de spéléothèmes,Cavernas de espeleotemas,pt-BR
Cavernes luxuriantes,Cavernas verdejantes,pt-BR
Cerezal,Cerejal,pt-BR
Champs de champignons,Campos de cogumelos,pt-BR
Cherry Grove,Cerejal,pt-BR
Châu thổ đá bazan,Deltas de basalto,pt-BR
Cold Ocean,Oceano frio,pt-BR
Colinas pedregosas ventiscosas,Colinas de cascalho das ventanias,pt-BR
Colinas ventiscosas,Colinas das ventanias,pt-BR
Colline di ghiaia ventose,Colinas de cascalho das ventanias,pt-BR
Colline ventose,Colinas das ventanias,pt-BR
Collines graveleuses venteuses,Colinas de cascalho das ventanias,pt-BR
Collines venteuses,Colinas das ventanias,pt-BR
Costa rocciosa,Costa rochosa,pt-BR
Costa rocosa,Costa rochosa,pt-BR
Crimson Forest,Floresta carmesim,pt-BR
Cuevas de azufre,Cavernas de enxofre,pt-BR
Cuevas frondosas,Cavernas verdejantes,pt-BR
Cuevas kársticas,Cavernas de espeleotemas,pt-BR
Cumbres escarpadas,Picos pontiagudos,pt-BR
Cumbres heladas,Picos congelados,pt-BR
Cumbres rocosas,Picos rochosos,pt-BR
Côte rocheuse,Costa rochosa,pt-BR
Cõi hư không,O vazio,pt-BR
Damla Taş Mağaraları,Cavernas de espeleotemas,pt-BR
Dappled Forest,Floresta salpicada,pt-BR
Dark Forest,Floresta escura,pt-BR
Das Ende,O End,pt-BR
Deep Cold Ocean,Oceano frio profundo,pt-BR
Deep Dark,Profundezas sombrias,pt-BR
Deep Frozen Ocean,Oceano congelado profundo,pt-BR
Deep Lukewarm Ocean,Oceano morno profundo,pt-BR
Deep Ocean,Oceano profundo,pt-BR
Delta di basalto,Deltas de basalto,pt-BR
Deltas de basalte,Deltas de basalto,pt-BR
Derin Donmuş Okyanus,Oceano congelado profundo,pt-BR
Derin Ilık Okyanus,Oceano morno profundo,pt-BR
Derin Okyanus,Oceano profundo,pt-BR
Derin Soğuk Okyanus,Oceano frio profundo,pt-BR
Desert,Deserto,pt-BR
Desierto,Deserto,pt-BR
Desiertos del Nether,Descampado do Nether,pt-BR
Die Leere,O vazio,pt-BR
Distese del Nether,Descampado do Nether,pt-BR
Donmuş Nehir,Rio congelado,pt-BR
Donmuş Okyanus,Oceano congelado,pt-BR
Donmuş Tepeler,Picos congelados,pt-BR
Dripstone Caves,Cavernas de espeleotemas,pt-BR
Dschungel,Selva,pt-BR
Dunkler Wald,Floresta escura,pt-BR
Désert,Deserto,pt-BR
Dốc tuyết,Encostas nevadas,pt-BR
Ebene,Planície,pt-BR
Eiszapfentundra,Picos de gelo,pt-BR
El Değmemiş Huş Ormanı,Floresta de bétulas antigas,pt-BR
El Değmemiş Ladin Ormanı,Taiga de abetos antigos,pt-BR
El Değmemiş Çam Ormanı,Taiga de pinheiros antigos,pt-BR
El End,O End,pt-BR
El End (islas pequeñas),Ilhas pequenas do End,pt-BR
El End (zona elevada),Terras altas do End,pt-BR
El End (zona media),Interior do End,pt-BR
El End (zona árida),Zona estéril do End,pt-BR
El vacío,O vazio,pt-BR
End,O End,pt-BR
End Barrens,Zona estéril do End,pt-BR
End Dağlıkları,Terras altas do End,pt-BR
End Highlands,Terras altas do End,pt-BR
End Midlands,Interior do End,pt-BR
End Çayırları,Interior do End,pt-BR
End Çorakları,Zona estéril do End,pt-BR
End-Hochland,Terras altas do End,pt-BR
End-Kargland,Zona estéril do End,pt-BR
End-Mittelland,Interior do End,pt-BR
Engebeli Tepeler,Picos pontiagudos,pt-BR
Eroded Badlands,Terras áridas erodidas,pt-BR
Esintili Orman,Floresta das ventanias,pt-BR
Esintili Savan,Savana das ventanias,pt-BR
Esintili Tepeler,Colinas das ventanias,pt-BR
Esintili Çakıllı Tepeler,Colinas de cascalho das ventanias,pt-BR
Fichten-Urtaiga,Taiga de abetos antigos,pt-BR
