source,target,tgt_lng
初级强化石,หินอัปเกรดขั้นต่ำ,th-TH
初級強化珠,หินอัปเกรดขั้นต่ำ,th-TH
下級強化石,หินอัปเกรดขั้นต่ำ,th-TH
Lesser Enhancement Stone,หินอัปเกรดขั้นต่ำ,th-TH
하급 강화석,หินอัปเกรดขั้นต่ำ,th-TH
中级强化石,หินอัปเกรดขั้นกลาง,th-TH
中級強化珠,หินอัปเกรดขั้นกลาง,th-TH
一般強化石,หินอัปเกรดขั้นกลาง,th-TH
Normal Enhancement Stone,หินอัปเกรดขั้นกลาง,th-TH
일반 강화석,หินอัปเกรดขั้นกลาง,th-TH
高级强化石,หินอัปเกรดขั้นสูง,th-TH
上級強化珠,หินอัปเกรดขั้นสูง,th-TH
高級強化石,หินอัปเกรดขั้นสูง,th-TH
Advanced Enhancement Stone,หินอัปเกรดขั้นสูง,th-TH
상급 강화석,หินอัปเกรดขั้นสูง,th-TH
最高级强化石,หินอัปเกรดขั้นสูงสุด,th-TH
最上級強化珠,หินอัปเกรดขั้นสูงสุด,th-TH
最高級強化石,หินอัปเกรดขั้นสูงสุด,th-TH
Superior Enhancement Stone,หินอัปเกรดขั้นสูงสุด,th-TH
최상급 강화석,หินอัปเกรดขั้นสูงสุด,th-TH
锈蚀的弹簧,สปริงขึ้นสนิม,th-TH
錆びたスプリング,สปริงขึ้นสนิม,th-TH
生鏽的彈簧,สปริงขึ้นสนิม,th-TH
Rusty Spring,สปริงขึ้นสนิม,th-TH
녹슨 스프링,สปริงขึ้นสนิม,th-TH
良好的弹簧,สปริงสมบูรณ์,th-TH
普通のスプリング,สปริงสมบูรณ์,th-TH
完整的彈簧,สปริงสมบูรณ์,th-TH
Intact Spring,สปริงสมบูรณ์,th-TH
온전한 스프링,สปริงสมบูรณ์,th-TH
铬合金弹簧,สปริงโครเมียม,th-TH
クロムスプリング,สปริงโครเมียม,th-TH
鉻彈簧,สปริงโครเมียม,th-TH
Chromium Spring,สปริงโครเมียม,th-TH
크로뮴 스프링,สปริงโครเมียม,th-TH
钛合金弹簧,สปริงไทเทเนียม,th-TH
チタンスプリング,สปริงไทเทเนียม,th-TH
鈦彈簧,สปริงไทเทเนียม,th-TH
Titanium Spring,สปริงไทเทเนียม,th-TH
티타늄 스프링,สปริงไทเทเนียม,th-TH
锈蚀的击锤,แฮมเมอร์ปืนขึ้นสนิม,th-TH
錆びたハンマー,แฮมเมอร์ปืนขึ้นสนิม,th-TH
生鏽的錘子,แฮมเมอร์ปืนขึ้นสนิม,th-TH
Rusty Hammer,แฮมเมอร์ปืนขึ้นสนิม,th-TH
녹슨 해머,แฮมเมอร์ปืนขึ้นสนิม,th-TH
良好的击锤,แฮมเมอร์ปืนสมบูรณ์,th-TH
普通のハンマー,แฮมเมอร์ปืนสมบูรณ์,th-TH
完整的錘子,แฮมเมอร์ปืนสมบูรณ์,th-TH
Intact Hammer,แฮมเมอร์ปืนสมบูรณ์,th-TH
온전한 해머,แฮมเมอร์ปืนสมบูรณ์,th-TH
铬合金击锤,แฮมเมอร์ปืนโครเมียม,th-TH
クロムハンマー,แฮมเมอร์ปืนโครเมียม,th-TH
鉻金屬鎚子,แฮมเมอร์ปืนโครเมียม,th-TH
Chromium Hammer,แฮมเมอร์ปืนโครเมียม,th-TH
크로뮴 해머,แฮมเมอร์ปืนโครเมียม,th-TH
钛合金击锤,แฮมเมอร์ปืนไทเทเนียม,th-TH
チタンハンマー,แฮมเมอร์ปืนไทเทเนียม,th-TH
鈦金屬鎚子,แฮมเมอร์ปืนไทเทเนียม,th-TH
Titanium Hammer,แฮมเมอร์ปืนไทเทเนียม,th-TH
티타늄 해머,แฮมเมอร์ปืนไทเทเนียม,th-TH
锈蚀的枪管,ลำปืนขึ้นสนิม,th-TH
錆びた銃身,ลำปืนขึ้นสนิม,th-TH
生鏽的槍管,ลำปืนขึ้นสนิม,th-TH
Rusty Barrel,ลำปืนขึ้นสนิม,th-TH
녹슨 총열,ลำปืนขึ้นสนิม,th-TH
良好的枪管,ลำปืนสมบูรณ์,th-TH
普通の銃身,ลำปืนสมบูรณ์,th-TH
完好的槍管,ลำปืนสมบูรณ์,th-TH
Intact Barrel,ลำปืนสมบูรณ์,th-TH
온전한 총열,ลำปืนสมบูรณ์,th-TH
铬合金枪管,ลำปืนโครเนียม,th-TH
クロム銃身,ลำปืนโครเนียม,th-TH
鉻金屬槍管,ลำปืนโครเนียม,th-TH
Chromium Barrel,ลำปืนโครเนียม,th-TH
크로뮴 총열,ลำปืนโครเนียม,th-TH
钛合金枪管,ลำปืนไทเทเนียม,th-TH
チタン銃身,ลำปืนไทเทเนียม,th-TH
鈦金屬槍管,ลำปืนไทเทเนียม,th-TH
Titanium Barrel,ลำปืนไทเทเนียม,th-TH
티타늄 총열,ลำปืนไทเทเนียม,th-TH
锈蚀的击针,เข็มชนวนขึ้นสนิม,th-TH
錆びた撃針,เข็มชนวนขึ้นสนิม,th-TH
生鏽的擊針,เข็มชนวนขึ้นสนิม,th-TH
Rusty Firing Pin,เข็มชนวนขึ้นสนิม,th-TH
녹슨 공이,เข็มชนวนขึ้นสนิม,th-TH
良好的击针,เข็มชนวนสมบูรณ์,th-TH
普通の撃針,เข็มชนวนสมบูรณ์,th-TH
完好的擊針,เข็มชนวนสมบูรณ์,th-TH
Intact Firing Pin,เข็มชนวนสมบูรณ์,th-TH
온전한 공이,เข็มชนวนสมบูรณ์,th-TH
铬合金击针,เข็มชนวนโครเมียม,th-TH
クロム撃針,เข็มชนวนโครเมียม,th-TH
鉻金屬擊針,เข็มชนวนโครเมียม,th-TH
Chromium Firing Pin,เข็มชนวนโครเมียม,th-TH
크로뮴 공이,เข็มชนวนโครเมียม,th-TH
钛合金击针,เข็มชนวนไทเทเนียม,th-TH
チタン撃針,เข็มชนวนไทเทเนียม,th-TH
鈦金屬擊針,เข็มชนวนไทเทเนียม,th-TH
Titanium Firing Pin,เข็มชนวนไทเทเนียม,th-TH
티타늄 공이,เข็มชนวนไทเทเนียม,th-TH
纯色鸭舌帽,หมวกแก๊ป,th-TH
無地のキャップ,หมวกแก๊ป,th-TH
素色鴨舌帽,หมวกแก๊ป,th-TH
Plain Baseball Cap,หมวกแก๊ป,th-TH
무지 캡모자,หมวกแก๊ป,th-TH
针织帽,หมวกไหมพรม,th-TH
ニット帽,หมวกไหมพรม,th-TH
針織毛線帽,หมวกไหมพรม,th-TH
Knitted Wool Hat,หมวกไหมพรม,th-TH
니트 털모자,หมวกไหมพรม,th-TH
大哥软呢帽,หมวกบิ๊กบราเธอร์,th-TH
ビッグブラザーの中折れ帽,หมวกบิ๊กบราเธอร์,th-TH
大哥軟呢帽,หมวกบิ๊กบราเธอร์,th-TH
Big Brother Fedora,หมวกบิ๊กบราเธอร์,th-TH
빅 브라더 페도라,หมวกบิ๊กบราเธอร์,th-TH
缎带贝雷帽,หมวกเบเร่ต์โบว์,th-TH
リボン付きベレー帽,หมวกเบเร่ต์โบว์,th-TH
蝴蝶結貝雷帽,หมวกเบเร่ต์โบว์,th-TH
Ribbon Beret,หมวกเบเร่ต์โบว์,th-TH
리본 베레모,หมวกเบเร่ต์โบว์,th-TH
防弹头盔,หมวกกันกระสุน,th-TH
防弾ヘルメット,หมวกกันกระสุน,th-TH
防彈頭盔,หมวกกันกระสุน,th-TH
Bulletproof Helmet,หมวกกันกระสุน,th-TH
방탄 헬멧,หมวกกันกระสุน,th-TH
褶边迷你帽,หมวกปีกจีบมินิ,th-TH
フリルのミニハット,หมวกปีกจีบมินิ,th-TH
荷葉邊迷你帽,หมวกปีกจีบมินิ,th-TH
Frilly Mini Hat,หมวกปีกจีบมินิ,th-TH
프릴 미니 햇,หมวกปีกจีบมินิ,th-TH
遮阳帽,หมวกบักเก็ต,th-TH
バケットハット,หมวกบักเก็ต,th-TH
遮陽帽,หมวกบักเก็ต,th-TH
Bucket Hat,หมวกบักเก็ต,th-TH
버킷 햇,หมวกบักเก็ต,th-TH
叶条软呢帽,リーフリボン付き中折れ帽,th-TH
Leaf Ribbon Fedora,リーフリボン付き中折れ帽,th-TH
리프 리본 페도라,リーフリボン付き中折れ帽,th-TH
运动手套,ถุงมือกีฬา,th-TH
スポーツグローブ,ถุงมือกีฬา,th-TH
運動手套,ถุงมือกีฬา,th-TH
Sports Gloves,ถุงมือกีฬา,th-TH
스포츠용 장갑,ถุงมือกีฬา,th-TH
针织手套,ถุงมือไหมพรม,th-TH
ニットのミトン,ถุงมือไหมพรม,th-TH
針織連指手套,ถุงมือไหมพรม,th-TH
Knitted Mittens,ถุงมือไหมพรม,th-TH
니트 벙어리 장갑,ถุงมือไหมพรม,th-TH
佩洛洛隔热手套,ถุงมือเพโรโร่,th-TH
ペロロの鍋掴み,ถุงมือเพโรโร่,th-TH
佩洛洛烤箱手套,ถุงมือเพโรโร่,th-TH
Peroro Oven Mitts,ถุงมือเพโรโร่,th-TH
페로로 오븐 장갑,ถุงมือเพโรโร่,th-TH
真皮手套,ถุงมือหนัง,th-TH
レザーグローブ,ถุงมือหนัง,th-TH
皮手套,ถุงมือหนัง,th-TH
Leather Gloves,ถุงมือหนัง,th-TH
가죽 글러브,ถุงมือหนัง,th-TH
战术手套,ถุงมือทหาร,th-TH
タクティカルグローブ,ถุงมือทหาร,th-TH
戰術手套,ถุงมือทหาร,th-TH
Tactical Gloves,ถุงมือทหาร,th-TH
택티컬 글러브,ถุงมือทหาร,th-TH
蕾丝手套,ถุงมือลูกไม้,th-TH
レースのグローブ,ถุงมือลูกไม้,th-TH
蕾絲手套,ถุงมือลูกไม้,th-TH
Lace Gloves,ถุงมือลูกไม้,th-TH
레이스 글러브,ถุงมือลูกไม้,th-TH
袖套,ปลอกแขนอบอุ่น,th-TH
アームカバー,ปลอกแขนอบอุ่น,th-TH
Arm Warmers,ปลอกแขนอบอุ่น,th-TH
팔 토시,ปลอกแขนอบอุ่น,th-TH
珍珠纱线手套,パールヤーングローブ,th-TH
Pearl Yarn Gloves,パールヤーングローブ,th-TH
진주 털실 장갑,パールヤーングローブ,th-TH
粉红运动鞋,รองเท้าผ้าใบสีชมพู,th-TH
ピンクスニーカー,รองเท้าผ้าใบสีชมพู,th-TH
粉紅色休閒鞋,รองเท้าผ้าใบสีชมพู,th-TH
Pink Sneakers,รองเท้าผ้าใบสีชมพู,th-TH
핑크 스니커즈,รองเท้าผ้าใบสีชมพู,th-TH
雪靴,บูทกันหนาว,th-TH
ムートンブーツ,บูทกันหนาว,th-TH
Shearling Boots,บูทกันหนาว,th-TH
어그 부츠,บูทกันหนาว,th-TH
粉红帕卡拖鞋,สลิปเปอร์พิงค์กี้พาก้า,th-TH
ピンキーパカのスリッパ,สลิปเปอร์พิงค์กี้พาก้า,th-TH
粉紅波卡拖鞋,สลิปเปอร์พิงค์กี้พาก้า,th-TH
Pinky-Paca Slippers,สลิปเปอร์พิงค์กี้พาก้า,th-TH
핑키파카 슬리퍼,สลิปเปอร์พิงค์กี้พาก้า,th-TH
古典珐琅乐福鞋,รองเท้าโลฟเฟอร์,th-TH
アンティークなエナメルローファー,รองเท้าโลฟเฟอร์,th-TH
古典琺瑯樂福鞋,รองเท้าโลฟเฟอร์,th-TH
Antique Enamel Loafers,รองเท้าโลฟเฟอร์,th-TH
앤티크 에나멜 로퍼,รองเท้าโลฟเฟอร์,th-TH
战术长靴,รองเท้าทหาร,th-TH
戦闘用ブーツ,รองเท้าทหาร,th-TH
戰術長靴,รองเท้าทหาร,th-TH
Tactical Boots,รองเท้าทหาร,th-TH
전술 부츠,รองเท้าทหาร,th-TH
高跟鞋,รองเท้าส้นสูงพันข้อ,th-TH
ヒールパンプス,รองเท้าส้นสูงพันข้อ,th-TH
Heeled Pumps,รองเท้าส้นสูงพันข้อ,th-TH
펌프스 힐,รองเท้าส้นสูงพันข้อ,th-TH
休闲运动鞋,รองเท้าผ้าใบธรรมดา,th-TH
カジュアルスニーカー,รองเท้าผ้าใบธรรมดา,th-TH
休閒運動鞋,รองเท้าผ้าใบธรรมดา,th-TH
Casual Sneakers,รองเท้าผ้าใบธรรมดา,th-TH
캐주얼 스니커즈,รองเท้าผ้าใบธรรมดา,th-TH
防水登山靴,防水登山ブーツ,th-TH
Waterproof Hiking Boots,防水登山ブーツ,th-TH
방수 등산 부츠,防水登山ブーツ,th-TH
防水运动包,กระเป๋ากีฬา,th-TH
防水スポーツバッグ,กระเป๋ากีฬา,th-TH
防水運動包,กระเป๋ากีฬา,th-TH
Waterproof Sports Bag,กระเป๋ากีฬา,th-TH
방수 스포츠백,กระเป๋ากีฬา,th-TH
防寒斜挎包,กระเป๋าสะพายข้าง,th-TH
寒冷地用バッグ,กระเป๋าสะพายข้าง,th-TH
防寒斜背包,กระเป๋าสะพายข้าง,th-TH
Insulated Messenger Bag,กระเป๋าสะพายข้าง,th-TH
방한용 크로스백,กระเป๋าสะพายข้าง,th-TH
佩洛洛背包,กระเป๋าเป้เพโรโร่,th-TH
ペロロのバッグ,กระเป๋าเป้เพโรโร่,th-TH
Peroro Backpack,กระเป๋าเป้เพโรโร่,th-TH
페로로 백팩,กระเป๋าเป้เพโรโร่,th-TH
绀蓝书包,กระเป๋านักเรียน,th-TH
紺色のスクールバッグ,กระเป๋านักเรียน,th-TH
海軍藍書包,กระเป๋านักเรียน,th-TH
Dark Blue School Bag,กระเป๋านักเรียน,th-TH
감색 스쿨백,กระเป๋านักเรียน,th-TH
战术书包,กระเป๋าเป้ทหาร,th-TH
戦闘用ランドセル,กระเป๋าเป้ทหาร,th-TH
戰術日式書包,กระเป๋าเป้ทหาร,th-TH
Tactical Satchel,กระเป๋าเป้ทหาร,th-TH
전술 란도셀,กระเป๋าเป้ทหาร,th-TH
恶魔翅膀手提包,กระเป๋าเดวิลวิงส์,th-TH
デビルウイングのトートバッグ,กระเป๋าเดวิลวิงส์,th-TH
惡魔翅膀托特包,กระเป๋าเดวิลวิงส์,th-TH
Devil Wing Tote Bag,กระเป๋าเดวิลวิงส์,th-TH
데빌 윙 토트백,กระเป๋าเดวิลวิงส์,th-TH
街头包,กระเป๋าสตรีท,th-TH
ストリートバッグ,กระเป๋าสตรีท,th-TH
街頭包,กระเป๋าสตรีท,th-TH
Street Bag,กระเป๋าสตรีท,th-TH
스트릿 백,กระเป๋าสตรีท,th-TH
蝶饰单肩包,蝶柄のショルダーバッグ,th-TH
Butterfly Shoulder Bag,蝶柄のショルダーバッグ,th-TH
버터플라이 숄더백,蝶柄のショルダーバッグ,th-TH
塞瓦尔金属徽章,เครื่องหมายเหล็กเซอร์วัล,th-TH
サーバルのメタルバッジ,เครื่องหมายเหล็กเซอร์วัล,th-TH
serval金屬徽章,เครื่องหมายเหล็กเซอร์วัล,th-TH
Serval Metal Badge,เครื่องหมายเหล็กเซอร์วัล,th-TH
서벌 금속 배지,เครื่องหมายเหล็กเซอร์วัล,th-TH
马纳斯卢毛毡徽章,เครื่องหมายผ้ามานาซึรุ,th-TH
マナスルのフェルトバッジ,เครื่องหมายผ้ามานาซึรุ,th-TH
馬納斯路毛氈徽章,เครื่องหมายผ้ามานาซึรุ,th-TH
Manaslu Felt Badge,เครื่องหมายผ้ามานาซึรุ,th-TH
마나슬루 펠트 배지,เครื่องหมายผ้ามานาซึรุ,th-TH
