source,target,tgt_lng
'execute as' 등의 명령어에서 쓰일 수 있는 맥락의 최대 개수.,“execute as”等命令可以使用的上下文数量最大值。,zh-CN
A porcentagem de jogadores que devem dormir para passar a noite.,跳过夜晚所需的入睡玩家占比。,zh-CN
A quantidade de chunks que permanecem carregados ao redor do ponto de nascimento na Superfície.,主世界出生点周围保持加载的区块数量。,zh-CN
Accesso al Nether,允许进入下界,zh-CN
Accès au Nether,允许进入下界,zh-CN
Actions destructives des créatures,允许破坏性生物行为,zh-CN
Activar la barra localizadora de jugadores,启用玩家定位栏,zh-CN
Actualisation du feu loin des joueurs,允许火在远离玩家处蔓延,zh-CN
Actualisations du monde,世界更新,zh-CN
Actualizaciones del mundo,世界更新,zh-CN
Administratorbefehle protokollieren,通告管理员命令,zh-CN
Advance time of day,游戏内时间流逝,zh-CN
"Akan lav, iki tarafı lav kaynaklarıyla çevrildiğinde kaynağa dönüşür.",相邻两面方块为熔岩源的流动熔岩会转化为熔岩源。,zh-CN
"Akan su, iki tarafı su kaynaklarıyla çevrildiğinde kaynağa dönüşür.",相邻两面方块为水源的流动水会转化为水源。,zh-CN
"Al explotar (criaturas), algunos bloques no soltarán objetos",在生物爆炸中，一些方块不会掉落战利品,zh-CN
"Al explotar (por bloques), algunos bloques no soltarán objetos",在方块交互爆炸中，一些方块不会掉落战利品,zh-CN
"Al verificarsi di determinati eventi, come la generazione di un boss, il suono verrà udito globalmente.",特定游戏事件（如Boss生成）发生时，声音可在所有地方听见。,zh-CN
Alcune entità potrebbero avere regole separate.,一些实体可能有其特定的规则。,zh-CN
Algumas entidades podem ter regras separadas.,一些实体可能有其特定的规则。,zh-CN
Algunas entidades pueden tener sus propias reglas.,一些实体可能有其特定的规则。,zh-CN
Algunos de los objetos soltados por bloques destruidos a causa de explosiones derivadas de criaturas desaparecen con la explosión.,在生物引起的爆炸中，部分被破坏方块的掉落物会被炸毁。,zh-CN
Algunos de los objetos soltados por bloques destruidos a causa de explosiones derivadas de interacciones con bloques desaparecen con la explosión.,在与方块交互引起的爆炸中，部分被破坏方块的掉落物会被炸毁。,zh-CN
Algunos de los objetos soltados por bloques destruidos a causa de explosiones derivadas de la dinamita desaparecen con la explosión.,在TNT引起的爆炸中，部分被破坏方块的掉落物会被炸毁。,zh-CN
Alguns itens largados por blocos destruídos em explosões de criaturas são perdidos na detonação.,在生物引起的爆炸中，部分被破坏方块的掉落物会被炸毁。,zh-CN
Alguns itens largados por blocos destruídos em explosões de TNT são perdidos na detonação.,在TNT引起的爆炸中，部分被破坏方块的掉落物会被炸毁。,zh-CN
Alguns itens largados por blocos destruídos na explosão de outros blocos são perdidos na detonação.,在与方块交互引起的爆炸中，部分被破坏方块的掉落物会被炸毁。,zh-CN
Allgemeine Verärgerung,无差别愤怒,zh-CN
Allow destructive mob actions,允许破坏性生物行为,zh-CN
"Allow entities with passengers to teleport through Nether Portals, End Portals, and End Gateways.",允许被骑乘的实体通过下界传送门、末地传送门和末地折跃门传送。,zh-CN
Allow Nether,允许进入下界,zh-CN
Allow spectators to generate terrain,允许旁观者生成地形,zh-CN
Allow TNT to be activated and to explode,允许TNT被点燃并爆炸,zh-CN
Altezza di accumulo della neve,积雪厚度,zh-CN
Altura de acumulación de nieve,积雪厚度,zh-CN
Altura de acumulação de neve,积雪厚度,zh-CN
"Angered neutral mobs attack any nearby player, not just the player that angered them. Works best if forgive_dead_players is disabled.",愤怒的中立生物将攻击附近的所有玩家，而不再限于激怒它们的玩家。禁用forgive_dead_players可达到最佳效果。,zh-CN
"Angered neutral mobs attack any nearby player, not just the player that angered them. Works best if forgiveDeadPlayers is disabled.",愤怒的中立生物将攻击附近的所有玩家，而不再限于激怒它们的玩家。禁用“宽恕死亡玩家”可达到最佳效果。,zh-CN
