source,target,tgt_lng
"""A Small Workspace""",「小房間」,zh-TW
"""Baiadoce"" insuficiente",缺少「甜味煙火」,zh-TW
"""Banners Never Fall"" Challenges",【「旌旗不落」挑戰賽】活動說明,zh-TW
"""Dream of Azure Sky"" Event",在活動「青空之夢」中獲得,zh-TW
"""Dreaming Deep"" Event",「浸夢海床」活動獲得,zh-TW
"""I miss you all the time""",I miss you all the time,zh-TW
"""Into the Land of Paradox"" event",在活動「勘探悖論之域」中獲取,zh-TW
"""Lament Recon: Solaris Soldier"" Limited-Time Event",「悲鳴行動：索拉戰士」限時活動中獲得,zh-TW
"""Mingshen Notices"" event",透過活動「明慎輯錄」獲得,zh-TW
"""O Final""",「最終章」,zh-TW
"""Operation: Frontier Renewal"" Event",可在活動「開闢測界之路」中獲得,zh-TW
"""Perfect Trade""",「完美的交易」,zh-TW
"""Sinto sua falta o tempo todo""",I miss you all the time,zh-TW
"""Startorch Racing, Rerun!"" Event",在活動「星炬競速賽，再開！」中獲得,zh-TW
"""Stranger Things in Honami"" Event",「穗波怪異物語」活動中獲得,zh-TW
"""Tacetite Invaders 3""",《黑石侵略者3》,zh-TW
"""The Finale""",「最終章」,zh-TW
"""The Lament""",悲鳴,zh-TW
"""Um Pequeno Espaço de Trabalho""",「小房間」,zh-TW
"""Where Stars Cascade Down"" Event",可在活動「銀河傾落之間」中獲得,zh-TW
"""Whispers Between Stars"" Event",在活動「諸星密語」中獲得,zh-TW
"""{0}"" exploration has been completed",已完成「{0}」探索,zh-TW
"""{0}"" ที่เกิดมาในความสับสน

คุณพร้อมที่จะสร้างอนาคตที่พังทลายขึ้นมาใหม่แล้วหรือยัง","於迷惘中誕生的「{0}」，
準備好重鑄破碎的未來了嗎？",zh-TW
"""{0}"" 임무 완료 후 오픈",完成「{0}」任務後開啟,zh-TW
"""{0}"" 탐험을 완료했습니다",已完成「{0}」探索,zh-TW
"""การค้าขายสมบูรณ์แบบ""",「完美的交易」,zh-TW
"""พัฟรสหวาน"" ไม่เพียงพอ",缺少「甜味煙火」,zh-TW
"""ศึกสุดท้าย""",「最終章」,zh-TW
"""ห้องทำงานเล็กๆ""",「小房間」,zh-TW
%,%s,zh-TW
%ATK,攻擊力百分比,zh-TW
%DEF,防禦力百分比,zh-TW
%HP,生命值百分比,zh-TW
%s Stufe,%s階,zh-TW
%s stage,%s階,zh-TW
%s阶,%s階,zh-TW
(;_;),哭哭,zh-TW
(A activer),(待啟動),zh-TW
(Aguardando ativação),(待啟動),zh-TW
(Awaiting activation),(待啟動),zh-TW
(Esperando activación),(待啟動),zh-TW
(Opcional) {0} ahora en {1}; no puede seguir.,[可選]{0}正處在任務{1}中，無法繼續任務,zh-TW
(Opcional) {0} está em {1} no momento. Esta missão está indisponível.,[可選]{0}正處在任務{1}中，無法繼續任務,zh-TW
(Optional) {0} is occupied in {1}. This quest is unavailable.,[可選]{0}正處在任務{1}中，無法繼續任務,zh-TW
(Optional){0} ist derzeit in Mission {1} und kann die Mission nicht fortsetzen,[可選]{0}正處在任務{1}中，無法繼續任務,zh-TW
(Wartet auf Aktivierung),(待啟動),zh-TW
(ทางเลือก) {0} ถูกยึดครองใน {1} ภารกิจนี้ไม่สามารถใช้งานได้,[可選]{0}正處在任務{1}中，無法繼續任務,zh-TW
(รอการเปิดใช้งาน),(待啟動),zh-TW
(待激活),(待啟動),zh-TW
(활성화 필요),(待啟動),zh-TW
+2 Tage,+2日,zh-TW
+2 days,+2日,zh-TW
+2 dias,+2日,zh-TW
+2 días,+2日,zh-TW
+2 jours,+2日,zh-TW
+2 วัน,+2日,zh-TW
+2일,+2日,zh-TW
+5까지 강화 후 에코 옵티마이즈 해제 가능,强化至+5可解鎖聲骸調諧,zh-TW
+{0}強化で音骸チューニングを解放,強化至+{0}可解鎖聲骸調諧,zh-TW
+{0}까지 강화 시 에코 옵티마이즈 해제,強化至+{0}可解鎖聲骸調諧,zh-TW
/,測試文本測試文本測試文本測試文本測試文本測試文本測試文本測試文本測試文本測試文本測試文本測試文本測試文本測試文本測試文本測試文本測試文本測試文本測試文本測試文本,zh-TW
/test a atteint son nombre maximum,已達到數量上限,zh-TW
0,0.0,zh-TW
"0,0",0.0,zh-TW
01,1,zh-TW
02,2,zh-TW
03,3,zh-TW
04,4,zh-TW
05,5,zh-TW
06,6,zh-TW
07,7,zh-TW
08,8,zh-TW
09,9,zh-TW
1 Compañero alcanza 150 en el atributo de Acción.,1位夥伴行動屬性達到150,zh-TW
1 Compañero alcanza 150 en el atributo de Conocimiento.,1位夥伴學識屬性達到150,zh-TW
1 Compañero alcanza 150 en el atributo de Cooperación.,1位夥伴協作屬性達到150,zh-TW
1 Compañero alcanza 210 en el atributo de Cooperación.,1位夥伴任意屬性達到210,zh-TW
1 Gefährte erreicht 150 Aktionen,1位夥伴行動屬性達到150,zh-TW
1 Gefährte erreicht 150 Teamarbeit,1位夥伴協作屬性達到150,zh-TW
1 Gefährte erreicht 150 Wissen,1位夥伴學識屬性達到150,zh-TW
1 Gefährte erreicht Bindungsstufe 10,1位夥伴好感度等級達到10級,zh-TW
1 Gefährte erreicht Bindungsstufe 2,1位夥伴好感度等級達到2級,zh-TW
