source,target,tgt_lng
Nod Krai,Nod-Krai,pt-BR
Инадзума,Inazuma,pt-BR
Ли Юэ,Liyue,pt-BR
Мондштадт,Mondstadt,pt-BR
Натлан,Natlan,pt-BR
Нод-Край,Nod-Krai,pt-BR
Сумеру,Sumeru,pt-BR
Фонтейн,Fontaine,pt-BR
スメール,Sumeru,pt-BR
ナタ,Natlan,pt-BR
ナド・クライ,Nod-Krai,pt-BR
フォンテーヌ,Fontaine,pt-BR
モンド,Mondstadt,pt-BR
挪德卡莱,Nod-Krai,pt-BR
挪德卡萊,Nod-Krai,pt-BR
枫丹,Fontaine,pt-BR
楓丹,Fontaine,pt-BR
璃月,Liyue,pt-BR
稲妻,Inazuma,pt-BR
稻妻,Inazuma,pt-BR
納塔,Natlan,pt-BR
纳塔,Natlan,pt-BR
蒙德,Mondstadt,pt-BR
須彌,Sumeru,pt-BR
须弥,Sumeru,pt-BR
나타,Natlan,pt-BR
노드크라이,Nod-Krai,pt-BR
리월,Liyue,pt-BR
몬드,Mondstadt,pt-BR
수메르,Sumeru,pt-BR
이나즈마,Inazuma,pt-BR
폰타인,Fontaine,pt-BR
