source,target,tgt_lng
Acciones,Executar Ação,pt-BR
Altre regole,Outras Regras,pt-BR
Andere Regeln,Outras Regras,pt-BR
Area di gioco,Área do Jogo,pt-BR
Automatic Artistry Elemental Reactions: Effects,Reações Elementais de Arte Automática: Efeitos,pt-BR
Automatic Artistry Rules,Regras de Arte Automática,pt-BR
Automatic Artistry Special Entry,Entrada Especial de Arte Automática,pt-BR
Autres règles,Outras Regras,pt-BR
Azioni,Executar Ação,pt-BR
Begriffserläuterungen,Entrada Especial,pt-BR
Chiến Lược Tự Động: Hiệu Quả Phản Ứng Nguyên Tố,Reações Elementais de Arte Automática: Efeitos,pt-BR
Chiến Lược Tự Động: Mục Đặc Biệt,Entrada Especial de Arte Automática,pt-BR
Dehanın Yakarışı Kart Oyunu,"""Chamado Sagrado dos Sete""",pt-BR
Divers,Entrada Especial,pt-BR
Diğer Kurallar,Outras Regras,pt-BR
Déroulement de manche,Progresso do Turno,pt-BR
Effetti delle reazioni elementali,Reações Elementais - Efeitos,pt-BR
Effetti delle reazioni elementali di Talento automatico,Reações Elementais de Arte Automática: Efeitos,pt-BR
Element Tepkimeleri: Etkiler,Reações Elementais - Efeitos,pt-BR
Element Tepkimeleri: Kurallar,Reações Elementais - Regras,pt-BR
Elemental Reactions: Effects,Reações Elementais - Efeitos,pt-BR
Elemental Reactions: Rules,Reações Elementais - Regras,pt-BR
Elementarreaktionen und Effekte für Automatische Kunstfertigkeit,Reações Elementais de Arte Automática: Efeitos,pt-BR
Elementarreaktionen – Effekt,Reações Elementais - Efeitos,pt-BR
Elementarreaktionen – Regel,Reações Elementais - Regras,pt-BR
Entradas especiales,Entrada Especial de Arte Automática,pt-BR
Entrée spéciale de jeu automatisé,Entrada Especial de Arte Automática,pt-BR
Factor especial,Entrada Especial,pt-BR
Fases de la ronda,Progresso do Turno,pt-BR
GCC Invokazione del genio,"""Chamado Sagrado dos Sete""",pt-BR
Game Area,Área do Jogo,pt-BR
Geniale Beschwörung,"""Chamado Sagrado dos Sete""",pt-BR
Genius Invokation TCG,"""Chamado Sagrado dos Sete""",pt-BR
Hamle Yap,Executar Ação,pt-BR
Hiệu Quả Phản Ứng Nguyên Tố,Reações Elementais - Efeitos,pt-BR
Hành Động,Executar Ação,pt-BR
Invocación de los Sabios,"""Chamado Sagrado dos Sete""",pt-BR
Invocation des Sept : JCC,"""Chamado Sagrado dos Sete""",pt-BR
Khu Vực Trò Chơi,Área do Jogo,pt-BR
Mục Đặc Biệt,Entrada Especial,pt-BR
Other Rules,Outras Regras,pt-BR
Otomatik Savaş Sanatı Kuralları,Regras de Arte Automática,pt-BR
Otomatik Savaş Sanatına Özel Mekanikler,Entrada Especial de Arte Automática,pt-BR
Otomatik Savaş Sanatında Element Tepkimeleri: Etkiler,Reações Elementais de Arte Automática: Efeitos,pt-BR
Otros,Outras Regras,pt-BR
Oyun Alanı,Área do Jogo,pt-BR
Prise d'action,Executar Ação,pt-BR
Quy Trình Hiệp Đấu,Progresso do Turno,pt-BR
Quy Tắc Chiến Lược Tự Động,Regras de Arte Automática,pt-BR
Quy Tắc Khác,Outras Regras,pt-BR
Quy Tắc Phản Ứng Nguyên Tố,Reações Elementais - Regras,pt-BR
Reacciones Elementales - Efectos,Reações Elementais - Efeitos,pt-BR
Reacciones Elementales - Efectos,Reações Elementais de Arte Automática: Efeitos,pt-BR
Reacciones Elementales - Reglas,Reações Elementais - Regras,pt-BR
Regeln für Automatische Kunstfertigkeit,Regras de Arte Automática,pt-BR
Reglas,Regras de Arte Automática,pt-BR
Regole Talento automatico,Regras de Arte Automática,pt-BR
Regole delle reazioni elementali,Reações Elementais - Regras,pt-BR
Round Flow,Progresso do Turno,pt-BR
Règles du jeu automatisé,Regras de Arte Automática,pt-BR
Réactions élémentaires : Effets,Reações Elementais - Efeitos,pt-BR
Réactions élémentaires : Règles,Reações Elementais - Regras,pt-BR
Réactions élémentaires de jeu automatisé : Effets,Reações Elementais de Arte Automática: Efeitos,pt-BR
Sondereinträge für Automatische Kunstfertigkeit,Entrada Especial de Arte Automática,pt-BR
Special Entry,Entrada Especial,pt-BR
Spielbereich,Área do Jogo,pt-BR
Svolgimento del turno,Progresso do Turno,pt-BR
Take Action,Executar Ação,pt-BR
Termini speciali,Entrada Especial,pt-BR
Termini speciali Talento automatico,Entrada Especial de Arte Automática,pt-BR
Thất Thánh Triệu Hồi,"""Chamado Sagrado dos Sete""",pt-BR
Tur Süreci,Progresso do Turno,pt-BR
Wie eine Runde verläuft,Progresso do Turno,pt-BR
Wie man Aktionen ausführt,Executar Ação,pt-BR
Zone de jeu,Área do Jogo,pt-BR
Áreas del tablero,Área do Jogo,pt-BR
Özel Girdi,Entrada Especial,pt-BR
Автоматический артистизм: Особые положения,Entrada Especial de Arte Automática,pt-BR
Автоматический артистизм: Правила,Regras de Arte Automática,pt-BR
Выполните действие,Executar Ação,pt-BR
Игровая область,Área do Jogo,pt-BR
Особое положение,Entrada Especial,pt-BR
Порядок раунда,Progresso do Turno,pt-BR
Прочие правила,Outras Regras,pt-BR
Священный призыв семерых,"""Chamado Sagrado dos Sete""",pt-BR
Элементальные реакции в Автоматическом артистизме: Эффекты,Reações Elementais de Arte Automática: Efeitos,pt-BR
Элементальные реакции: Правила,Reações Elementais - Regras,pt-BR
Элементальные реакции: Эффекты,Reações Elementais - Efeitos,pt-BR
กฎกติกาอื่น ๆ,Outras Regras,pt-BR
กติกาเกมกลอุบาย,Regras de Arte Automática,pt-BR
ขั้นตอนของเทิร์น,Progresso do Turno,pt-BR
ดำเนินการ,Executar Ação,pt-BR
ปฏิกิริยาธาตุ: กฎกติกา,Reações Elementais - Regras,pt-BR
ปฏิกิริยาธาตุ: เอฟเฟกต์,Reações Elementais - Efeitos,pt-BR
ปฏิกิริยาธาตุเกมกลอุบาย: เอฟเฟกต์,Reações Elementais de Arte Automática: Efeitos,pt-BR
พื้นที่เกม,Área do Jogo,pt-BR
รายการพิเศษ,Entrada Especial,pt-BR
รายการพิเศษของเกมกลอุบาย,Entrada Especial de Arte Automática,pt-BR
เกมกลเจ็ดอัจฉริยะ,"""Chamado Sagrado dos Sete""",pt-BR
《七圣召唤》,"""Chamado Sagrado dos Sete""",pt-BR
《七聖召喚》,"""Chamado Sagrado dos Sete""",pt-BR
「일곱 성인의 소환」,"""Chamado Sagrado dos Sete""",pt-BR
『七聖召喚』,"""Chamado Sagrado dos Sete""",pt-BR
その他,Outras Regras,pt-BR
アクションスタート,Executar Ação,pt-BR
オートメーション対局ルール,Regras de Arte Automática,pt-BR
オートメーション対局元素反応・効果,Reações Elementais de Arte Automática: Efeitos,pt-BR
オートメーション対局特殊ワード,Entrada Especial de Arte Automática,pt-BR
ゲームエリア,Área do Jogo,pt-BR
ラウンドの流れ,Progresso do Turno,pt-BR
元素反应·效果,Reações Elementais - Efeitos,pt-BR
元素反应·规则,Reações Elementais - Regras,pt-BR
元素反応·ルール,Reações Elementais - Regras,pt-BR
元素反応·効果,Reações Elementais - Efeitos,pt-BR
元素反應·效果,Reações Elementais - Efeitos,pt-BR
元素反應·規則,Reações Elementais - Regras,pt-BR
其他規則,Outras Regras,pt-BR
其他规则,Outras Regras,pt-BR
回合流程,Progresso do Turno,pt-BR
展開行動,Executar Ação,pt-BR
游戏区域,Área do Jogo,pt-BR
特殊ワード,Entrada Especial,pt-BR
特殊詞條,Entrada Especial,pt-BR
特殊词条,Entrada Especial,pt-BR
自行巧局元素反应·效果,Reações Elementais de Arte Automática: Efeitos,pt-BR
自行巧局元素反應·效果,Reações Elementais de Arte Automática: Efeitos,pt-BR
自行巧局特殊詞條,Entrada Especial de Arte Automática,pt-BR
自行巧局特殊词条,Entrada Especial de Arte Automática,pt-BR
自行巧局規則,Regras de Arte Automática,pt-BR
自行巧局规则,Regras de Arte Automática,pt-BR
进行行动,Executar Ação,pt-BR
遊戲區域,Área do Jogo,pt-BR
게임 구역,Área do Jogo,pt-BR
기타 규칙,Outras Regras,pt-BR
원소 반응·규칙,Reações Elementais - Regras,pt-BR
원소 반응·효과,Reações Elementais - Efeitos,pt-BR
자동 대전 규칙,Regras de Arte Automática,pt-BR
자동 대전 원소 반응·효과,Reações Elementais de Arte Automática: Efeitos,pt-BR
자동 대전 특수 옵션,Entrada Especial de Arte Automática,pt-BR
턴 진행 과정,Progresso do Turno,pt-BR
특수 옵션,Entrada Especial,pt-BR
행동 시작,Executar Ação,pt-BR
