source,target,tgt_lng
Boutique de cartes débloquée,Kartenhändler freigeschaltet,de-DE
Card Shop unlocked,Kartenhändler freigeschaltet,de-DE
Co-Op Match unlocked,PvP-Duell in derselben offenen Welt freigeschaltet,de-DE
Convites desbloqueados,Einladungsduell freigeschaltet,de-DE
Có thể ghép đấu tại Bảng Mời,Mehrspielermodus via Duell-Einladungstafel möglich,de-DE
Davet etme açıldı.,Einladungsduell freigeschaltet,de-DE
Davet panosu ile eşleştirme açıldı.,Mehrspielermodus via Duell-Einladungstafel möglich,de-DE
Desafios Semanais de Convidados desbloqueado,Wöchentliche Gastherausforderung freigeschaltet,de-DE
Disponibili nuovi avversari,Neue Duell-Herausforderung(en) verfügbar,de-DE
Disponibili nuovi avversari a Inazuma,Neue Duell-Herausforderung(en) in Inazuma verfügbar,de-DE
Disponibili nuovi avversari a Liyue,Neue Duell-Herausforderung(en) in Liyue verfügbar,de-DE
Disponibili nuovi avversari a Mondstadt,Neue Duell-Herausforderung(en) in Mondstadt verfügbar,de-DE
Disponibili nuovi avversari a Sumeru,Neue Duell-Herausforderung(en) in Sumeru verfügbar,de-DE
Duelos contra jugadores a través del tablón de invitaciones desbloqueados,Mehrspielermodus via Duell-Einladungstafel möglich,de-DE
Duelos de visitantes semanales desbloqueados,Wöchentliche Gastherausforderung freigeschaltet,de-DE
Duelos multijugador en un mismo mundo desbloqueados,PvP-Duell in derselben offenen Welt freigeschaltet,de-DE
Duelos por invitación desbloqueados,Einladungsduell freigeschaltet,de-DE
Défis de convive hebdomadaires débloqués,Wöchentliche Gastherausforderung freigeschaltet,de-DE
Eşli Düello açıldı.,PvP-Duell in derselben offenen Welt freigeschaltet,de-DE
Guia do Jogador desbloqueado,Kartenbeschwörerhandbuch freigeschaltet,de-DE
Guide de joueur débloqué,Kartenbeschwörerhandbuch freigeschaltet,de-DE
Haftalık Misafir Mücadeleleri açıldı.,Wöchentliche Gastherausforderung freigeschaltet,de-DE
Inazuma mở thêm khiêu chiến mới,Neue Duell-Herausforderung(en) in Inazuma verfügbar,de-DE
Inazuma'da mücadele edilebilecek yeni oyuncular mevcut.,Neue Duell-Herausforderung(en) in Inazuma verfügbar,de-DE
Invitationals unlocked,Einladungsduell freigeschaltet,de-DE
Invitations de partie débloquées,Einladungsduell freigeschaltet,de-DE
Kart Dükkanı açıldı.,Kartenhändler freigeschaltet,de-DE
Liyue mở thêm khiêu chiến mới,Neue Duell-Herausforderung(en) in Liyue verfügbar,de-DE
Liyue'de mücadele edilebilecek yeni oyuncular mevcut.,Neue Duell-Herausforderung(en) in Liyue verfügbar,de-DE
Loja de Carta desbloqueada,Kartenhändler freigeschaltet,de-DE
Manual de jugador desbloqueado,Kartenbeschwörerhandbuch freigeschaltet,de-DE
Manuale del giocatore sbloccato,Kartenbeschwörerhandbuch freigeschaltet,de-DE
Matchmaking tramite la bacheca degli inviti sbloccato,Mehrspielermodus via Duell-Einladungstafel möglich,de-DE
Matchmaking via the invitation board unlocked,Mehrspielermodus via Duell-Einladungstafel möglich,de-DE
Mondstadt mở thêm khiêu chiến mới,Neue Duell-Herausforderung(en) in Mondstadt verfügbar,de-DE
Mondstadt'ta mücadele edilebilecek yeni oyuncular mevcut.,Neue Duell-Herausforderung(en) in Mondstadt verfügbar,de-DE
Mücadele edilebilecek yeni oyuncular mevcut.,Neue Duell-Herausforderung(en) verfügbar,de-DE
Mở Khiêu Chiến Quán Rượu mới,Neue Tavernen-Herausforderung(en) freigeschaltet,de-DE
Mở khóa Cửa Hàng Thẻ Bài,Kartenhändler freigeschaltet,de-DE
Mở khóa Khiêu Chiến Khách Mỗi Tuần,Wöchentliche Gastherausforderung freigeschaltet,de-DE
Mở khóa Mời Quyết Đấu,Einladungsduell freigeschaltet,de-DE
Mở khóa Quyết Đấu Co-Op cùng thế giới,PvP-Duell in derselben offenen Welt freigeschaltet,de-DE
Mở khóa Sổ Tay Bài Thủ,Kartenbeschwörerhandbuch freigeschaltet,de-DE
Mở khóa ô bài mới,Platz für neues Deck freigeschaltet,de-DE
Mở thêm khiêu chiến mới,Neue Duell-Herausforderung(en) verfügbar,de-DE
Negozio di carte sbloccato,Kartenhändler freigeschaltet,de-DE
New Tavern Challenge(s) unlocked,Neue Tavernen-Herausforderung(en) freigeschaltet,de-DE
New available player(s) to challenge,Neue Duell-Herausforderung(en) verfügbar,de-DE
New available player(s) to challenge in Inazuma,Neue Duell-Herausforderung(en) in Inazuma verfügbar,de-DE
New available player(s) to challenge in Liyue,Neue Duell-Herausforderung(en) in Liyue verfügbar,de-DE
New available player(s) to challenge in Mondstadt,Neue Duell-Herausforderung(en) in Mondstadt verfügbar,de-DE
New available player(s) to challenge in Sumeru,Neue Duell-Herausforderung(en) in Sumeru verfügbar,de-DE
New deck-saving slot(s) unlocked,Platz für neues Deck freigeschaltet,de-DE
Nouveaux joueurs à défier,Neue Duell-Herausforderung(en) verfügbar,de-DE
Nouveaux joueurs à défier à Inazuma,Neue Duell-Herausforderung(en) in Inazuma verfügbar,de-DE
Nouveaux joueurs à défier à Liyue,Neue Duell-Herausforderung(en) in Liyue verfügbar,de-DE
Nouveaux joueurs à défier à Mondstadt,Neue Duell-Herausforderung(en) in Mondstadt verfügbar,de-DE
Nouveaux joueurs à défier à Sumeru,Neue Duell-Herausforderung(en) in Sumeru verfügbar,de-DE
Nouvel emplacement d'enregistrement de deck débloqué,Platz für neues Deck freigeschaltet,de-DE
Nouvelles parties de défi de taverne débloquées,Neue Tavernen-Herausforderung(en) freigeschaltet,de-DE
Novo espaço para guardar decks desbloqueado,Platz für neues Deck freigeschaltet,de-DE
Novos Desafios da Taverna desbloqueado,Neue Tavernen-Herausforderung(en) freigeschaltet,de-DE
Novos jogadores disponíveis para desafiar,Neue Duell-Herausforderung(en) verfügbar,de-DE
Novos jogadores disponíveis para desafiar em Inazuma,Neue Duell-Herausforderung(en) in Inazuma verfügbar,de-DE
Novos jogadores disponíveis para desafiar em Liyue,Neue Duell-Herausforderung(en) in Liyue verfügbar,de-DE
Novos jogadores disponíveis para desafiar em Mondstadt,Neue Duell-Herausforderung(en) in Mondstadt verfügbar,de-DE
Novos jogadores disponíveis para desafiar em Sumeru,Neue Duell-Herausforderung(en) in Sumeru verfügbar,de-DE
Nuevos duelos disponibles,Neue Duell-Herausforderung(en) verfügbar,de-DE
Nuevos duelos disponibles en Inazuma,Neue Duell-Herausforderung(en) in Inazuma verfügbar,de-DE
Nuevos duelos disponibles en Liyue,Neue Duell-Herausforderung(en) in Liyue verfügbar,de-DE
Nuevos duelos disponibles en Mondstadt,Neue Duell-Herausforderung(en) in Mondstadt verfügbar,de-DE
Nuevos duelos disponibles en Sumeru,Neue Duell-Herausforderung(en) in Sumeru verfügbar,de-DE
Nuevos duelos tabernarios desbloqueados,Neue Tavernen-Herausforderung(en) freigeschaltet,de-DE
Nuevos espacios para guardar mazos desbloqueados,Platz für neues Deck freigeschaltet,de-DE
Nuove sfide della taverna sbloccate,Neue Tavernen-Herausforderung(en) freigeschaltet,de-DE
Nuovi slot di salvataggio mazzi sbloccati,Platz für neues Deck freigeschaltet,de-DE
Oyuncu Rehberi açıldı.,Kartenbeschwörerhandbuch freigeschaltet,de-DE
Partida Multijogador desbloqueada,PvP-Duell in derselben offenen Welt freigeschaltet,de-DE
Parties en matchmaking via le tableau d'invitations débloquées,Mehrspielermodus via Duell-Einladungstafel möglich,de-DE
Parties en multijoueur dans un même monde débloquées,PvP-Duell in derselben offenen Welt freigeschaltet,de-DE
Partite multigiocatore sbloccate,PvP-Duell in derselben offenen Welt freigeschaltet,de-DE
Partite su invito sbloccate,Einladungsduell freigeschaltet,de-DE
Player Manual unlocked,Kartenbeschwörerhandbuch freigeschaltet,de-DE
Procura de jogos através do Mural de Convites desbloqueado,Mehrspielermodus via Duell-Einladungstafel möglich,de-DE
Sfide ospite settimanali sbloccate,Wöchentliche Gastherausforderung freigeschaltet,de-DE
Sumeru mở thêm khiêu chiến mới,Neue Duell-Herausforderung(en) in Sumeru verfügbar,de-DE
Sumeru'da mücadele edilebilecek yeni oyuncular mevcut.,Neue Duell-Herausforderung(en) in Sumeru verfügbar,de-DE
Tienda de cartas desbloqueada,Kartenhändler freigeschaltet,de-DE
Weekly Guest Challenges unlocked,Wöchentliche Gastherausforderung freigeschaltet,de-DE
Yeni Han Mücadeleleri açıldı.,Neue Tavernen-Herausforderung(en) freigeschaltet,de-DE
Yeni deste depolama yuvaları açıldı.,Platz für neues Deck freigeschaltet,de-DE
«Руководство для игроков» открыто,Kartenbeschwörerhandbuch freigeschaltet,de-DE
Дуэли-встречи открыты,Einladungsduell freigeschaltet,de-DE
Еженедельные гостевые испытания открыты,Wöchentliche Gastherausforderung freigeschaltet,de-DE
Карточный магазин открыт,Kartenhändler freigeschaltet,de-DE
Новые испытания,Neue Duell-Herausforderung(en) verfügbar,de-DE
Новые испытания в Инадзуме,Neue Duell-Herausforderung(en) in Inazuma verfügbar,de-DE
Новые испытания в Ли Юэ,Neue Duell-Herausforderung(en) in Liyue verfügbar,de-DE
Новые испытания в Мондштадте,Neue Duell-Herausforderung(en) in Mondstadt verfügbar,de-DE
Новые испытания в Сумеру,Neue Duell-Herausforderung(en) in Sumeru verfügbar,de-DE
Новые испытания в таверне,Neue Tavernen-Herausforderung(en) freigeschaltet,de-DE
Новые ячейки для колоды,Platz für neues Deck freigeschaltet,de-DE
Совместные дуэли открыты,PvP-Duell in derselben offenen Welt freigeschaltet,de-DE
Теперь на доске приглашений можно подбирать дуэли,Mehrspielermodus via Duell-Einladungstafel möglich,de-DE
ปลดล็อกการดูเอลโหมดเล่นหลายคน,PvP-Duell in derselben offenen Welt freigeschaltet,de-DE
ปลดล็อกการดูเอลในร้านเหล้าใหม่,Neue Tavernen-Herausforderung(en) freigeschaltet,de-DE
ปลดล็อกการเชิญร่วมดูเอล,Einladungsduell freigeschaltet,de-DE
ปลดล็อกคู่มือแนะนำผู้เล่น,Kartenbeschwörerhandbuch freigeschaltet,de-DE
ปลดล็อกช่องบันทึกเด็คใหม่,Platz für neues Deck freigeschaltet,de-DE
ปลดล็อกร้านขายการ์ด,Kartenhändler freigeschaltet,de-DE
ปลดล็อกแขกที่มาท้าทายประจำสัปดาห์,Wöchentliche Gastherausforderung freigeschaltet,de-DE
สามารถจับคู่ดูเอลได้ที่กระดานคำเชิญ,Mehrspielermodus via Duell-Einladungstafel möglich,de-DE
เพิ่มการดูเอลที่ท้าทายได้,Neue Duell-Herausforderung(en) verfügbar,de-DE
เพิ่มการดูเอลที่ท้าทายได้ใน Inazuma,Neue Duell-Herausforderung(en) in Inazuma verfügbar,de-DE
เพิ่มการดูเอลที่ท้าทายได้ใน Liyue,Neue Duell-Herausforderung(en) in Liyue verfügbar,de-DE
เพิ่มการดูเอลที่ท้าทายได้ใน Mondstadt,Neue Duell-Herausforderung(en) in Mondstadt verfügbar,de-DE
เพิ่มการดูเอลที่ท้าทายได้ใน Sumeru,Neue Duell-Herausforderung(en) in Sumeru verfügbar,de-DE
ウィークリーゲスト挑戦を開放,Wöchentliche Gastherausforderung freigeschaltet,de-DE
カードショップを開放,Kartenhändler freigeschaltet,de-DE
スメールに挑戦可能な対戦を新しく追加,Neue Duell-Herausforderung(en) in Sumeru verfügbar,de-DE
プレイヤーハンドブックを開放,Kartenbeschwörerhandbuch freigeschaltet,de-DE
モンドに挑戦可能な対戦を新しく追加,Neue Duell-Herausforderung(en) in Mondstadt verfügbar,de-DE
卡牌商店解鎖,Kartenhändler freigeschaltet,de-DE
卡牌商店解锁,Kartenhändler freigeschaltet,de-DE
可以在邀請板進行配對牌局,Mehrspielermodus via Duell-Einladungstafel möglich,de-DE
可以在邀请板进行匹配牌局,Mehrspielermodus via Duell-Einladungstafel möglich,de-DE
同じ世界にいる人とのマルチ対戦を開放,PvP-Duell in derselben offenen Welt freigeschaltet,de-DE
同一世界多人連線對局解鎖,PvP-Duell in derselben offenen Welt freigeschaltet,de-DE
同一世界联机对局解锁,PvP-Duell in derselben offenen Welt freigeschaltet,de-DE
招待ボードでマッチングゲームが可能,Mehrspielermodus via Duell-Einladungstafel möglich,de-DE
招待対戦を開放,Einladungsduell freigeschaltet,de-DE
挑戦可能な対戦を新しく追加,Neue Duell-Herausforderung(en) verfügbar,de-DE
新しいデッキの保存スロットを開放,Platz für neues Deck freigeschaltet,de-DE
新しい酒場挑戦の対戦を開放,Neue Tavernen-Herausforderung(en) freigeschaltet,de-DE
新增可挑战的对局,Neue Duell-Herausforderung(en) verfügbar,de-DE
新增可挑戰的對局,Neue Duell-Herausforderung(en) verfügbar,de-DE
每周来客挑战解锁,Wöchentliche Gastherausforderung freigeschaltet,de-DE
每週來客挑戰解鎖,Wöchentliche Gastherausforderung freigeschaltet,de-DE
牌手手冊解鎖,Kartenbeschwörerhandbuch freigeschaltet,de-DE
牌手手册解锁,Kartenbeschwörerhandbuch freigeschaltet,de-DE
璃月に挑戦可能な対戦を新しく追加,Neue Duell-Herausforderung(en) in Liyue verfügbar,de-DE
璃月新增可挑战的对局,Neue Duell-Herausforderung(en) in Liyue verfügbar,de-DE
璃月新增可挑戰的對局,Neue Duell-Herausforderung(en) in Liyue verfügbar,de-DE
稲妻に挑戦可能な対戦を新しく追加,Neue Duell-Herausforderung(en) in Inazuma verfügbar,de-DE
稻妻新增可挑战的对局,Neue Duell-Herausforderung(en) in Inazuma verfügbar,de-DE
稻妻新增可挑戰的對局,Neue Duell-Herausforderung(en) in Inazuma verfügbar,de-DE
蒙德新增可挑战的对局,Neue Duell-Herausforderung(en) in Mondstadt verfügbar,de-DE
蒙德新增可挑戰的對局,Neue Duell-Herausforderung(en) in Mondstadt verfügbar,de-DE
解鎖新的牌組儲存欄位,Platz für neues Deck freigeschaltet,de-DE
解鎖新的酒館挑戰對局,Neue Tavernen-Herausforderung(en) freigeschaltet,de-DE
解锁新的牌组储存栏位,Platz für neues Deck freigeschaltet,de-DE
解锁新的酒馆挑战对局,Neue Tavernen-Herausforderung(en) freigeschaltet,de-DE
邀約對局解鎖,Einladungsduell freigeschaltet,de-DE
邀约对局解锁,Einladungsduell freigeschaltet,de-DE
須彌新增可挑戰的對局,Neue Duell-Herausforderung(en) in Sumeru verfügbar,de-DE
须弥新增可挑战的对局,Neue Duell-Herausforderung(en) in Sumeru verfügbar,de-DE
같은 월드에 있는 플레이어와 다인 모드 대전 해금,PvP-Duell in derselben offenen Welt freigeschaltet,de-DE
도전 가능한 대전 추가,Neue Duell-Herausforderung(en) verfügbar,de-DE
리월에 도전 가능한 대전 추가,Neue Duell-Herausforderung(en) in Liyue verfügbar,de-DE
몬드에 도전 가능한 대전 추가,Neue Duell-Herausforderung(en) in Mondstadt verfügbar,de-DE
수메르에 도전 가능한 대전 추가,Neue Duell-Herausforderung(en) in Sumeru verfügbar,de-DE
신규 술집 대전 해금,Neue Tavernen-Herausforderung(en) freigeschaltet,de-DE
신규 카드 덱 저장 슬롯 해금,Platz für neues Deck freigeschaltet,de-DE
이나즈마에 도전 가능한 대전 추가,Neue Duell-Herausforderung(en) in Inazuma verfügbar,de-DE
주간 손님 도전 해금,Wöchentliche Gastherausforderung freigeschaltet,de-DE
