source,target,tgt_lng
"""Chilled Meat""",„Kaltes Gourmetfleisch“,de-DE
"""Chiếc Răng"" Kỳ Lạ",Merkwürdiger Zahn,de-DE
"""Cuộn Tranh Bầu Trời Rực Lửa""",„Feuriges Firmament“,de-DE
"""Denizin Sakin Renkleri""",„Stille Meeresfarbe“,de-DE
"""Dispositivo Tubion""",„Tourbillon-Apparat“,de-DE
"""Dispositivo di Tubion""",„Tourbillon-Apparat“,de-DE
"""Dòng Xoáy Trong Bể""",„Strudelnder Flaschengarten“,de-DE
"""Dấu Ấn Sắc Màu""",Seidendruck,de-DE
"""Exalted Earth""",„König des Landes“,de-DE
"""Fragments of Innocence""",„Fragment der Kindheit“,de-DE
"""Ngọn gió nhìn thấy được""",„Sichtbare Winde“,de-DE
"""Silken Print""",Seidendruck,de-DE
"""Sombra Silenciosa do Mar""",„Stille Meeresfarbe“,de-DE
"""Swirling Scene in a Bottle""",„Strudelnder Flaschengarten“,de-DE
"""Sắc Biển Tĩnh Lặng""",„Stille Meeresfarbe“,de-DE
"""The Sea's Silent Shade""",„Stille Meeresfarbe“,de-DE
"""The Visible Winds""",„Sichtbare Winde“,de-DE
"""Thiết Bị Tourbillon""",„Tourbillon-Apparat“,de-DE
"""Tourbillon Cihazı""",„Tourbillon-Apparat“,de-DE
"""Tourbillon Device""",„Tourbillon-Apparat“,de-DE
"""Visible Winds""",„Sichtbare Winde“,de-DE
"""Vua Của Mặt Đất""",„König des Landes“,de-DE
"""Yüce Toprak""",„König des Landes“,de-DE
"""Şişedeki Çalkantılar""",„Strudelnder Flaschengarten“,de-DE
"""กลไกฉายเงาพราย""",„Schattenschneid-Ballmaschine“,de-DE
"""ทิวทัศน์หมุนวนในขวด""",„Strudelnder Flaschengarten“,de-DE
"""เขี้ยว"" ประหลาด",Merkwürdiger Zahn,de-DE
A Alegria de Narukami,Narukamis Freude,de-DE
A Coragem de Narukami,Narukamis Tapferkeit,de-DE
A Flower Yet to Bloom,Ungeblühte Blume unbekannter Herkunft,de-DE
A Pedra Angular das Estrelas e Chamas,Grundstein der Sterne und des Feuers,de-DE
A Sabedoria de Narukami,Narukamis Weisheit,de-DE
