source,target,tgt_lng
完成1次社團特訓,完成1次社团特训,zh-CN
Complete Clan Campaign 1 time.,完成1次社团特训,zh-CN
ギルド特訓を1回完了する,完成1次社团特训,zh-CN
클럽 트레이닝 1회 완료,完成1次社团特训,zh-CN
สำเร็จ​การ​ฝึก​พิเศษ​ของ​ชมรม​ 1​ ครั้ง​,完成1次社团特训,zh-CN
完成2次社團特訓,完成2次社团特训,zh-CN
Complete Clan Campaign 2 times.,完成2次社团特训,zh-CN
ギルド特訓を2回完了する,完成2次社团特训,zh-CN
클럽 트레이닝 2회 완료,完成2次社团特训,zh-CN
สำเร็จ​การ​ฝึก​พิเศษ​ของ​ชมรม​ 2​ ครั้ง​,完成2次社团特训,zh-CN
完成3次社團特訓,完成3次社团特训,zh-CN
Complete Clan Campaign 3 times.,完成3次社团特训,zh-CN
ギルド特訓を3回完了する,完成3次社团特训,zh-CN
클럽 트레이닝 3회 완료,完成3次社团特训,zh-CN
สำเร็จ​การ​ฝึก​พิเศษ​ของ​ชมรม​ 3​ ครั้ง​,完成3次社团特训,zh-CN
在社團發言1次,在社团发言1次,zh-CN
Send a message in the Clan once.,在社团发言1次,zh-CN
ギルドチャットで1回発言する,在社团发言1次,zh-CN
클럽 채팅 1회,在社团发言1次,zh-CN
ส่ง​ข้อ​ความใน​ชมรม​ 1​ ครั้ง​,在社团发言1次,zh-CN
登入1次遊戲,登录1次游戏,zh-CN
Log in to the game once.,登录1次游戏,zh-CN
1回ログインする,登录1次游戏,zh-CN
게임 로그인 1회,登录1次游戏,zh-CN
ล็อกอินเกม 1 ครั้ง,登录1次游戏,zh-CN
你們是不可能拿到獎券的,你们是不可能拿到奖券的,zh-CN
You'll never lay your hands on those Tickets!,你们是不可能拿到奖券的,zh-CN
お前らでは抽選券を手に入らないよ。,你们是不可能拿到奖券的,zh-CN
너희는 보상 티켓을 받을 수 없을 거야,你们是不可能拿到奖券的,zh-CN
พวกคุณ​ไม่มี​ทาง​ได้​ตั๋วรางวัล​หรอก​,你们是不可能拿到奖券的,zh-CN
先追上我再說吧！,先追上我再说吧！,zh-CN
Catch me if you can!,先追上我再说吧！,zh-CN
話はオレに追いついてからだ！,先追上我再说吧！,zh-CN
일단 나를 따라잡은 다음에 이야기해보라구!,先追上我再说吧！,zh-CN
ตาม​ฉัน​ให้ทัน​ก่อน​เถอะ​แล้ว​ค่อย​ว่ากัน​!​,先追上我再说吧！,zh-CN
Hahaha!,哈哈哈,zh-CN
ははは,哈哈哈,zh-CN
하하하,哈哈哈,zh-CN
ฮ่าฮ่าฮ่า,哈哈哈,zh-CN
哼哼，已經是第二天了哦...,哼哼，已经是第二天了哦...,zh-CN
"Hmph, it's already the second day!",哼哼，已经是第二天了哦...,zh-CN
ふふん、もう二日目だぞ,哼哼，已经是第二天了哦...,zh-CN
"흥흥, 벌써 둘째 날이야...",哼哼，已经是第二天了哦...,zh-CN
หึหึ ​นี่มัน​วันที่​สอง​แล้วนะ​,哼哼，已经是第二天了哦...,zh-CN
趁早放棄吧,趁早放弃吧,zh-CN
You should give up while you still can.,趁早放弃吧,zh-CN
とっとと諦めな,趁早放弃吧,zh-CN
일찌감치 포기해버려,趁早放弃吧,zh-CN
ล้มเลิก​ตั้งแต่​ตอนนี้​ซะเถอะ​,趁早放弃吧,zh-CN
可惡，體力有點跟不上了,可恶，体力有点跟不上了,zh-CN
"Damn, I'm losing my energy.",可恶，体力有点跟不上了,zh-CN
クソッ、体力がついていけない。,可恶，体力有点跟不上了,zh-CN
"제길, 체력이 조금 안 따라주네",可恶，体力有点跟不上了,zh-CN
โธ่เอ๊ย ​เหมือน​แรง​จะ​ไม่พอ​ซะแล้ว​,可恶，体力有点跟不上了,zh-CN
你們慢點啊！,你们慢点啊！,zh-CN
"Slow down, you guys!",你们慢点啊！,zh-CN
ちょっと待ってよ！,你们慢点啊！,zh-CN
좀 천천히 갈 수 없어?!,你们慢点啊！,zh-CN
พวกเธอ​ช้าลง​หน่อยสิ​!​,你们慢点啊！,zh-CN
只要再努力跑兩天就能,只要再努力跑两天就能,zh-CN
"Just a little more effort for two days, and I can...",只要再努力跑两天就能,zh-CN
もうちょっと頑張れば,只要再努力跑两天就能,zh-CN
이틀만 더 노력한다면,只要再努力跑两天就能,zh-CN
แค่ต้อง​พยายาม​ให้​มากขึ้น ​วิ่ง​อีก​สองวัน​ก็​ยังไหว​,只要再努力跑两天就能,zh-CN
甩掉你們了,甩掉你们了,zh-CN
You've been left behind!,甩掉你们了,zh-CN
よしゃ！振り切った！,甩掉你们了,zh-CN
따돌릴 수 있어,甩掉你们了,zh-CN
ไปก่อนละนะ,甩掉你们了,zh-CN
跑不動了，明天就是,跑不动了，明天就是,zh-CN
I'm out of breath. Could tomorrow be...,跑不动了，明天就是,zh-CN
これ以上走れねぇ、このままじゃオレ,跑不动了，明天就是,zh-CN
더는 못 달리겠어. 내일이 바로,跑不动了，明天就是,zh-CN
วิ่ง​ไม่ไหว​แล้ว ​ไว้​พรุ่งนี้​แล้วกัน​,跑不动了，明天就是,zh-CN
我的死期了嗎...,我的死期了吗...,zh-CN
...my end?,我的死期了吗...,zh-CN
明日に死ぬのかな…,我的死期了吗...,zh-CN
내가 죽을 날인가...,我的死期了吗...,zh-CN
ถึง​วันตาย​ของฉันแล้วเหรอ...,我的死期了吗...,zh-CN
Aaaah!!,啊啊啊！！,zh-CN
あああー！,啊啊啊！！,zh-CN
아아아!!,啊啊啊！！,zh-CN
อ๊ากกก!!,啊啊啊！！,zh-CN
想拿到獎券先擊敗我！,想拿到奖券先击败我！,zh-CN
"Defeat me first, and then we can talk about the Tickets!",想拿到奖券先击败我！,zh-CN
抽選券が欲しけりゃオレを倒しな！,想拿到奖券先击败我！,zh-CN
보상 티켓을 받고 싶으면 나를 먼저 처치하라구!,想拿到奖券先击败我！,zh-CN
ถ้า​อยาก​ได้​ตั๋ว​รางวัล​แล้ว​ล่ะก็ ​ต้อง​เอา​ชนะ​ฉัน​ให้ได้​ก่อน​!​,想拿到奖券先击败我！,zh-CN
這是什麼？,这是什么？,zh-CN
What's this?,这是什么？,zh-CN
これはなに？,这是什么？,zh-CN
이건 뭐야?,这是什么？,zh-CN
นี่คืออะไร?,这是什么？,zh-CN
獎券！,奖券！,zh-CN
A ticket!,奖券！,zh-CN
抽選券！,奖券！,zh-CN
티켓!,奖券！,zh-CN
ตั๋วรางวัล!,奖券！,zh-CN
獎券！？,奖券！？,zh-CN
A ticket!?,奖券！？,zh-CN
抽選券？！,奖券！？,zh-CN
티켓!?,奖券！？,zh-CN
ตั๋วรางวัล!?,奖券！？,zh-CN
Rank No.1,排名第1,zh-CN
1位,排名第1,zh-CN
랭킹 1위,排名第1,zh-CN
อันดับที่ 1,排名第1,zh-CN
排名未達到前1000,排名未达到前1000,zh-CN
Outside the Top 1000,排名未达到前1000,zh-CN
1000位以外,排名未达到前1000,zh-CN
랭킹 1000위 미진입,排名未达到前1000,zh-CN
"ไม่ติด TOP 1,000",排名未达到前1000,zh-CN
Rank No.2,排名第2,zh-CN
2位,排名第2,zh-CN
랭킹 2위,排名第2,zh-CN
อันดับที่ 2,排名第2,zh-CN
Rank No.3,排名第3,zh-CN
3位,排名第3,zh-CN
랭킹 3위,排名第3,zh-CN
อันดับที่ 3,排名第3,zh-CN
Rank No.4,排名第4,zh-CN
4位,排名第4,zh-CN
랭킹 4위,排名第4,zh-CN
อันดับที่ 4,排名第4,zh-CN
排名達到前10,排名达到前10,zh-CN
Reach the Top 10 in the rankings.,排名达到前10,zh-CN
10位以内,排名达到前10,zh-CN
랭킹 10위 이내,排名达到前10,zh-CN
ติด TOP 10,排名达到前10,zh-CN
排名達到前20,排名达到前20,zh-CN
Reach the Top 20 in the rankings.,排名达到前20,zh-CN
20位以内,排名达到前20,zh-CN
랭킹 20위 이내,排名达到前20,zh-CN
ติด TOP 20,排名达到前20,zh-CN
排名達到前100,排名达到前100,zh-CN
Reach the Top 100 in the rankings.,排名达到前100,zh-CN
ランキング100位に入る。,排名达到前100,zh-CN
랭킹 상위 100위 달성,排名达到前100,zh-CN
ติด TOP 100,排名达到前100,zh-CN
排名達到前500,排名达到前500,zh-CN
Reach the Top 500 in the rankings.,排名达到前500,zh-CN
ランキング500位に入る。,排名达到前500,zh-CN
랭킹 상위 500위 달성,排名达到前500,zh-CN
ติด TOP 500,排名达到前500,zh-CN
排名達到前1000,排名达到前1000,zh-CN
Reach the Top 1000 in the rankings.,排名达到前1000,zh-CN
ランキング1000位に入る。,排名达到前1000,zh-CN
"랭킹 상위 1,000위 달성",排名达到前1000,zh-CN
"ติด TOP 1,000",排名达到前1000,zh-CN
"社團大亂鬥中攻擊+0.25%,防禦+0.25%,血量+0.50%","社团大乱斗中攻击+0.25%,防御+0.25%,血量+0.50%",zh-CN
"ATK +0.25%, DEF +0.25%, HP +0.50% in Clan Showdown","社团大乱斗中攻击+0.25%,防御+0.25%,血量+0.50%",zh-CN
"Pending社团大乱斗中攻击+0.25%,防御+0.25%,血量+0.50%","社团大乱斗中攻击+0.25%,防御+0.25%,血量+0.50%",zh-CN
"클럽 대항전에서 공격력 +0.25%, 방어력 +0.25%, HP +0.50%","社团大乱斗中攻击+0.25%,防御+0.25%,血量+0.50%",zh-CN
ระหว่าง​ศึก​ตะลุมบอน​ชมรม​ ATK​ +0.25%​ DEF​ +0.25%​ HP​ +0.50%​,"社团大乱斗中攻击+0.25%,防御+0.25%,血量+0.50%",zh-CN
好想快點長大呀……,好想快点长大呀……,zh-CN
I wish I could grow up faster...,好想快点长大呀……,zh-CN
早く大人になりたいなぁ…,好想快点长大呀……,zh-CN
얼른 자라고 싶다냥...,好想快点长大呀……,zh-CN
อยากโตไวๆ จังเลย...,好想快点长大呀……,zh-CN
"社團大亂鬥中攻擊+2.50%,防禦+2.50%,血量+5.00%","社团大乱斗中攻击+2.50%,防御+2.50%,血量+5.00%",zh-CN
"ATK +2.50%, DEF +2.50%, HP +5.00% in Clan Showdown","社团大乱斗中攻击+2.50%,防御+2.50%,血量+5.00%",zh-CN
"Pending社团大乱斗中攻击+2.50%,防御+2.50%,血量+5.00%","社团大乱斗中攻击+2.50%,防御+2.50%,血量+5.00%",zh-CN
"클럽 대항전에서 공격력 +2.50%, 방어력 +2.50%, HP +5.00%","社团大乱斗中攻击+2.50%,防御+2.50%,血量+5.00%",zh-CN
ระหว่าง​ศึก​ตะลุมบอน​ชมรม​ ATK​ +2.50%​ DEF​ +2.50%​ HP​ +5.00%​,"社团大乱斗中攻击+2.50%,防御+2.50%,血量+5.00%",zh-CN
"社團大亂鬥中攻擊+2.75%,防禦+2.75%,血量+5.50%","社团大乱斗中攻击+2.75%,防御+2.75%,血量+5.50%",zh-CN
"ATK +2.75%, DEF +2.75%, HP +5.50% in Clan Showdown","社团大乱斗中攻击+2.75%,防御+2.75%,血量+5.50%",zh-CN
"Pending社团大乱斗中攻击+2.75%,防御+2.75%,血量+5.50%","社团大乱斗中攻击+2.75%,防御+2.75%,血量+5.50%",zh-CN
"클럽 대항전에서 공격력 +2.75%, 방어력 +2.75%, HP +5.50%","社团大乱斗中攻击+2.75%,防御+2.75%,血量+5.50%",zh-CN
ระหว่าง​ศึก​ตะลุมบอน​ชมรม​ ATK​ +2.75%​ DEF​ +2.75%​ HP​ +5.50%​,"社团大乱斗中攻击+2.75%,防御+2.75%,血量+5.50%",zh-CN
感覺變得更厲害了！,感觉变得更厉害了！,zh-CN
I feel like I'm getting stronger!,感觉变得更厉害了！,zh-CN
もっと強くなった気がする！,感觉变得更厉害了！,zh-CN
힘이 세진 것 같다냥!,感觉变得更厉害了！,zh-CN
รู้สึก​แข็งแกร่ง​ขึ้น​แล้ว​!​,感觉变得更厉害了！,zh-CN
"社團大亂鬥中攻擊+3.00%,防禦+3.00%,血量+6.00%","社团大乱斗中攻击+3.00%,防御+3.00%,血量+6.00%",zh-CN
"ATK +3.00%, DEF +3.00%, HP +6.00% in Clan Showdown","社团大乱斗中攻击+3.00%,防御+3.00%,血量+6.00%",zh-CN
"Pending社团大乱斗中攻击+3.00%,防御+3.00%,血量+6.00%","社团大乱斗中攻击+3.00%,防御+3.00%,血量+6.00%",zh-CN
"클럽 대항전에서 공격력 +3.00%, 방어력 +3.00%, HP +6.00%","社团大乱斗中攻击+3.00%,防御+3.00%,血量+6.00%",zh-CN
ระหว่าง​ศึก​ตะลุมบอน​ชมรม​ ATK​ +3.00%​ DEF​ +3.00%​ HP​ +6.00%​,"社团大乱斗中攻击+3.00%,防御+3.00%,血量+6.00%",zh-CN
Ah... I don't feel like trying anymore...,啊……不想努力了……,zh-CN
あぁ……やる気が出ない……,啊……不想努力了……,zh-CN
아... 그만 힘내고 싶다냥...,啊……不想努力了……,zh-CN
อา​...​ ไม่​อยาก​ทำ​แล้ว​...​,啊……不想努力了……,zh-CN
"社團大亂鬥中攻擊+3.25%,防禦+3.25%,血量+6.50%","社团大乱斗中攻击+3.25%,防御+3.25%,血量+6.50%",zh-CN
"ATK +3.25%, DEF +3.25%, HP +6.50% in Clan Showdown","社团大乱斗中攻击+3.25%,防御+3.25%,血量+6.50%",zh-CN
"Pending社团大乱斗中攻击+3.25%,防御+3.25%,血量+6.50%","社团大乱斗中攻击+3.25%,防御+3.25%,血量+6.50%",zh-CN
"클럽 대항전에서 공격력 +3.25%, 방어력 +3.25%, HP +6.50%","社团大乱斗中攻击+3.25%,防御+3.25%,血量+6.50%",zh-CN
ระหว่าง​ศึก​ตะลุมบอน​ชมรม​ ATK​ +3.25%​ DEF​ +3.25%​ HP​ +6.50%​,"社团大乱斗中攻击+3.25%,防御+3.25%,血量+6.50%",zh-CN
"社團大亂鬥中攻擊+3.50%,防禦+3.50%,血量+7.00%","社团大乱斗中攻击+3.50%,防御+3.50%,血量+7.00%",zh-CN
"ATK +3.50%, DEF +3.50%, HP +7.00% in Clan Showdown","社团大乱斗中攻击+3.50%,防御+3.50%,血量+7.00%",zh-CN
"Pending社团大乱斗中攻击+3.50%,防御+3.50%,血量+7.00%","社团大乱斗中攻击+3.50%,防御+3.50%,血量+7.00%",zh-CN
"클럽 대항전에서 공격력 +3.50%, 방어력 +3.50%, HP +7.00%","社团大乱斗中攻击+3.50%,防御+3.50%,血量+7.00%",zh-CN
ระหว่าง​ศึก​ตะลุมบอน​ชมรม​ ATK​ +3.50%​ DEF​ +3.50%​ HP​ +7.00%​,"社团大乱斗中攻击+3.50%,防御+3.50%,血量+7.00%",zh-CN
"社團大亂鬥中攻擊+3.75%,防禦+3.75%,血量+7.50%","社团大乱斗中攻击+3.75%,防御+3.75%,血量+7.50%",zh-CN
"ATK +3.75%, DEF +3.75%, HP +7.50% in Clan Showdown","社团大乱斗中攻击+3.75%,防御+3.75%,血量+7.50%",zh-CN
"Pending社团大乱斗中攻击+3.75%,防御+3.75%,血量+7.50%","社团大乱斗中攻击+3.75%,防御+3.75%,血量+7.50%",zh-CN
"클럽 대항전에서 공격력 +3.75%, 방어력 +3.75%, HP +7.50%","社团大乱斗中攻击+3.75%,防御+3.75%,血量+7.50%",zh-CN
ระหว่าง​ศึก​ตะลุมบอน​ชมรม​ ATK​ +3.75%​ DEF​ +3.75%​ HP​ +7.50%​,"社团大乱斗中攻击+3.75%,防御+3.75%,血量+7.50%",zh-CN
"社團大亂鬥中攻擊+4.00%,防禦+4.00%,血量+8.00%","社团大乱斗中攻击+4.00%,防御+4.00%,血量+8.00%",zh-CN
"ATK +4.00%, DEF +4.00%, HP +8.00% in Clan Showdown","社团大乱斗中攻击+4.00%,防御+4.00%,血量+8.00%",zh-CN
"Pending社团大乱斗中攻击+4.00%,防御+4.00%,血量+8.00%","社团大乱斗中攻击+4.00%,防御+4.00%,血量+8.00%",zh-CN
"클럽 대항전에서 공격력 +4.00%, 방어력 +4.00%, HP +8.00%","社团大乱斗中攻击+4.00%,防御+4.00%,血量+8.00%",zh-CN
ระหว่าง​ศึก​ตะลุมบอน​ชมรม​ ATK​ +4.00%​ DEF​ +4.00%​ HP​ +8.00%​,"社团大乱斗中攻击+4.00%,防御+4.00%,血量+8.00%",zh-CN
都說了我還能長高哦！,都说了我还能长高哦！,zh-CN
I told you I could grow taller!,都说了我还能长高哦！,zh-CN
まだまだ背が伸びるって言ったのに！,都说了我还能长高哦！,zh-CN
난 아직도 더 클 수 있다옹!,都说了我还能长高哦！,zh-CN
บอก​แล้ว​ไง​ว่า​ฉัน​ยัง​โต​ได้​อีก​น่ะ​!​,都说了我还能长高哦！,zh-CN
"社團大亂鬥中攻擊+4.25%,防禦+4.25%,血量+8.50%","社团大乱斗中攻击+4.25%,防御+4.25%,血量+8.50%",zh-CN
"ATK +4.25%, DEF +4.25%, HP +8.50% in Clan Showdown","社团大乱斗中攻击+4.25%,防御+4.25%,血量+8.50%",zh-CN
"Pending社团大乱斗中攻击+4.25%,防御+4.25%,血量+8.50%","社团大乱斗中攻击+4.25%,防御+4.25%,血量+8.50%",zh-CN
"클럽 대항전에서 공격력 +4.25%, 방어력 +4.25%, HP +8.50%","社团大乱斗中攻击+4.25%,防御+4.25%,血量+8.50%",zh-CN
ระหว่าง​ศึก​ตะลุมบอน​ชมรม​ ATK​ +4.25%​ DEF​ +4.25%​ HP​ +8.50%​,"社团大乱斗中攻击+4.25%,防御+4.25%,血量+8.50%",zh-CN
"社團大亂鬥中攻擊+4.50%,防禦+4.50%,血量+9.00%","社团大乱斗中攻击+4.50%,防御+4.50%,血量+9.00%",zh-CN
"ATK +4.50%, DEF +4.50%, HP +9.00% in Clan Showdown","社团大乱斗中攻击+4.50%,防御+4.50%,血量+9.00%",zh-CN
"Pending社团大乱斗中攻击+4.50%,防御+4.50%,血量+9.00%","社团大乱斗中攻击+4.50%,防御+4.50%,血量+9.00%",zh-CN
"클럽 대항전에서 공격력 +4.50%, 방어력 +4.50%, HP +9.00%","社团大乱斗中攻击+4.50%,防御+4.50%,血量+9.00%",zh-CN
ระหว่าง​ศึก​ตะลุมบอน​ชมรม​ ATK​ +4.50%​ DEF​ +4.50%​ HP​ +9.00%​,"社团大乱斗中攻击+4.50%,防御+4.50%,血量+9.00%",zh-CN
"社團大亂鬥中攻擊+4.75%,防禦+4.75%,血量+9.50%","社团大乱斗中攻击+4.75%,防御+4.75%,血量+9.50%",zh-CN
"ATK +4.75%, DEF +4.75%, HP +9.50% in Clan Showdown","社团大乱斗中攻击+4.75%,防御+4.75%,血量+9.50%",zh-CN
"Pending社团大乱斗中攻击+4.75%,防御+4.75%,血量+9.50%","社团大乱斗中攻击+4.75%,防御+4.75%,血量+9.50%",zh-CN
"클럽 대항전에서 공격력 +4.75%, 방어력 +4.75%, HP +9.50%","社团大乱斗中攻击+4.75%,防御+4.75%,血量+9.50%",zh-CN
ระหว่าง​ศึก​ตะลุมบอน​ชมรม​ ATK​ +4.75%​ DEF​ +4.75%​ HP​ +9.50%​,"社团大乱斗中攻击+4.75%,防御+4.75%,血量+9.50%",zh-CN
"社團大亂鬥中攻擊+0.50%,防禦+0.50%,血量+1.00%","社团大乱斗中攻击+0.50%,防御+0.50%,血量+1.00%",zh-CN
"ATK +0.50%, DEF +0.50%, HP +1.00% in Clan Showdown","社团大乱斗中攻击+0.50%,防御+0.50%,血量+1.00%",zh-CN
"Pending社团大乱斗中攻击+0.50%,防御+0.50%,血量+1.00%","社团大乱斗中攻击+0.50%,防御+0.50%,血量+1.00%",zh-CN
"클럽 대항전에서 공격력 +0.50%, 방어력 +0.50%, HP +1.00%","社团大乱斗中攻击+0.50%,防御+0.50%,血量+1.00%",zh-CN
ระหว่าง​ศึก​ตะลุมบอน​ชมรม​ ATK​ +0.50%​ DEF​ +0.50%​ HP​ +1.00%​,"社团大乱斗中攻击+0.50%,防御+0.50%,血量+1.00%",zh-CN
"社團大亂鬥中攻擊+5.00%,防禦+5.00%,血量+10.00%","社团大乱斗中攻击+5.00%,防御+5.00%,血量+10.00%",zh-CN
"ATK +5.00%, DEF +5.00%, HP +10.00% in Clan Showdown","社团大乱斗中攻击+5.00%,防御+5.00%,血量+10.00%",zh-CN
"Pending社团大乱斗中攻击+5.00%,防御+5.00%,血量+10.00%","社团大乱斗中攻击+5.00%,防御+5.00%,血量+10.00%",zh-CN
