source,target,tgt_lng
ウル,Chubby,en-US
千籁至音·缪绕,Euphonium Unbound: Winding,en-US
千籁至音·飖扬,Euphonium Unbound: Soaring,en-US
千籟至音·繆繞,Euphonium Unbound: Winding,en-US
千籟至音·颻揚,Euphonium Unbound: Soaring,en-US
周游壶灵,Teapot Traveling Salesman,en-US
周游百宝,Traveling Depot,en-US
周遊する壺の精霊,Teapot Traveling Salesman,en-US
周遊壺靈,Teapot Traveling Salesman,en-US
周遊百寶,Traveling Depot,en-US
周遊百貨,Traveling Depot,en-US
塵歌壺,Serenitea Pot,en-US
塵歌壺,Serenitea Pot,en-US
寻瑰纳琦真君,Jade Seeker,en-US
尋瑰納琦真君,Jade Seeker,en-US
尋瑰納琦真君,Jade Seeker,en-US
尘歌壶,Serenitea Pot,en-US
摆设,furnishing,en-US
摹本,Replication,en-US
摹本,Replication,en-US
擺設,furnishing,en-US
旋曜玉帛,Radiant Spincrystal,en-US
旋曜玉帛,Radiant Spincrystal,en-US
旋曜玉帛,Radiant Spincrystal,en-US
模本,Replication,en-US
洞天宝銭,Realm Currency,en-US
洞天宝钱,Realm Currency,en-US
洞天寶錢,Realm Currency,en-US
白慄櫟木,White Chestnut Oak Wood,en-US
華麗なる千の響き・繚繞,Euphonium Unbound: Winding,en-US
華麗なる千の響き・飄揚,Euphonium Unbound: Soaring,en-US
調度品,furnishing,en-US
銷虹霽雨真君,Rain Calmer,en-US
銷虹霽雨真君,Rain Calmer,en-US
销虹霁雨真君,Rain Calmer,en-US
阿嘟,Chubby,en-US
阿嘟,Chubby,en-US
