source,target,tgt_lng
"""Chamado Sagrado dos Sete""",Invocación de los Sabios,es-ES
Altre regole,Otros,es-ES
Andere Regeln,Otros,es-ES
Area di gioco,Áreas del tablero,es-ES
Automatic Artistry Elemental Reactions: Effects,Reacciones Elementales - Efectos,es-ES
Automatic Artistry Rules,Reglas,es-ES
Automatic Artistry Special Entry,Entradas especiales,es-ES
Autres règles,Otros,es-ES
Azioni,Acciones,es-ES
Begriffserläuterungen,Factor especial,es-ES
Chiến Lược Tự Động: Hiệu Quả Phản Ứng Nguyên Tố,Reacciones Elementales - Efectos,es-ES
Chiến Lược Tự Động: Mục Đặc Biệt,Entradas especiales,es-ES
Dehanın Yakarışı Kart Oyunu,Invocación de los Sabios,es-ES
Divers,Factor especial,es-ES
Diğer Kurallar,Otros,es-ES
Déroulement de manche,Fases de la ronda,es-ES
Effetti delle reazioni elementali,Reacciones Elementales - Efectos,es-ES
Effetti delle reazioni elementali di Talento automatico,Reacciones Elementales - Efectos,es-ES
Element Tepkimeleri: Etkiler,Reacciones Elementales - Efectos,es-ES
Element Tepkimeleri: Kurallar,Reacciones Elementales - Reglas,es-ES
Elemental Reactions: Effects,Reacciones Elementales - Efectos,es-ES
Elemental Reactions: Rules,Reacciones Elementales - Reglas,es-ES
Elementarreaktionen und Effekte für Automatische Kunstfertigkeit,Reacciones Elementales - Efectos,es-ES
Elementarreaktionen – Effekt,Reacciones Elementales - Efectos,es-ES
Elementarreaktionen – Regel,Reacciones Elementales - Reglas,es-ES
Entrada Especial,Factor especial,es-ES
Entrada Especial de Arte Automática,Entradas especiales,es-ES
Entrée spéciale de jeu automatisé,Entradas especiales,es-ES
Executar Ação,Acciones,es-ES
GCC Invokazione del genio,Invocación de los Sabios,es-ES
Game Area,Áreas del tablero,es-ES
Geniale Beschwörung,Invocación de los Sabios,es-ES
Genius Invokation TCG,Invocación de los Sabios,es-ES
Hamle Yap,Acciones,es-ES
Hiệu Quả Phản Ứng Nguyên Tố,Reacciones Elementales - Efectos,es-ES
Hành Động,Acciones,es-ES
Invocation des Sept : JCC,Invocación de los Sabios,es-ES
Khu Vực Trò Chơi,Áreas del tablero,es-ES
Mục Đặc Biệt,Factor especial,es-ES
Other Rules,Otros,es-ES
Otomatik Savaş Sanatı Kuralları,Reglas,es-ES
Otomatik Savaş Sanatına Özel Mekanikler,Entradas especiales,es-ES
Otomatik Savaş Sanatında Element Tepkimeleri: Etkiler,Reacciones Elementales - Efectos,es-ES
Outras Regras,Otros,es-ES
Oyun Alanı,Áreas del tablero,es-ES
Prise d'action,Acciones,es-ES
Progresso do Turno,Fases de la ronda,es-ES
