source,target,tgt_lng
枪林弹雨,槍林彈雨,zh-TW
Bullet Storm,槍林彈雨,zh-TW
降雨弾,槍林彈雨,zh-TW
총알 세례,槍林彈雨,zh-TW
Echo of Hospitality,盛情回音,zh-TW
感情残響,盛情回音,zh-TW
성대한 울림,盛情回音,zh-TW
贪婪枪火,貪婪槍火,zh-TW
Greed Gunfire,貪婪槍火,zh-TW
貪欲銃火,貪婪槍火,zh-TW
탐욕의 총화,貪婪槍火,zh-TW
自信时刻,自信時刻,zh-TW
Confident Mode,自信時刻,zh-TW
自信満々,自信時刻,zh-TW
확신의 순간,自信時刻,zh-TW
弱点标定,弱點校準,zh-TW
Weakness Mark,弱點校準,zh-TW
弱点見極め,弱點校準,zh-TW
약점 조준,弱點校準,zh-TW
Grand Finale,盛大尾奏,zh-TW
標的捕捉,盛大尾奏,zh-TW
웅장한 피날레,盛大尾奏,zh-TW
震撼终曲,震撼終曲,zh-TW
Spectacular Finale,震撼終曲,zh-TW
標的撃破,震撼終曲,zh-TW
전율의 엔딩곡,震撼終曲,zh-TW
燃情节拍,燃情節拍,zh-TW
Fiery Rhythm,燃情節拍,zh-TW
野良猫のリズム,燃情節拍,zh-TW
열정의 리듬,燃情節拍,zh-TW
灼热舞步,灼熱舞步,zh-TW
Blazing Waltz,灼熱舞步,zh-TW
野良猫ステップ,灼熱舞步,zh-TW
뜨거운 춤사위,灼熱舞步,zh-TW
敏锐重音,敏銳重音,zh-TW
Keen Accent,敏銳重音,zh-TW
凄腕ガンナー,敏銳重音,zh-TW
섬세한 강음,敏銳重音,zh-TW
追猎舞步,追獵舞步,zh-TW
Hunting Waltz,追獵舞步,zh-TW
追尾の舞,追獵舞步,zh-TW
추적의 춤,追獵舞步,zh-TW
Echoing Waltz,回踏舞步,zh-TW
後進の舞,回踏舞步,zh-TW
퇴보의 춤,回踏舞步,zh-TW
Flame Waltz,幻焰舞步,zh-TW
幻炎の舞,幻焰舞步,zh-TW
환염의 춤,幻焰舞步,zh-TW
灵动猫步,靈動貓步,zh-TW
Nimble Catwalk,靈動貓步,zh-TW
黒猫の気配,靈動貓步,zh-TW
민첩한 캣스텝,靈動貓步,zh-TW
