source,target,tgt_lng
Ambient/Environment,Môi trường,vi-VN
Ambiente,Môi trường,vi-VN
Ambiente/Entorno,Môi trường,vi-VN
Ana Ses,Âm lượng tổng,vi-VN
Arayüz,Giao diện người dùng,vi-VN
Assistente vocale,Giọng nói,vi-VN
Atmosphäre/Umgebung,Môi trường,vi-VN
Benutzeroberfläche,Giao diện người dùng,vi-VN
BGM,Âm nhạc,vi-VN
Blocchi,Khối,vi-VN
Blocchi musicali,Khối phát nhạc,vi-VN
Blocks,Khối,vi-VN
Blocos,Khối,vi-VN
Blocs,Khối,vi-VN
Blocs musicaux,Khối phát nhạc,vi-VN
Bloklar,Khối,vi-VN
Bloques,Khối,vi-VN
Bloques musicales,Khối phát nhạc,vi-VN
Blöcke,Khối,vi-VN
Clima,Thời tiết,vi-VN
Creature ostili,Sinh vật ác,vi-VN
Creature pacifiche,Sinh vật lành,vi-VN
Criaturas hostiles,Sinh vật ác,vi-VN
Criaturas hostis,Sinh vật ác,vi-VN
Criaturas inofensivas,Sinh vật lành,vi-VN
Criaturas pacíficas,Sinh vật lành,vi-VN
Créatures hostiles,Sinh vật ác,vi-VN
Créatures passives,Sinh vật lành,vi-VN
Dost Canlılar,Sinh vật lành,vi-VN
Environnement,Môi trường,vi-VN
Feindliche Kreaturen,Sinh vật ác,vi-VN
Freundliche Kreaturen,Sinh vật lành,vi-VN
Friendly Mobs,Sinh vật lành,vi-VN
Gesamtlautstärke,Âm lượng tổng,vi-VN
Giocatori,Người chơi,vi-VN
Hava Durumu,Thời tiết,vi-VN
Hostile Mobs,Sinh vật ác,vi-VN
Interfaccia,Giao diện người dùng,vi-VN
Interface,Giao diện người dùng,vi-VN
Interfaz,Giao diện người dùng,vi-VN
Jogadores,Người chơi,vi-VN
Joueurs,Người chơi,vi-VN
Jugadores,Người chơi,vi-VN
Jukebox/Note Blocks,Khối phát nhạc,vi-VN
Master Volume,Âm lượng tổng,vi-VN
Metin Okuyucu/Konuşma,Giọng nói,vi-VN
Music,Âm nhạc,vi-VN
Musica,Âm nhạc,vi-VN
Musik,Âm nhạc,vi-VN
Musikblöcke,Khối phát nhạc,vi-VN
Musique,Âm nhạc,vi-VN
Météo,Thời tiết,vi-VN
Música,Âm nhạc,vi-VN
Müzik,Âm nhạc,vi-VN
Müzik/Nota Bloğu,Khối phát nhạc,vi-VN
Narrador/Voz,Giọng nói,vi-VN
Narrateur,Giọng nói,vi-VN
Narrator/Voice,Giọng nói,vi-VN
Oyuncular,Người chơi,vi-VN
Players,Người chơi,vi-VN
Saldırgan Canlılar,Sinh vật ác,vi-VN
Spieler,Người chơi,vi-VN
Sprachausgabe/Stimme,Giọng nói,vi-VN
Tempo,Thời tiết,vi-VN
Tempo atmosferico,Thời tiết,vi-VN
Toca-Discos/Blocos Musicais,Khối phát nhạc,vi-VN
UI,Giao diện người dùng,vi-VN
Volume generale,Âm lượng tổng,vi-VN
Volume principal,Âm lượng tổng,vi-VN
Volume-mestre,Âm lượng tổng,vi-VN
Volumen general,Âm lượng tổng,vi-VN
Voz/Diálogos,Giọng nói,vi-VN
Weather,Thời tiết,vi-VN
Wetter,Thời tiết,vi-VN
Çevresel,Môi trường,vi-VN
Блоки,Khối,vi-VN
Враждебные мобы,Sinh vật ác,vi-VN
Диктор/Голос,Giọng nói,vi-VN
Игроки,Người chơi,vi-VN
Интерфейс,Giao diện người dùng,vi-VN
Мирные мобы,Sinh vật lành,vi-VN
Музыка,Âm nhạc,vi-VN
Музыкальные блоки,Khối phát nhạc,vi-VN
Общая громкость,Âm lượng tổng,vi-VN
Окружение,Môi trường,vi-VN
Погода,Thời tiết,vi-VN
ตู้เพลง/กล่องตัวโน้ต,Khối phát nhạc,vi-VN
บล็อก,Khối,vi-VN
ผู้บรรยาย/เสียงพูด,Giọng nói,vi-VN
ผู้เล่น,Người chơi,vi-VN
ม็อบเป็นมิตร,Sinh vật lành,vi-VN
ม็อบไม่เป็นมิตร,Sinh vật ác,vi-VN
สภาพอากาศ,Thời tiết,vi-VN
อินเทอร์เฟซผู้ใช้,Giao diện người dùng,vi-VN
เพลง,Âm nhạc,vi-VN
เสียงหลัก,Âm lượng tổng,vi-VN
แอมเบียนต์/สิ่งแวดล้อม,Môi trường,vi-VN
ジュークボックス／音符ブロック,Khối phát nhạc,vi-VN
ブロック,Khối,vi-VN
プレイヤー,Người chơi,vi-VN
主音量,Âm lượng tổng,vi-VN
友好生物,Sinh vật lành,vi-VN
友好的Mob,Sinh vật lành,vi-VN
唱片机/音符盒,Khối phát nhạc,vi-VN
唱片機／音階盒,Khối phát nhạc,vi-VN
复述功能/语音,Giọng nói,vi-VN
天候,Thời tiết,vi-VN
天气,Thời tiết,vi-VN
天氣,Thời tiết,vi-VN
敌对生物,Sinh vật ác,vi-VN
敵対的Mob,Sinh vật ác,vi-VN
敵對生物,Sinh vật ác,vi-VN
方块,Khối,vi-VN
方塊,Khối,vi-VN
朗讀功能／語音,Giọng nói,vi-VN
玩家,Người chơi,vi-VN
环境,Môi trường,vi-VN
環境音,Môi trường,vi-VN
環境音效／環境,Môi trường,vi-VN
用户界面,Giao diện người dùng,vi-VN
音乐,Âm nhạc,vi-VN
音声読み上げ／声,Giọng nói,vi-VN
音樂,Âm nhạc,vi-VN
날씨,Thời tiết,vi-VN
내레이터/음성,Giọng nói,vi-VN
분위기/환경,Môi trường,vi-VN
블록,Khối,vi-VN
음악,Âm nhạc,vi-VN
적대적 몹,Sinh vật ác,vi-VN
전체 음량,Âm lượng tổng,vi-VN
주크박스/소리 블록,Khối phát nhạc,vi-VN
친화적 몹,Sinh vật lành,vi-VN
플레이어,Người chơi,vi-VN
