source,target,tgt_lng
Altın Materyal,Vật liệu vàng,vi-VN
Amethyst,Vật liệu thạch anh tím,vi-VN
Amethyst Material,Vật liệu thạch anh tím,vi-VN
Ametist Materyal,Vật liệu thạch anh tím,vi-VN
Bakır Materyal,Vật liệu đồng,vi-VN
Copper Material,Vật liệu đồng,vi-VN
D'oro,Vật liệu vàng,vi-VN
Demir Materyal,Vật liệu sắt,vi-VN
Di ametista,Vật liệu thạch anh tím,vi-VN
Di diamante,Vật liệu kim cương,vi-VN
Di ferro,Vật liệu sắt,vi-VN
Di lapislazzuli,Vật liệu ngọc lưu ly,vi-VN
Di netherite,Vật liệu Netherit,vi-VN
Di quarzo,Vật liệu thạch anh,vi-VN
Di rame,Vật liệu đồng,vi-VN
Di redstone,Vật liệu Redstone,vi-VN
Di resina,Vật liệu nhựa cây,vi-VN
Di smeraldo,Vật liệu ngọc lục bảo,vi-VN
Diamant,Vật liệu kim cương,vi-VN
Diamond Material,Vật liệu kim cương,vi-VN
Eisen,Vật liệu sắt,vi-VN
Elmas Materyal,Vật liệu kim cương,vi-VN
Emerald Material,Vật liệu ngọc lục bảo,vi-VN
En améthyste,Vật liệu thạch anh tím,vi-VN
En cuivre,Vật liệu đồng,vi-VN
En diamant,Vật liệu kim cương,vi-VN
En fer,Vật liệu sắt,vi-VN
En lapis-lazuli,Vật liệu ngọc lưu ly,vi-VN
En netherite,Vật liệu Netherit,vi-VN
En or,Vật liệu vàng,vi-VN
En quartz,Vật liệu thạch anh,vi-VN
En redstone,Vật liệu Redstone,vi-VN
En résine,Vật liệu nhựa cây,vi-VN
En émeraude,Vật liệu ngọc lục bảo,vi-VN
Gold,Vật liệu vàng,vi-VN
Gold Material,Vật liệu vàng,vi-VN
Harz,Vật liệu nhựa cây,vi-VN
Incrustaciones de amatista,Vật liệu thạch anh tím,vi-VN
Incrustaciones de cobre,Vật liệu đồng,vi-VN
Incrustaciones de cuarzo,Vật liệu thạch anh,vi-VN
Incrustaciones de diamante,Vật liệu kim cương,vi-VN
Incrustaciones de esmeralda,Vật liệu ngọc lục bảo,vi-VN
Incrustaciones de hierro,Vật liệu sắt,vi-VN
Incrustaciones de lapislázuli,Vật liệu ngọc lưu ly,vi-VN
Incrustaciones de netherita,Vật liệu Netherit,vi-VN
Incrustaciones de oro,Vật liệu vàng,vi-VN
Incrustaciones de redstone,Vật liệu Redstone,vi-VN
Incrustaciones de resina,Vật liệu nhựa cây,vi-VN
Iron Material,Vật liệu sắt,vi-VN
Kupfer,Vật liệu đồng,vi-VN
Kuvars Materyal,Vật liệu thạch anh,vi-VN
Lapis Material,Vật liệu ngọc lưu ly,vi-VN
