source,target,tgt_lng
Admiración,Khâm phục,vi-VN
Admiration,Khâm phục,vi-VN
Admire,Khâm phục,vi-VN
Ammirazione,Khâm phục,vi-VN
Anhelo,Khao khát,vi-VN
Anseio,Khao khát,vi-VN
Appel,Lời gọi,vi-VN
Aspiration,Khao khát,vi-VN
Bewundern,Khâm phục,vi-VN
Brama,Khao khát,vi-VN
Busca,Tìm kiếm,vi-VN
Búsqueda,Tìm kiếm,vi-VN
Call,Lời gọi,vi-VN
Canto,Tiếng hát,vi-VN
Chamado,Lời gọi,vi-VN
Chant,Tiếng hát,vi-VN
Devaneio,Mơ màng,vi-VN
Dream,Mơ màng,vi-VN
Düşünce,Suy ngẫm,vi-VN
Encanto,Khâm phục,vi-VN
Feel,Cảm xúc,vi-VN
Fühlen,Cảm xúc,vi-VN
Gözlem,Tìm kiếm,vi-VN
Hasret,Khao khát,vi-VN
His,Cảm xúc,vi-VN
Llamada,Lời gọi,vi-VN
Nachdenken,Suy ngẫm,vi-VN
Ponder,Suy ngẫm,vi-VN
Quête,Tìm kiếm,vi-VN
Reflexión,Suy ngẫm,vi-VN
Reflexão,Suy ngẫm,vi-VN
Ricerca,Tìm kiếm,vi-VN
Richiamo,Lời gọi,vi-VN
Riflessione,Suy ngẫm,vi-VN
Rufen,Lời gọi,vi-VN
Réflexion,Suy ngẫm,vi-VN
Rüya,Mơ màng,vi-VN
Seek,Tìm kiếm,vi-VN
Sehnen,Khao khát,vi-VN
Sensação,Cảm xúc,vi-VN
Sentiment,Cảm xúc,vi-VN
Sentimento,Cảm xúc,vi-VN
Sentimiento,Cảm xúc,vi-VN
Sing,Tiếng hát,vi-VN
Singen,Tiếng hát,vi-VN
Sogno,Mơ màng,vi-VN
Songe,Mơ màng,vi-VN
Suchen,Tìm kiếm,vi-VN
Sueño,Mơ màng,vi-VN
Söylemek,Tiếng hát,vi-VN
Takdir,Khâm phục,vi-VN
Träumen,Mơ màng,vi-VN
Yearn,Khao khát,vi-VN
Çağrı,Lời gọi,vi-VN
Воспевание,Tiếng hát,vi-VN
Восторг,Khâm phục,vi-VN
Зов,Lời gọi,vi-VN
Мечта,Mơ màng,vi-VN
Размышление,Suy ngẫm,vi-VN
Стремление,Tìm kiếm,vi-VN
Тоска,Khao khát,vi-VN
Чувство,Cảm xúc,vi-VN
ขับร้อง,Tiếng hát,vi-VN
ชื่นชม,Khâm phục,vi-VN
นึกคิด,Suy ngẫm,vi-VN
รู้สึก,Cảm xúc,vi-VN
หลับฝัน,Mơ màng,vi-VN
หวนหา,Khao khát,vi-VN
เรียกหา,Lời gọi,vi-VN
เสาะหา,Tìm kiếm,vi-VN
仰慕,Khâm phục,vi-VN
号令,Lời gọi,vi-VN
呼唤,Lời gọi,vi-VN
呼喚,Lời gọi,vi-VN
嚮往,Khao khát,vi-VN
夢想,Mơ màng,vi-VN
寻觅,Tìm kiếm,vi-VN
尋覓,Tìm kiếm,vi-VN
想象,Mơ màng,vi-VN
感受,Cảm xúc,vi-VN
感覚,Cảm xúc,vi-VN
感覺,Cảm xúc,vi-VN
憧憬,Khao khát,vi-VN
探求,Tìm kiếm,vi-VN
歌声,Tiếng hát,vi-VN
歌頌,Tiếng hát,vi-VN
歌颂,Tiếng hát,vi-VN
沈思,Suy ngẫm,vi-VN
沉思,Suy ngẫm,vi-VN
称賛,Khâm phục,vi-VN
갈망,Khao khát,vi-VN
감각,Cảm xúc,vi-VN
고민,Suy ngẫm,vi-VN
꿈결,Mơ màng,vi-VN
노래,Tiếng hát,vi-VN
동경,Khâm phục,vi-VN
소집,Lời gọi,vi-VN
수색,Tìm kiếm,vi-VN
