source,target,tgt_lng
 % 你好,hola %,es-ES
% 你好,hola %,es-ES
%s bileşen,%s componente(s),es-ES
%s component(s),%s componente(s),es-ES
%s composant(s),%s componente(s),es-ES
%s Komponente(n),%s componente(s),es-ES
%s thành phần,%s componente(s),es-ES
%s компонентов,%s componente(s),es-ES
%s 你好,hola %s,es-ES
%s 個元件,%s componente(s),es-ES
%s个组件,%s componente(s),es-ES
%s個のコンポーネント,%s componente(s),es-ES
%s（%s）,%s (%s),es-ES
Achtung:,Advertencia:,es-ES
Addosso:,En el cuerpo:,es-ES
Ai piedi:,En los pies:,es-ES
Allgemein,General,es-ES
Am Körper:,En el torso:,es-ES
An den Beinen:,En las piernas:,es-ES
An den Füßen:,En los pies:,es-ES
Ana Eldeyken:,En la mano principal:,es-ES
Angelegt:,Al equipar:,es-ES
Angelegt:,En el cuerpo:,es-ES
Attention :,Advertencia:,es-ES
Attenzione!,Advertencia:,es-ES
Auf dem Kopf:,En la cabeza:,es-ES
Auf „Friedlich“ deaktiviert,Desactivado en Pacífico,es-ES
Ausgerüstet:,Al equipar:,es-ES
Auswirkungen:,Al aplicarse:,es-ES
Aux jambes :,En las piernas:,es-ES
Aux pieds :,En los pies:,es-ES
Aviso:,Advertencia:,es-ES
Ayaktayken:,En los pies:,es-ES
Bacaktayken:,En las piernas:,es-ES
Barışçıl zorlukta devre dışı,Desactivado en Pacífico,es-ES
Baskın,Invasión,es-ES
Baskın - Galibiyet,Invasión - Victoria,es-ES
Baskın - Mağlubiyet,Invasión - Derrota,es-ES
Bilinmeyen,Desconocido,es-ES
Bonjour tout le monde !,"¡Hola, mundo!",es-ES
Boyalı,Tintado,es-ES
Bu eşyanın kullanılması belirli komutlar çalıştırabilir.,Se podrían ejecutar comandos al colocar este bloque,es-ES
Can be placed on:,Puede colocarse sobre:,es-ES
Can break:,Puede romper:,es-ES
Canlılar,Criaturas,es-ES
Chiến thắng,Victoria,es-ES
chào %,hola %,es-ES
chào %s,hola %s,es-ES
ciao %,hola %,es-ES
ciao %s,hola %s,es-ES
"Ciao, mondo!","¡Hola, mundo!",es-ES
Colore: %s,Color: %s,es-ES
Com sela:,Al equipar montura:,es-ES
Componenti: %s,%s componente(s),es-ES
Con sella:,Al equipar montura:,es-ES
Cor: %s,Color: %s,es-ES
Couleur : %s,Color: %s,es-ES
Creature,Criaturas,es-ES
Créatures,Criaturas,es-ES
Cuộc xâm lược,Invasión,es-ES
Cuộc xâm lược - Chiến thắng,Invasión - Victoria,es-ES
Cuộc xâm lược - Thất bại,Invasión - Derrota,es-ES
Có thể phá:,Puede romper:,es-ES
Có thể đặt lên:,Puede colocarse sobre:,es-ES
Dans la main :,En la mano:,es-ES
Dans la main principale :,En la mano principal:,es-ES
Dans la main secondaire :,En la mano secundaria:,es-ES
Dayanıklılık: %s / %s,Durabilidad: %s / %s,es-ES
Deaktivierter Gegenstand,Objeto desactivado,es-ES
Defeat,Derrota,es-ES
Desativado na dificuldade Pacífica,Desactivado en Pacífico,es-ES
Desconhecido,Desconocido,es-ES
Devre dışı bırakılmış öge,Objeto desactivado,es-ES
Dinamico,Dinámico,es-ES
Dinamik,Dinámico,es-ES
Dinâmico,Dinámico,es-ES
Disabled in Peaceful,Desactivado en Pacífico,es-ES
Disabled item,Objeto desactivado,es-ES
Disattivato in modalità pacifica,Desactivado en Pacífico,es-ES
Diğer Eldeyken:,En la mano secundaria:,es-ES
Do not use unless you know the exact contents!,¡No lo utilices a menos que conozcas su contenido!,es-ES
Durabilidade: %s / %s,Durabilidad: %s / %s,es-ES
Durability: %s / %s,Durabilidad: %s / %s,es-ES
Durabilità: %s/%s,Durabilidad: %s / %s,es-ES
Durabilité : %s / %s,Durabilidad: %s / %s,es-ES
Dyed,Tintado,es-ES
Dynamic,Dinámico,es-ES
Dynamique,Dinámico,es-ES
Dynamisch,Dinámico,es-ES
Défaite,Derrota,es-ES
Désactivé en Paisible,Desactivado en Pacífico,es-ES
dünya,mundo,es-ES
Efeito aplicado:,Al aplicarse:,es-ES
Effet appliqué :,Al aplicarse:,es-ES
Effetto applicato:,Al aplicarse:,es-ES
Em uso:,Al equipar:,es-ES
En selle :,Al equipar montura:,es-ES
Envahisseurs restants : %s,Invasores restantes: %s,es-ES
Eyerlendiğinde:,Al equipar montura:,es-ES
Eşyalar,Objetos,es-ES
Farbe: %s,Color: %s,es-ES
Gefärbt,Tintado,es-ES
Gegenstand könnte Befehle ausführen,Se podrían ejecutar comandos al colocar este bloque,es-ES
Gegenstände,Objetos,es-ES
Gehalten:,En la mano:,es-ES
Genel,General,es-ES
Generali,General,es-ES
Gerais,General,es-ES
Gesattelt:,Al equipar montura:,es-ES
Giyildiğinde:,En el cuerpo:,es-ES
Général,General,es-ES
Göğüsteyken:,En el torso:,es-ES
"Hallo, Welt!","¡Hola, mundo!",es-ES
Haltbarkeit: %s/%s,Durabilidad: %s / %s,es-ES
"Hello, world!","¡Hola, mundo!",es-ES
Hi %,hola %,es-ES
hi %,hola %,es-ES
hi %  s,hola %s,es-ES
Hi %s,hola %s,es-ES
hi %s,hola %s,es-ES
In der Haupthand:,En la mano principal:,es-ES
In der Zweithand:,En la mano secundaria:,es-ES
In mano:,En la mano:,es-ES
In testa:,En la cabeza:,es-ES
Incassable,Irrompible,es-ES
Inconnu,Desconocido,es-ES
Incursione,Invasión,es-ES
Incursione — Sconfitta,Invasión - Derrota,es-ES
Incursione — Vittoria,Invasión - Victoria,es-ES
Incursori restanti: %s,Invasores restantes: %s,es-ES
Inquebrável,Irrompible,es-ES
