source,target,tgt_lng
'Clip' Specialist,「クリップ」マスター,ja-JP
'클립' 전문가,「クリップ」マスター,ja-JP
A Matter of Habit,いつもの癖,ja-JP
A Surprise Visitor,思わぬ出会い,ja-JP
ATAO! Open Up!,開けろ、管理局だ！,ja-JP
ATK Up,攻撃力上昇,ja-JP
Abyssal Intuition,深海の第六感,ja-JP
Abyssal Predator,深海の捕食者,ja-JP
Abyssal Regeneration,深海の蘇生力,ja-JP
Accelerando,気力温存,ja-JP
Accelerator Field,アクセルフィールド,ja-JP
Accumulated Knowledge,聚知成学,ja-JP
Adaptable,オールラウンド,ja-JP
Additional Healing,追加回復,ja-JP
Advanced Notice,予告状,ja-JP
All Are Guests,万象客となり,ja-JP
All That I See,我が見るものを見よ,ja-JP
All That I Teach,我の授くものを授けよ,ja-JP
All-Out Attack,力溜め,ja-JP
All-Seeing Eye,形意洞察,ja-JP
Alpha Wolf,群狼の統率者,ja-JP
Alternating Elements,エレメンツイテレート,ja-JP
Ambidextrous,両利き,ja-JP
Ambush,潜伏,ja-JP
An End to War,止戈,ja-JP
An Everyman's Wish,凡人の願い,ja-JP
Anatomy Master,解体の達人,ja-JP
Anchor Dandelion,風絮の安着,ja-JP
Ancient Kin,太古の血族,ja-JP
Angel's Blessings,天使の祝福,ja-JP
Another 'Her',もう一人の「彼女」,ja-JP
Anti-Air Master,対空マスター,ja-JP
Anti-Air Specialist,対空エキスパート,ja-JP
Appoggiatura,アポジャトゥーラ,ja-JP
Archdemon Mode,鬼人強化状態,ja-JP
Armaments of Annihilation,殲滅戦用装備,ja-JP
Armor Break,堅実家,ja-JP
Armor Penetration Arrow,リーサルアロー,ja-JP
Arts Sniper,アーツバースト,ja-JP
Arts of the Wild,荒野術師流戦法,ja-JP
Assassin,暗殺者,ja-JP
Auditory Training,聴覚訓練,ja-JP
Authoritarian Teachings,大権の教え,ja-JP
Automatic Typewriter,オートタイプライター,ja-JP
Auxiliary Equipment,スタングレネード,ja-JP
Ballistic Shield,バリスティックシールド,ja-JP
Baptize the Blade,血で刃を濯ぐ,ja-JP
Baton Mastery,指揮者の素質,ja-JP
Battleaxe,戦場の豪斧,ja-JP
Battlefield Engineer,戦場のエンジニア,ja-JP
Battlefield Medic,戦場の医師,ja-JP
Beacon's Wrath,電流暴走,ja-JP
Bena's Protractor,ベナの角度計,ja-JP
Big Spendthrift,経済循環,ja-JP
Binding Circle,狐の祟り,ja-JP
Birth of a Hero,英雄の生誕,ja-JP
Black Fiend's Protection,黒き悪魔の加護,ja-JP
Black Mist,黒い霧,ja-JP
Blade Art,帯刀格闘術,ja-JP
Blast Attachment Refit,弾頭改造,ja-JP
Blessing,祝,ja-JP
Blessing of Karlan,カランドの祝福,ja-JP
Blighted Blood,退魔の血,ja-JP
Blood Bank,血の集積,ja-JP
Blood Sample Recycle,血液サンプル回収,ja-JP
Bloodbath,血戦,ja-JP
Bloody Slaughter,血濡れの殺戮,ja-JP
Blueprint Corrections,図面チェック,ja-JP
Bombardment Studies,砲術訓練,ja-JP
Bone Piercer,大物猟,ja-JP
Booster Injection,強化注射,ja-JP
Born Warrior,天性の武者,ja-JP
Born of the Biting Cold,寒地の民,ja-JP
Boundless Heart,隔たりなき意志,ja-JP
Boxer's Concentration,一騎打ち,ja-JP
Brave the Darkness,長夜の終わり,ja-JP
Breacher's Courage,死地奮迅,ja-JP
Breaching Specialist,アサルトラッシュ,ja-JP
Brewing Storm,渦巻く暴風,ja-JP
Brutal Blows,力任せ,ja-JP
Bug Catcher,ムシ対策専門家,ja-JP
Bullseye,ブルズアイ,ja-JP
Bullseye,的中,ja-JP
Bunker Defense,防衛線突破,ja-JP
Bygone Wings,今は無き翼,ja-JP
Calibrating Parameters,パラメーター調整,ja-JP
Call to Account,責問,ja-JP
Camera Squad,ロボット撮影隊,ja-JP
Candlelight,眼前を照らす燭火,ja-JP
Candlelight's Shadow,持燭人,ja-JP
Captivating Delicacy,魅惑のご馳走,ja-JP
Cash Claps Calamity,財あれば憂いなし,ja-JP
Cassette Inspiration,ゲーム仕込みのアイデア,ja-JP
Casting Speed Up,攻撃速度上昇,ja-JP
Cautious and Calculated,状況判断,ja-JP
Celestial Globe,天球儀,ja-JP
Cell Activity Suppressant,細胞活性化抑制剤,ja-JP
Charge and Release,チャージシールド,ja-JP
Child of the Wilds,荒野の末裔,ja-JP
Chill,貫通,ja-JP
Chorus of a Distant Valley VI,河谷より響く斉唱Ⅵ,ja-JP
Cinder,灼けつく炎,ja-JP
Clairvoyance,赤鉄明鏡,ja-JP
Clarity of Judgment,明断,ja-JP
