source,target,tgt_lng
僅在活動期間限量發行的勳章，用於表彰戰鬥勇猛的指揮官。,仅在活动期间限量发行的勋章，用于表彰战斗勇猛的指挥官。,zh-CN
"A limited-edition medal issued only during the event, used to commend brave commanders in battle.",仅在活动期间限量发行的勋章，用于表彰战斗勇猛的指挥官。,zh-CN
イベント期間のみ授与される勲章。勇敢な調査官を称えるためのものである。,仅在活动期间限量发行的勋章，用于表彰战斗勇猛的指挥官。,zh-CN
이벤트 기간에 한정 발행되는 훈장이다. 전투에서 용맹함을 떨친 지휘관을 표창하는 데 쓰인다.,仅在活动期间限量发行的勋章，用于表彰战斗勇猛的指挥官。,zh-CN
เหรียญ​ที่​มี​จำนวน​จำกัด​เฉพาะ​ใน​ช่วงเวลา​กิจกรรม​ ใช้​เพื่อ​เป็นการ​ยกย่อง​ผู้บังคับบัญชา​ที่​กล้าหาญ​ใน​การ​รบ​,仅在活动期间限量发行的勋章，用于表彰战斗勇猛的指挥官。,zh-CN
功勳章,功勋章,zh-CN
Medal of Merit,功勋章,zh-CN
勲章,功勋章,zh-CN
유공 훈장,功勋章,zh-CN
เหรียญผลงาน,功勋章,zh-CN
緊急封鎖勳章,紧急封锁勋章,zh-CN
Lockdown Medal,紧急封锁勋章,zh-CN
緊急封鎖勲章,紧急封锁勋章,zh-CN
긴급 봉쇄 훈장,紧急封锁勋章,zh-CN
เหรียญปิดล้อมฉุกเฉิน,紧急封锁勋章,zh-CN
用於增幅道具的增益效果，僅能通過侵蝕空間獲得。,用于增幅道具的增益效果，仅能通过侵蚀空间获得。,zh-CN
"Used to enhance the effects of items, can only be obtained through Void of Decay.",用于增幅道具的增益效果，仅能通过侵蚀空间获得。,zh-CN
アイテムのボーナス効果を向上させる。侵蝕空間でのみ獲得できます。,用于增幅道具的增益效果，仅能通过侵蚀空间获得。,zh-CN
증폭 아이템의 효과 버프에 사용된다. 침식 공간에서만 획득할 수 있다.,用于增幅道具的增益效果，仅能通过侵蚀空间获得。,zh-CN
"ใช้​สำหรับ​เพิ่มประสิทธิภาพ​บัฟ​ของ​ไอเทม​ หา​ได้​จาก​ ""​มิติ​กัดกร่อน​""​ เท่านั้น​",用于增幅道具的增益效果，仅能通过侵蚀空间获得。,zh-CN
點讚幣的積累是讀者對漫畫的正向回饋，這些回饋也時刻影響著侵蝕空間的一切。,点赞币的积累是读者对漫画的正向反馈，这些反馈也时刻影响着侵蚀空间的一切。,zh-CN
"Accumulation of Like Coins is the readers' positive feedback on the manga, and these feedbacks constantly influence everything in Void of Decay.",点赞币的积累是读者对漫画的正向反馈，这些反馈也时刻影响着侵蚀空间的一切。,zh-CN
Goodコインの蓄積は、漫画の読者からのポジティブなフィードバックである。そのフィードバックは侵蝕空間に常に影響を与えている。,点赞币的积累是读者对漫画的正向反馈，这些反馈也时刻影响着侵蚀空间的一切。,zh-CN
칭찬 코인은 만화에 대한 독자들의 긍정적인 피드백이다. 이 피드백들은 침식 공간의 모든 것에 실시간으로 영향을 준다.,点赞币的积累是读者对漫画的正向反馈，这些反馈也时刻影响着侵蚀空间的一切。,zh-CN
"""​เหรียญ​กด​ไลก์​""​ เป็นการ​สะสม​ผล​ตอบรับ​เชิง​บวก​จาก​ผู้อ่าน​มัง​งะ​ ผล​ตอบรับ​เหล่านี้​จะ​ส่งผล​ต่อ​ ""​มิติ​กัดกร่อน​""​ ทั้งหมด​ด้วย​",点赞币的积累是读者对漫画的正向反馈，这些反馈也时刻影响着侵蚀空间的一切。,zh-CN
點讚幣,点赞币,zh-CN
Like Coins,点赞币,zh-CN
Goodコイン,点赞币,zh-CN
칭찬 코인,点赞币,zh-CN
เหรียญกดไลก์,点赞币,zh-CN
用於解鎖漫畫劇情的閱讀券，僅能通過侵蝕空間獲得。,用于解锁漫画剧情的阅读券，仅能通过侵蚀空间获得。,zh-CN
"Used to unlock manga storylines, can only be obtained through Void of Decay.",用于解锁漫画剧情的阅读券，仅能通过侵蚀空间获得。,zh-CN
漫画開放用アイテム。侵蝕空間でのみ獲得できる。,用于解锁漫画剧情的阅读券，仅能通过侵蚀空间获得。,zh-CN
만화 스토리 잠금 해제에 사용되는 열람권이다. 침식 공간에서만 획득할 수 있다.,用于解锁漫画剧情的阅读券，仅能通过侵蚀空间获得。,zh-CN
"คูปอง​การ​อ่าน​ที่​ใช้​สำหรับ​ปลดล็อก​มัง​งะ​ หา​ได้​จาก​ ""​มิติ​กัดกร่อน​""​ เท่านั้น​",用于解锁漫画剧情的阅读券，仅能通过侵蚀空间获得。,zh-CN
每部成功的漫畫都需要讀者的支援，這一點在漫畫家的潛意識裡也已根深蒂固。,每部成功的漫画都需要读者的支持，这一点在漫画家的潜意识里也已根深蒂固。,zh-CN
"Every successful manga requires the support of readers, which is deeply ingrained in the subconscious of manga artists.",每部成功的漫画都需要读者的支持，这一点在漫画家的潜意识里也已根深蒂固。,zh-CN
成功する漫画には読者の応援が必要だということは、漫画家の潜在意識にも刻み込まれている。,每部成功的漫画都需要读者的支持，这一点在漫画家的潜意识里也已根深蒂固。,zh-CN
성공한 만화는 모두 독자의 지지 덕분이라는 사실은 만화가의 잠재의식에 뿌리깊게 박혀 있다.,每部成功的漫画都需要读者的支持，这一点在漫画家的潜意识里也已根深蒂固。,zh-CN
