source,target,tgt_lng
%s caindo,%s in caduta,it-IT
%s en caída,%s in caduta,it-IT
%s qui tombe,%s in caduta,it-IT
%s türündeki canlı çağrılamıyor,Impossibile evocare l'entità di tipo %s,it-IT
%s đang rơi,%s in caduta,it-IT
%s в падении,%s in caduta,it-IT
%s 유형의 개체를 소환할 수 없습니다,Impossibile evocare l'entità di tipo %s,it-IT
%sกำลังตก,%s in caduta,it-IT
%sという種類のエンティティを召喚することができません,Impossibile evocare l'entità di tipo %s,it-IT
Abeille,Ape,it-IT
Abeja,Ape,it-IT
Abelha,Ape,it-IT
Acacia Boat,Barca di acacia,it-IT
Acacia Boat with Chest,Barca di acacia con baule,it-IT
Afogado,Annegato,it-IT
Agricultor,Agricoltore,it-IT
Ahogado,Annegato,it-IT
Ajolote,Assolotto,it-IT
Akasya Tekne,Barca di acacia,it-IT
Akazienholzboot,Barca di acacia,it-IT
Akazienholztruhenboot,Barca di acacia con baule,it-IT
Aksolotl,Assolotto,it-IT
Albañil,Muratore,it-IT
Aldeano,Villico,it-IT
Aldeano zombi,Villico zombi,it-IT
Aldeão,Villico,it-IT
Aldeão Zumbi,Villico zombi,it-IT
Alet Ustası,Ferraio,it-IT
Allay,Alleviante,it-IT
Almofada,Cuscino,it-IT
Anemone,Anfiprione,it-IT
Anemonenfisch,Anfiprione,it-IT
Antriebslore,Vagonetto con fornace,it-IT
Anzuelo,Galleggiante da pesca,it-IT
Anémona,Anfiprione,it-IT
Anêmona,Anfiprione,it-IT
Araignée,Ragno,it-IT
Araignée venimeuse,Ragno delle caverne,it-IT
Aranha,Ragno,it-IT
Aranha das Cavernas,Ragno delle caverne,it-IT
Araña,Ragno,it-IT
Araña de cueva,Ragno delle caverne,it-IT
Area Effect Cloud,Nube di effetto ad area,it-IT
Argilécaille,Pesce creta,it-IT
Armeiro,Armaiolo,it-IT
Armeiro,Corazzaio,it-IT
Armor Stand,Supporto per armature,it-IT
Armorer,Corazzaio,it-IT
Armurier,Corazzaio,it-IT
Arpenteur,Strider,it-IT
Arrow,Freccia,it-IT
Arı,Ape,it-IT
At,Cavallo,it-IT
Ateş Topu,Palla di fuoco,it-IT
Ateşlenmiş TNT,TNT innescato,it-IT
Austral,Kob,it-IT
Axolote,Assolotto,it-IT
Axolotl,Assolotto,it-IT
Açougueiro,Macellaio,it-IT
Bacalao,Merluzzo,it-IT
Bacalhau,Merluzzo,it-IT
Baiacu,Pesce palla,it-IT
Bakır Golem,Golem di rame,it-IT
Baliste,Pesce balestra,it-IT
Balsa de bambú,Zattera di bambù,it-IT
Balsa de bambú con cofre,Zattera di bambù con baule,it-IT
Balçık,Gelatina,it-IT
Balıkçı,Pescatore,it-IT
Bamboo Raft,Zattera di bambù,it-IT
Bamboo Raft with Chest,Zattera di bambù con baule,it-IT
