source,target,tgt_lng
%s на %s,%s × %s,it-IT
%sx%s,%s × %s,it-IT
%s×%s,%s × %s,it-IT
A Piscina,La piscina,it-IT
Agua,Acqua,it-IT
Air,Aria,it-IT
Aire,Aria,it-IT
Albanian,Albanese,it-IT
Albanés,Albanese,it-IT
Albanês,Albanese,it-IT
Alvo Bombardeado com Êxito,Bombardamento completato,it-IT
Apuntador,Puntatore,it-IT
Ataduras mortales,Spoglie mortali,it-IT
Atardecer,tramonto_opaco,it-IT
Ateş,Fuoco,it-IT
Backyard,Cortile,it-IT
Barock,Barocco,it-IT
Barok,Barocco,it-IT
Baroque,Barocco,it-IT
Barroco,Barocco,it-IT
Biến thể ngẫu nhiên,Variante casuale,it-IT
Bodegón,Barocco,it-IT
Bodenständig,Umili,it-IT
Bonjour Monsieur Courbet,Buongiorno signor Courbet,it-IT
Bouquet,Mazzo di fiori,it-IT
Buket,Mazzo di fiori,it-IT
Buqué,Mazzo di fiori,it-IT
Buquê,Mazzo di fiori,it-IT
Bust,Busto,it-IT
Bó hoa,Mazzo di fiori,it-IT
Búho con limones,Limongufo,it-IT
Bể bơi,La piscina,it-IT
Bờ biển,Litorale,it-IT
Calavera en llamas,Teschio in fiamme,it-IT
Calavera y rosas,Teschio e rose,it-IT
Cambiante,Cambio,it-IT
Caminhante,Viandante,it-IT
Cavalgada pela Pradaria,Cavalcata in prateria,it-IT
Cavebird,Uccello delle caverne,it-IT
Caveira e Rosas,Teschio e rose,it-IT
Caveira em Chamas,Teschio in fiamme,it-IT
Changing,Cambio,it-IT
Chanh cú,Limongufo,it-IT
Chefe Final,Nemico finale,it-IT
Chevauchée dans la prairie,Cavalcata in prateria,it-IT
Chim hang động,Uccello delle caverne,it-IT
Chiến binh,Lottatori,it-IT
Chouettes citrons,Limongufo,it-IT
Cible bombardée avec succès,Bombardamento completato,it-IT
Coruja e Limões,Limongufo,it-IT
Costa Creeper,Creebet,it-IT
Costa cálida,Litorale,it-IT
Crâne et Roses,Teschio e rose,it-IT
Cuộn dây tử thần,Spoglie mortali,it-IT
Cái ao,Stagno,it-IT
Cưỡi trên thảo nguyên,Cavalcata in prateria,it-IT
Cảnh heo,Maiale su tela,it-IT
Das Abendrot,tramonto_opaco,it-IT
Das Becken,La piscina,it-IT
Das Schweinebildnis,Maiale su tela,it-IT
Das Zündholz,Fiammifero,it-IT
Der Albaner,Albanese,it-IT
Der Blumenstrauß,Mazzo di fiori,it-IT
Der Durchgang,Passaggio,it-IT
Der Döner mit drei Pfefferonen,Kebab med tre pepperoni,it-IT
Der Endgegner,Nemico finale,it-IT
Der Farn,Felce,it-IT
Der Fund,Reperto,it-IT
Der Hinterhof,Cortile,it-IT
Der Höhlenvogel,Uccello delle caverne,it-IT
Der Kostümwechsel,Cambio,it-IT
Der Pfennigbaum,Crassula ovata,it-IT
Der Steppenritt,Cavalcata in prateria,it-IT
Der Totenkopf in Flammen,Teschio in fiamme,it-IT
Der Wanderer,Viandante,it-IT
Der Weiher,Stagno,it-IT
Der Wither,Wither,it-IT
Der Zeigefinger,Puntatore,it-IT
Descoberta,Reperto,it-IT
Descompactado,Spacchettato,it-IT
Desempaque,Spacchettato,it-IT
Die Begegnung,Buongiorno signor Courbet,it-IT
Die Bühne ist bereitet,La scena è pronta,it-IT
Die Büste,Busto,it-IT
Die Gezeiten,Maree,it-IT
Die Kugel,Sfera,it-IT
Die Kämpfer,Lottatori,it-IT
Die Küste,Litorale,it-IT
Die Leere,Il vuoto,it-IT
Die Mühsal des Irdischen,Spoglie mortali,it-IT
Die Sonnenblumen,Girasoli,it-IT
Die Zitruseule,Limongufo,it-IT
