source,target,tgt_lng
Aaron Cherof - Precipice,Aaron Cherof — Precipice,it-IT
Aaron Cherof - Relic,Aaron Cherof — Relic,it-IT
Amos Roddy - Tears,Amos Roddy — Tears,it-IT
Amos Roddy – Tears,Amos Roddy — Tears,it-IT
C418 - 11,C418 — 11,it-IT
C418 - 13,C418 — 13,it-IT
C418 - blocks,C418 — blocks,it-IT
C418 - cat,C418 — cat,it-IT
C418 - chirp,C418 — chirp,it-IT
C418 - far,C418 — far,it-IT
C418 - mall,C418 — mall,it-IT
C418 - mellohi,C418 — mellohi,it-IT
C418 - stal,C418 — stal,it-IT
C418 - strad,C418 — strad,it-IT
C418 - wait,C418 — wait,it-IT
C418 - ward,C418 — ward,it-IT
fingerspit - Bounce,fingerspit — Bounce,it-IT
Hyper Potions - Lava Chicken,Hyper Potions — Lava Chicken,it-IT
Lena Raine - Creator,Lena Raine — Creator,it-IT
Lena Raine - Creator (boîte à musique),Lena Raine — Creator (carillon),it-IT
Lena Raine - Creator (caja de música),Lena Raine — Creator (carillon),it-IT
Lena Raine - Creator (Hộp nhạc),Lena Raine — Creator (carillon),it-IT
Lena Raine - Creator (Music Box),Lena Raine — Creator (carillon),it-IT
Lena Raine - Creator (Müzik Kutusu),Lena Raine — Creator (carillon),it-IT
Lena Raine - Creator (Spieluhr),Lena Raine — Creator (carillon),it-IT
Lena Raine - Creator (กล่องดนตรี),Lena Raine — Creator (carillon),it-IT
Lena Raine - Creator (오르골),Lena Raine — Creator (carillon),it-IT
Lena Raine - Creator（オルゴール）,Lena Raine — Creator (carillon),it-IT
Lena Raine - Creator（八音盒）,Lena Raine — Creator (carillon),it-IT
Lena Raine - Creator（音樂盒）,Lena Raine — Creator (carillon),it-IT
Lena Raine - otherside,Lena Raine — otherside,it-IT
Lena Raine - Pigstep,Lena Raine — Pigstep,it-IT
Lena Raine — Creator (Caixa Musical),Lena Raine — Creator (carillon),it-IT
Samuel Åberg - 5,Samuel Åberg — 5,it-IT
Аарон Шероф — Precipice,Aaron Cherof — Precipice,it-IT
Аарон Шероф — Relic,Aaron Cherof — Relic,it-IT
Лена Рейн — Creator,Lena Raine — Creator,it-IT
Лена Рейн — Creator (Музыкальная шкатулка),Lena Raine — Creator (carillon),it-IT
Лена Рейн — otherside,Lena Raine — otherside,it-IT
Лена Рейн — Pigstep,Lena Raine — Pigstep,it-IT
Самуель Оберг — 5,Samuel Åberg — 5,it-IT
Эймос Родди — Tears,Amos Roddy — Tears,it-IT
