source,target,tgt_lng
# 박사님,Dr.#,zh-CN
#に戦友申請を送りますか？,是否添加#为好友？,zh-CN
#를 친구로 추가하시겠습니까?,是否添加#为好友？,zh-CN
'' 만료 시간:,“”过期时间：,zh-CN
'' 획득:,获得了“”：,zh-CN
''을 사용하여 작전을 시작하시겠습니까?,是否确认使用“”开始行动？,zh-CN
'Song of the Pack' has been awakened,“高亢群歌”被惊醒了,zh-CN
's Base,的基建,zh-CN
's Basic Badge,的基础证章,zh-CN
's Exclusive Outfit,专属时装,zh-CN
's Order,的订单,zh-CN
's production finished,完成制造,zh-CN
's resume,的简历,zh-CN
'액체 렌즈'를 처치하여 [제식 도구]를 획득하였습니다!,击倒了“流质透镜”，获得了【制式道具】！,zh-CN
'우렁찬 합창'이 깨어남,“高亢群歌”被惊醒了,zh-CN
'조력자'가 개방되었습니다!,“小帮手”已解锁！,zh-CN
'험로' 실험 연산 개방 중,“险途”测试演算现已开放,zh-CN
"'험로' 실험 연산 종료 후 데이터는 전부 초기화되며, 실험 연산에서 생성된 데이터는 기록되지 않습니다",“险途”测试演算结束后，数据将还原到开启测试前，所有在测试演算中进行的数据更改都不会被记录,zh-CN
'험로' 실험 연산에 진입하시겠습니까?,确认进入“险途”测试演算？,zh-CN
'험로'를 종료하시겠습니까?,确认结束“险途”吗？,zh-CN
'흔적을 찾아' 개방 중,循心觅迹已开启,zh-CN
( more Toil and your mind will be Fractured),（还剩负荷将混乱）,zh-CN
( more Toil and your mind will be Obstructed),（还剩负荷将阻滞）,zh-CN
( remaining),（剩余）,zh-CN
( times left),(剩余次),zh-CN
(Applicable to Class Conversion status.),（适用于 升变状态）,zh-CN
(Current exploration's savings - ),(本次储备余额-),zh-CN
(Currently /),（当前/）,zh-CN
(Currently held: ),（当前持有 个）,zh-CN
(Error Code: ),(错误号:),zh-CN
(Exchangeable at Store),（采购中心兑换）,zh-CN
(Max / in Reception Room),(会客室内限制摆放/件),zh-CN
(Remaining: ),（库存：）,zh-CN
(You can also go back to proceed with a regular Dispatch that will not cost Life Points),(也可返回上一步进入无需消耗目标生命值的普通派遣),zh-CN
(must be claimed in Trial Tasks after completion),（达成后需前往试炼任务领取）,zh-CN
(s),（s）,zh-CN
(今回の貯蓄残高-),(本次储备余额-),zh-CN
(前に戻って耐久値消費不要な通常の派遣を行うこともできます),(也可返回上一步进入无需消耗目标生命值的普通派遣),zh-CN
(本次儲備餘額-),(本次储备余额-),zh-CN
(残り回),(剩余次),zh-CN
(錯誤號:),(错误号:),zh-CN
(구매센터에서 교환 가능),（采购中心兑换）,zh-CN
(달성 후 시련 임무에서 수령 가능),（达成后需前往试炼任务领取）,zh-CN
(부하 획득 시 정체 발생),（还剩负荷将阻滞）,zh-CN
(부하 획득 시 혼란 발생),（还剩负荷将混乱）,zh-CN
(에러 코드: ),(错误号:),zh-CN
(예치금 잔액 -),(本次储备余额-),zh-CN
(응접실 가구 배치 제한 /개),(会客室内限制摆放/件),zh-CN
(의 프로모션 상태에 적용 가능),（适用于 升变状态）,zh-CN
(잔여 개),（剩余）,zh-CN
(잔여: ),（库存：）,zh-CN
(지난 화면으로 돌아가 일반 파견도 가능합니다),(也可返回上一步进入无需消耗目标生命值的普通派遣),zh-CN
(현재 /),（当前/）,zh-CN
(현재 개 보유 중),（当前持有 个）,zh-CN
(회 남음),(剩余次),zh-CN
* 2차 정예화 후 모듈 시스템이 개방됩니다,精英阶段2后开启模组系统,zh-CN
* EXP will be wasted,*会产生EXP的浪费,zh-CN
* EXP 초과,*会产生EXP的浪费,zh-CN
* Reach Lv. to obtain,*等级达到级获得,zh-CN
* 돌파 마일스톤 Lv. 달성 시 획득,*突破里程碑等级达到级领取,zh-CN
* 레벨,*等级达,zh-CN
* 레벨 달성 시 획득,*等级达到级获得,zh-CN
* 레벨 달성 후 획득,*等级达到级获得,zh-CN
* 마일스톤 격려 +%,里程碑激励+%,zh-CN
* 마일스톤 보상은 표준 및 고난 환경만 해당,*里程碑奖励开放领取的难度为标准或磨难,zh-CN
* 새 구역에 진입하면 주화 던지기 가격이 초기화됩니다,*进入新一层时，重新投钱的价格将重置,zh-CN
* 에 시설 배치 시 이곳에 관련 정보 표시,*在内放置设施后，实时状态将在此处更新,zh-CN
"* 위기 협약 기간 동안, 지원 유닛이 타인에게 사용되면 추가로 크레딧을 획득합니다",*在危机合约期间，助战干员帮助他人通过危机合约将会获得额外的信用点数,zh-CN
* 재고량이 이번 주기 유지 불가,*库存不足以维持本周期增益,zh-CN
"* 재도전 가능, 작전 상황에 따라 정산, 거점 진행도 저장",可多次挑战；将以当前进度结算区块，进度将保留,zh-CN
* 지원 유닛의 스킬과 모듈을 변경할 수 있습니다,*点击助战干员的技能和模组来更换默认配置,zh-CN
* 최초 클리어 시 획득,*首次通关可取得,zh-CN
* 해당 테마의 남은 가구는 '' 이벤트에서 획득 가능,"*该主题剩余家具可在""""活动中获得",zh-CN
*Assistant entrance animations will no longer be played if turned off,*关闭后登录将不会播放助理的入场动画,zh-CN
*Cannot be set when dynamic art entrance animations are turned off,*动态形象入场动画相关设置关闭时不可设置,zh-CN
*Cannot be set when dynamic art-related settings are turned off,*动态形象相关设置关闭时不可设置,zh-CN
*Entering a new floor will reset the cost of re-tossing coins,*进入新一层时，重新投钱的价格将重置,zh-CN
*Entrance animations will no longer be played if turned off (except manual playback),*关闭后将不会播放入场动画（主动播放除外）,zh-CN
*Milestone rewards open for collection on Standard and Adverse Difficulties,*里程碑奖励开放领取的难度为标准或磨难,zh-CN
*Not enough to last through cycle,*库存不足以维持本周期增益,zh-CN
*Obtain after clearing stages for the first time,*首次通关可取得,zh-CN
*Reach Breakthrough Milestone Lv. to collect,*突破里程碑等级达到级领取,zh-CN
*Reach Lv.,*等级达,zh-CN
*Tap a support unit's skill or module to change the default settings.,*点击助战干员的技能和模组来更换默认配置,zh-CN
*The remaining furniture from this set can be obtained from '',"*该主题剩余家具可在""""活动中获得",zh-CN
"*While Contingency Contract is active, support units earn extra Credits from helping others complete Contingency Contract missions.",*在危机合约期间，助战干员帮助他人通过危机合约将会获得额外的信用点数,zh-CN
*Will be updated in real time after a Construct is placed in the,*在内放置设施后，实时状态将在此处更新,zh-CN
*に設備を配置すると、こちらにその状態がリアルタイムで表示されます,*在内放置设施后，实时状态将在此处更新,zh-CN
*動態形象入場動畫相關設置關閉時不可設置,*动态形象入场动画相关设置关闭时不可设置,zh-CN
*動態形象相關設置關閉時不可設置,*动态形象相关设置关闭时不可设置,zh-CN
*同テーマの他の家具はイベント『』で獲得可能,"*该主题剩余家具可在""""活动中获得",zh-CN
*在內放置設施後，即時狀態將在此更新,*在内放置设施后，实时状态将在此处更新,zh-CN
*在危機合約期間，助戰幹員幫助他人通過危機合約將會獲得額外的信用點數,*在危机合约期间，助战干员帮助他人通过危机合约将会获得额外的信用点数,zh-CN
*庫存不足以維持本週期增益,*库存不足以维持本周期增益,zh-CN
*支援効果を維持するには足りません,*库存不足以维持本周期增益,zh-CN
*新たなエリアに入ると、振り直しに必要な遊覧券の枚数がリセットされます,*进入新一层时，重新投钱的价格将重置,zh-CN
*會產生EXP的浪費,*会产生EXP的浪费,zh-CN
*突破記録のレベルがに到達後受取可能,*突破里程碑等级达到级领取,zh-CN
*突破里程碑等級達到級領取,*突破里程碑等级达到级领取,zh-CN
*等級達,*等级达,zh-CN
*等級達到級獲得,*等级达到级获得,zh-CN
"*該主題剩餘傢俱可在""""活動中獲得","*该主题剩余家具可在""""活动中获得",zh-CN
*進入新一層時，重新投錢的價格將重置,*进入新一层时，重新投钱的价格将重置,zh-CN
*里程碑獎勵開放領取的難度為標準或磨難,*里程碑奖励开放领取的难度为标准或磨难,zh-CN
*關閉後將不會播放入場動畫（主動播放除外）,*关闭后将不会播放入场动画（主动播放除外）,zh-CN
*關閉後登入將不會播放助理的入場動畫,*关闭后登录将不会播放助理的入场动画,zh-CN
*首次通關可取得,*首次通关可取得,zh-CN
*點擊助戰幹員的技能和模組來更換預設配置,*点击助战干员的技能和模组来更换默认配置,zh-CN
+ Toil Limit,负荷临界点+,zh-CN
"- 이벤트 미개방, 개방 후 참여 및 코팅 가능",-活动未开启，开启期间可参与镀层,zh-CN
"- 이벤트 미개방, 개방 후 참여 및 획득 가능",-活动未开启，开启期间可参与获取,zh-CN
- 획득 불가,-已无法获得,zh-CN
-- expiring in days,-- 日后过期,zh-CN
-- 日後期限切れ,-- 日后过期,zh-CN
