source,target,tgt_lng
/s,/초,ko-KR
/秒,/초,ko-KR
1回の配置につき、1回のみ発動可能,배치당 1회만 발동,ko-KR
5 times,5회,ko-KR
5回,5회,ko-KR
6-hit combo,6연 공격,ko-KR
6回攻撃,6연 공격,ko-KR
ASPD,공격 속도,ko-KR
ASPD,공격 속도 약간,ko-KR
ASPD,자신의 공격 속도,ko-KR
ASPD. The summons deal,소환물의 대미지 유형이,ko-KR
ATK,공격력,ko-KR
ATK,자신의 공격력,ko-KR
ATK until skill ends,스킬 종료 시까지 지속,ko-KR
ATK. If,잔여 배치 코스트가,ko-KR
Advanced Armory Plug-in,상급 전술 플러그인,ko-KR
Allied units with,공격 범위 내,ko-KR
Anti-Witchcraft Repositionable Bomb,대주술 위상 폭탄,ko-KR
AoE,광역,ko-KR
Applies,모든 적이,ko-KR
Arts Fragility,마법 취약,ko-KR
Arts damage,마법 대미지,ko-KR
Arts on the field at once,개까지 배치 가능,ko-KR
Attack Interval slightly,공격 딜레이,ko-KR
Attack Range,공격 거리,ko-KR
Attack Range expands,공격 범위 확대,ko-KR
Attack range,공격 거리,ko-KR
Attack range becomes,공격 범위가 주변,ko-KR
Attacks 2 enemies simultaneously,동시에 목표 2개 공격,ko-KR
Attacks at most,동시에 목표,ko-KR
Attacks deal,공격 시 공격력의,ko-KR
Attacks hit,동시에 목표,ko-KR
Attacks ignore,공격 시 목표의 마법 저항,ko-KR
Barrier,보호막,ko-KR
Barrier,의 보호막 획득,ko-KR
Bind,속박,ko-KR
Block,저지 가능 수,ko-KR
Blocks the water flow,물의 흐름 차단,ko-KR
Blood Amber,블러드 앰버,ko-KR
Bloodborn Spawn,신생 혈족,ko-KR
Burn,소각 손상,ko-KR
Camouflage,위장,ko-KR
Can attack,자신이,ko-KR
Charged,차지,ko-KR
Cherry-3,체리 3호,ko-KR
Cinder lasts until this skill expires,화흔 효과는 스킬 종료할 때까지 지속,ko-KR
Clockwork Fowlbeast gains,태엽 파울비스트의 공격 속도,ko-KR
Clockwork Fowlbeasts gain,태엽 파울비스트의 공격력,ko-KR
Cold,냉기,ko-KR
Collects,주변의 적으로부터 조사 숙련도,ko-KR
Corrosion,침식 손상,ko-KR
Critically Wounded,중상,ko-KR
DEF,방어력,ko-KR
DEF,배치 즉시 방어력,ko-KR
DEF (triggers once per deployment,배치당 1회만 발동,ko-KR
DP,획득,ko-KR
Deals,적에게 공격력의,ko-KR
Deployment Points ATK,즉시 획득 공격력,ko-KR
Destroy to gain materials,격파 시 소재 획득,ko-KR
Destroy to gain treasure,격파 시 보물 획득,ko-KR
Destroy to unlock hidden area,격파 시 숨겨진 지역 개방,ko-KR
Does not stack,중첩 불가,ko-KR
Drifter based on damage received,시킴,ko-KR
Elemental Injury,원소 손상,ko-KR
Elite,정예화,ko-KR
Enemies will attack this drone first,적은 본 장치를 우선 공격,ko-KR
Enfeeble,약화,ko-KR
Equipment Alteration,장비응변,ko-KR
Equipped Operator takes,착용자의 HP가 초당,ko-KR
Expert Facility Builders,고급 시설 건축공,ko-KR
Extends,특성의,ko-KR
Facility Builders,시설 건축공,ko-KR
Fear,공포,ko-KR
Foldable Facility Maintainer,방호벽 바리케이드,ko-KR
Foldable Facility Maintainer,시설 정비공,ko-KR
Fragile,취약,ko-KR
Freeling,작은 즈자이,ko-KR
Frighten,전율,ko-KR
Frightened,전율,ko-KR
Frozen,빙결,ko-KR
Gains 1 Device on skill activation,스킬 발동 시 장치 1개 획득,ko-KR
Gitano stops attacking for,스킬 지속 시간 종료 후,ko-KR
Gives 1 deployment slot after deployment,배치 후 배치 가능 인원수 +1,ko-KR
Gradually generates,총,ko-KR
Gradually recovers,총,ko-KR
HP,감소,ko-KR
HP increase stacks up to,HP 증가 버프는 최대,ko-KR
HP per second instead,회복으로 변경,ko-KR
HPが,HP가,ko-KR
HPが現在値の,즉시 현재 HP의,ko-KR
Healing range,치료 범위,ko-KR
If the equipped Operator is from Tier,착용자가,ko-KR
Immediately,즉시,ko-KR
Immediately fire an arrow that deals,즉시 화살을 발사해 공격력,ko-KR
Immediately loses,즉시 현재 HP의,ko-KR
Immediately summons,공격 범위 내에 즉시 레버넌트의 그림자,ko-KR
Increase the maximum number of jumps to,공격의 최대 튕김 횟수가,ko-KR
Increases,상승,ko-KR
Increases the ATK of the next attack to,다음 공격의 공격력이,ko-KR
Increases the Max HP,최대 HP 증가,ko-KR
Inflicts,공격 범위 내 모든 적에게,ko-KR
Initial,초기,ko-KR
Inspiration,격려,ko-KR
Invisibility,은신,ko-KR
Invisible,은신,ko-KR
Laios's Party,라이오스 파티,ko-KR
Lazy Charge,나태의 화약,ko-KR
Levitates,공중 부양,ko-KR
Lower Level Test Area,하층 테스트 구역,ko-KR
Mana,마력,ko-KR
Max HP,최대 HP,ko-KR
Max HP,회복,ko-KR
Moves,이동,ko-KR
Necrosis,쇠약 손상,ko-KR
Nervous Impairment,신경 손상,ko-KR
Next attack strikes twice with,다음 공격이 공격력,ko-KR
Nyamu Yūtenji can,유텐지 냐무가,ko-KR
Operator,오퍼레이터로 승진,ko-KR
Operator in the Deployment Waiting Zone,명의 배치 코스트,ko-KR
Operator within range gains ATK,명의 공격력,ko-KR
Overload,과부하,ko-KR
Paralysis,마비,ko-KR
Performs,음표,ko-KR
Physical,물리 대미지,ko-KR
Physical damage,물리 대미지,ko-KR
Piano,피아노,ko-KR
Poison Mist Control Parameters,독가스 파라미터 통제,ko-KR
RES,마법 저항,ko-KR
RES,무시,ko-KR
Randomly drops,공격 범위에 무작위로 폭탄,ko-KR
Range,공격 범위,ko-KR
Realigned Flux,리포밍 플럭스,ko-KR
Redeployment Time,재배치 시간,ko-KR
Releases Drone to attack enemies,공중 유닛으로 지정된 적을 공격,ko-KR
Replenishes,재장전,ko-KR
