source,target,tgt_lng
'Cautus Valley Mining Area' Login Event,카우투스 밸리 광산 로그인 이벤트,ko-KR
2024 Festival Sign-In,2024 페스티벌 출석,ko-KR
2024罗德岛新春签到,2024 페스티벌 출석,ko-KR
2025 Commemorative Limited-Time Event,기간 한정 출석 이벤트,ko-KR
2025 Festival Sign-In,페스티벌 출석,ko-KR
2025歡聚紀念限時活動,기간 한정 출석 이벤트,ko-KR
2025罗德岛新春签到,페스티벌 출석,ko-KR
2025羅德島慶典簽到,페스티벌 출석,ko-KR
2025羅德島新春簽到,2024 페스티벌 출석,ko-KR
2025跨年纪念限时活动,기간 한정 출석 이벤트,ko-KR
2026 Festival Sign-In,페스티벌 출석,ko-KR
2026罗德岛新春签到,페스티벌 출석,ko-KR
2026羅德島新春簽到,페스티벌 출석,ko-KR
4.5周年スタンプラリー,2024 페스티벌 출석,ko-KR
5.5周年スタンプラリー,페스티벌 출석,ko-KR
5周年 スタンプ,찬란한 태양 물결치는 모래 출석 이벤트,ko-KR
5周年 ログイン,10회 헤드헌팅 허가증 증정,ko-KR
6.5周年スタンプラリー,페스티벌 출석,ko-KR
6周年 スタンプ,시간의 흔적 출석 이벤트,ko-KR
6周年特別記念ログイン,축전 특별 이벤트,ko-KR
A Death in Chunfen,숙명,ko-KR
A Flurry to the Flame,불을 쫓는 낙엽,ko-KR
A Good Moony Time Login Event,달맞이 길일 출석 이벤트,ko-KR
A Kazdelian Rescue,카즈델리안 레스큐,ko-KR
A Light Spark in Darkness,어 라이트 스파크 인 다크니스,ko-KR
A Walk in the Dust,워크 인 더 더스트,ko-KR
A Walk in the Dust - Rerun,워크 인 더 더스트 (재개방),ko-KR
Abnormal Spectrum,비정상 스펙트럼,ko-KR
Absolved Will Be the Seekers,자비의 등대,ko-KR
Act or Die,붉게 물든 벨벳,ko-KR
Adventure That Cannot Wait for the Sun,태양을 뿌리쳐라,ko-KR
Adventure That Cannot Wait for the Sun - Rerun,태양을 뿌리쳐라 (재개방),ko-KR
An Obscure Wanderer,무명의 방랑자,ko-KR
Ancient Forge,에인션트 포지,ko-KR
Anniversary Celebration Special Event,축전 특별 이벤트,ko-KR
Another Tides,또 다른 파도,ko-KR
April Fools' Day Event,만우절 이벤트,ko-KR
Arknights x Rainbow Six Siege Login Event,명일방주X레인보우 식스 시즈,ko-KR
Ato,폐허,ko-KR
Autumn Moon on Golden Osmanthus Login Event,금빛 달맞이 출석 이벤트,ko-KR
Babel,바벨,ko-KR
Babel - Rerun,바벨 (재개방),ko-KR
Back to Castle,고성 귀환,ko-KR
Battleplan Arclight,아크라이트 작전,ko-KR
Battleplan Extinguished Sins,정죄 작전,ko-KR
Battleplan Pyrolysis,파이롤리시스 작전,ko-KR
Battleplan Underdawn,언더던 작전,ko-KR
Beyond Here,비욘드 히어,ko-KR
Break the Ice,브레이크 디 아이스,ko-KR
Break the Ice - Rerun,브레이크 디 아이스 (재개방),ko-KR
