source,target,tgt_lng
1か所の宿舎の快適度を4000にする,분위기 4000 이상의 숙소 1개 보유,ko-KR
1つの勢力の構成員を全て獲得する,1개 세력의 모든 멤버 획득,ko-KR
3つの勢力の構成員を全て獲得する,3개 세력의 모든 멤버 획득,ko-KR
3回,3회,ko-KR
ASPD,적을 저지하고 있지 않을 때 공격 속도,ko-KR
Activity Room,활동실,ko-KR
"Add 1 Defender, 1 Vanguard, 1 Medic and 1 Sniper Operator to the same squad","한 편성에 디펜더, 뱅가드, 메딕, 스나이퍼 오퍼레이터 동시 편성",ko-KR
Alliance/Supportive Operator's Badge,맹약·서포터 오퍼레이터의 배지,ko-KR
An Operator can be equipped with a different skill when he/she is in a different squad,같은 오퍼레이터라도 편성할 때마다 다른 스킬을 선택할 수 있습니다.,ko-KR
An assigned trainer can reduce the training time,훈련실에 트레이너를 배치하면 훈련 시간이 단축됩니다.,ko-KR
AoE Arts Damage,광역 마법 대미지,ko-KR
AoE damage,광역 대미지,ko-KR
Arts Fragility,마법 취약,ko-KR
Arts damage,마법 대미지,ko-KR
"Arts damage ignores the target's DEF, but will be reduced by a percentage based upon the target's RES","아츠 공격은 방어력을 무시하고 대미지를 입힐 수 있지만, 마법 저항력에 따라 대미지가 감소합니다.",ko-KR
Assign an Assistant Operator in the Base,기반시설에 베이스 어시스턴트 1명 배치,ko-KR
Assigning Operators to Power Plants increases the charge speed of drones,발전소에 오퍼레이터를 배치하면 드론의 회복 속도가 빨라집니다.,ko-KR
Assigning Operators to facilities allows them to benefit from both Base skills as well as their innate skills,시설에 배치된 오퍼레이터는 자신의 인프라 스킬로 시설의 효과를 더욱 높일 수 있습니다.,ko-KR
Assigning an Operator to network with the HR Office can increase the rate at which Recruitment tags may be refreshed,사무실에 인원을 배치하면 레퍼런스를 얻어 공개모집의 모집 요건을 '새로고침' 할 수 있습니다.,ko-KR
Attack Range,공격 범위,ko-KR
Attacks deal,공격 시,ko-KR
Attacks deal an additional,공격이 추가로 공격력의,ko-KR
Attacks ignore,적의 방어력,ko-KR
BSW――国際的な大手警備会社。ボディーガードから軍事介入まで、各国に安全保障業務を提供している。,"블랙스틸 월드와이드: 글로벌 보안 컨설팅 회사. 보디가드부터 군사개입까지, 각국에 다양한 보안 서비스를 제공하고 있다.",ko-KR
Base Assistant and Floor Assistants have two extra chances each day to increase Trust,베이스 어시스턴트와 플로어 어시스턴트는 매일 두 번 신뢰도가 상승합니다.,ko-KR
Blacksteel: A transnational security company that provides all kinds of security services from bodyguard to military force.,"블랙스틸 월드와이드: 글로벌 보안 컨설팅 회사. 보디가드부터 군사개입까지, 각국에 다양한 보안 서비스를 제공하고 있다.",ko-KR
Burn,소각 손상,ko-KR
Buy any items from the Credit Store 1 time(s),크레딧 교역소에서 아이템 1회 교환,ko-KR
"By cleaning up the Base of Rhodes Island, you can get more drones for use",로도스 아일랜드를 청소하면 더 많은 드론을 사용할 수 있습니다.,ko-KR
Camouflage,위장,ko-KR
Can hold,소환물 최대 보유량,ko-KR
