source,target,tgt_lng
Aak,阿,zh-TW
Absinthe,苦艾,zh-TW
Aciddrop,酸糖,zh-TW
Adnachiel,安德切爾,zh-TW
Akafuyu,赤冬,zh-TW
Akkord,協律,zh-TW
Alanna,阿蘭娜,zh-TW
Alliance/Supportive Operator,盟約·輔助幹員,zh-TW
Almond,杏仁,zh-TW
Ambriel,安比爾,zh-TW
Amiya,阿米婭,zh-TW
Andreana,安哲拉,zh-TW
Angelina,安潔莉娜,zh-TW
Ansel,安賽爾,zh-TW
Aosta,奥斯塔,zh-TW
April,四月,zh-TW
Archetto,空弦,zh-TW
Arene,芳汀,zh-TW
Aroma,阿羅瑪,zh-TW
Asbestos,石棉,zh-TW
Ascalon,阿斯卡綸,zh-TW
Ash,ASH,zh-TW
Ashlock,灰毫,zh-TW
Astesia,星極,zh-TW
Astgenne,星源,zh-TW
Astgenne the Lightchaser,溯光星源,zh-TW
Aurora,極光,zh-TW
Ayerscarpe,斷崖,zh-TW
Bagpipe,風笛,zh-TW
Bassline,深律,zh-TW
Beagle,米格魯,zh-TW
Beanstalk,豆苗,zh-TW
Beehunter,獵蜂,zh-TW
Beeswax,蜜蠟,zh-TW
Bena,貝娜,zh-TW
Bibeak,柏喙,zh-TW
Bison,拜松,zh-TW
Blacknight,夜半,zh-TW
Blaze,煌,zh-TW
Blaze the Igniting Spark,燭煌,zh-TW
Blemishine,瑕光,zh-TW
Blitz,BLITZ,zh-TW
Blue Poison,藍毒,zh-TW
Bobbing,波卜,zh-TW
Breeze,微風,zh-TW
Brigid,水燈心,zh-TW
Broca,布洛卡,zh-TW
Bryophyta,蒼苔,zh-TW
Bubble,泡泡,zh-TW
Cairn,響石,zh-TW
Cantabile,曉歌,zh-TW
Caper,躍躍,zh-TW
Cardigan,卡緹,zh-TW
Carnelian,卡涅利安,zh-TW
Catapult,空爆,zh-TW
Catherine,凱瑟琳,zh-TW
Cement,洋灰,zh-TW
Ceobe,刻俄柏,zh-TW
Ceylon,錫蘭,zh-TW
Ch'en,陳,zh-TW
Ch'en the Dawnstreak,赤刃明霄陳,zh-TW
Ch'en the Holungday,假日威龍陳,zh-TW
Chestnut,褐果,zh-TW
Chiave,賈維,zh-TW
Chilchuck,奇爾查克,zh-TW
Chongyue,重岳,zh-TW
Civilight Eterna,魔王,zh-TW
Click,卡達,zh-TW
Cliffheart,崖心,zh-TW
Coldshot,冰釀,zh-TW
Contrail,雲跡,zh-TW
Conviction,斷罪者,zh-TW
Corroserum,蝕清,zh-TW
Courier,訊使,zh-TW
Croissant,可頌,zh-TW
Crownslayer,弒君者,zh-TW
Cuora,蛇屠箱,zh-TW
Cutter,刻刀,zh-TW
Czerny,車爾尼,zh-TW
Dagda,達格達,zh-TW
Deepcolor,深海色,zh-TW
Degenbrecher,鐧,zh-TW
Delphine,戴菲恩,zh-TW
Diamante,折光,zh-TW
Dobermann,杜賓,zh-TW
Doc,DOC,zh-TW
Dorothy,多蘿西,zh-TW
Dur-nar,堅雷,zh-TW
Durin,杜林,zh-TW
Dusk,夕,zh-TW
Earthspirit,地靈,zh-TW
Ebenholz,黑鍵,zh-TW
Ela,ELA,zh-TW
Elysium,極境,zh-TW
Enforcer,見行者,zh-TW
Entelechia,隱德來希,zh-TW
Erato,埃拉托,zh-TW
Estelle,艾絲黛爾,zh-TW
Ethan,伊桑,zh-TW
Eunectes,森蚺,zh-TW
Executor,送葬人,zh-TW
Executor the Ex Foedere,聖約送葬人,zh-TW
Exusiai,能天使,zh-TW
Exusiai the New Covenant,新約能天使,zh-TW
Eyjafjalla,艾雅法拉,zh-TW
Eyjafjalla the Hvít Aska,純燼艾雅法拉,zh-TW
FEater,食鐵獸,zh-TW
Fang,芬,zh-TW
Fang the Fire-Sharpened,歷陣銳槍芬,zh-TW
Fartooth,遠牙,zh-TW
Fiammetta,菲亞梅塔,zh-TW
Figurino,裁度,zh-TW
Firewatch,守林人,zh-TW
Firewhistle,火哨,zh-TW
Flamebringer,炎客,zh-TW
Flametail,焰尾,zh-TW
Flint,燧石,zh-TW
Folinic,亞葉,zh-TW
Franka,芙蘭卡,zh-TW
Frost,FROST,zh-TW
Frostleaf,霜葉,zh-TW
Fuze,FUZE,zh-TW
Gavial,嘉維爾,zh-TW
Gavial the Invincible,百煉嘉維爾,zh-TW
Gitano,遠山,zh-TW
Gladiia,歌蕾蒂婭,zh-TW
Glaucus,格勞克斯,zh-TW
Gnosis,靈知,zh-TW
Goldenglow,澄閃,zh-TW
Gracebearer,聆音,zh-TW
Grain Buds,小滿,zh-TW
Grani,格拉尼,zh-TW
Gravel,礫,zh-TW
GreyThroat,灰喉,zh-TW
Greyy,格雷伊,zh-TW
Greyy the Lightningbearer,承曦格雷伊,zh-TW
Gummy,古米,zh-TW
Hadiya,哈蒂婭,zh-TW
Harmonie,和弦,zh-TW
Harold,哈洛德,zh-TW
Haruka,遙,zh-TW
Haze,夜煙,zh-TW
Heavyrain,暴雨,zh-TW
Heidi,海蒂,zh-TW
Hellagur,赫拉格,zh-TW
Hibiscus,芙蓉,zh-TW
Hibiscus the Purifier,濯塵芙蓉,zh-TW
Highmore,海沫,zh-TW
Ho'olheyak,霍爾海雅,zh-TW
Hoederer,赫德雷,zh-TW
Honeyberry,蜜莓,zh-TW
Horn,號角,zh-TW
Hoshiguma,星熊,zh-TW
Hoshiguma the Breacher,斬業星熊,zh-TW
Humus,休謨斯,zh-TW
Hung,吽,zh-TW
Iana,IANA,zh-TW
Ifrit,伊芙利特,zh-TW
Indigo,深靛,zh-TW
Indra,因陀羅,zh-TW
Ines,伊內絲,zh-TW
Insider,隱現,zh-TW
Irene,艾麗妮,zh-TW
Iris,愛麗絲,zh-TW
Istina,真理,zh-TW
Jackie,傑克,zh-TW
Jaye,孑,zh-TW
Jessica,潔西卡,zh-TW
Jessica the Liberated,滌火潔西卡,zh-TW
Jieyun,截雲,zh-TW
Ju,矩,zh-TW
Justice Knight,正義騎士號,zh-TW
Kafka,卡夫卡,zh-TW
Kal'tsit,凱爾希,zh-TW
Kazemaru,風丸,zh-TW
Kestrel,紅隼,zh-TW
Kichisei,吉星,zh-TW
Kirara,綺良,zh-TW
Kirin R Yato,麒麟R夜刀,zh-TW
Kjera,耶拉,zh-TW
Kroos,克洛絲,zh-TW
Kroos the Keen Glint,寒芒克洛絲,zh-TW
La Pluma,羽毛筆,zh-TW
Laios,萊歐斯,zh-TW
Lappland,拉普蘭德,zh-TW
Lappland the Decadenza,荒蕪拉普蘭德,zh-TW
Lava,炎熔,zh-TW
Lava the Purgatory,炎獄炎熔,zh-TW
Lee,老鯉,zh-TW
Leizi,驚蟄,zh-TW
Leizi the Thunderbringer,司霆驚蟄,zh-TW
Lemuen,蕾繆安,zh-TW
Leonhardt,萊恩哈特,zh-TW
Lessing,止頌,zh-TW
Leto,烈夏,zh-TW
Lin,林,zh-TW
Ling,令,zh-TW
Liskarm,雷蛇,zh-TW
Logos,邏各斯,zh-TW
Lord/Sharp,領主·Sharp,zh-TW
Lucilla,海霓,zh-TW
Lumen,流明,zh-TW
Lunacub,子月,zh-TW
Luo Xiaohei,羅小黑,zh-TW
Lutonada,露托,zh-TW
Magallan,麥哲倫,zh-TW
Manticore,獅蠍,zh-TW
Mantra,真言,zh-TW
Marcille,瑪露希爾,zh-TW
Matoimaru,纏丸,zh-TW
Matsukiri,松桐,zh-TW
Matterhorn,角峰,zh-TW
May,梅,zh-TW
Mayer,梅爾,zh-TW
Melanite,玫拉,zh-TW
Melantha,玫蘭莎,zh-TW
Meteor,流星,zh-TW
Meteorite,隕星,zh-TW
Midnight,月見夜,zh-TW
Minimalist,至簡,zh-TW
Mint,薄綠,zh-TW
Mitm,渡橋,zh-TW
Mizuki,水月,zh-TW
Morgan,摩根,zh-TW
Mostima,莫斯提馬,zh-TW
Mountain,山,zh-TW
Mousse,慕斯,zh-TW
Mr. Nothing,烏有,zh-TW
Mudrock,泥岩,zh-TW
Muelsyse,繆爾賽思,zh-TW
Mulberry,桑葚,zh-TW
Mutsumi Wakaba,若葉睦,zh-TW
Myrrh,末藥,zh-TW
Myrtle,桃金娘,zh-TW
Młynar,瑪恩納,zh-TW
Narantuya,娜仁圖亞,zh-TW
Nasti,娜斯提,zh-TW
Nearl,臨光,zh-TW
Nearl the Radiant Knight,耀騎士臨光,zh-TW
Necrass,死芒,zh-TW
Nian,年,zh-TW
Nightingale,夜鶯,zh-TW
Nightmare,夜魔,zh-TW
Nine-Colored Deer,九色鹿,zh-TW
Noir Corne,黑角,zh-TW
Nowell,諾威爾,zh-TW
Nyamu Yūtenji,祐天寺若麥,zh-TW
Nymph,妮芙,zh-TW
Odda,奧達,zh-TW
Orchid,梓蘭,zh-TW
Pallas,帕拉斯,zh-TW
Paprika,明椒,zh-TW
Papyrus,莎草,zh-TW
Passenger,異客,zh-TW
Penance,斥罪,zh-TW
Pepe,佩佩,zh-TW
Perfumer,調香師,zh-TW
Perfumer the Distilled,擷英調香師,zh-TW
Phantom,傀影,zh-TW
Philae,菲萊,zh-TW
Pinecone,松果,zh-TW
Platinum,白金,zh-TW
Plume,翎羽,zh-TW
Podenco,波登可,zh-TW
Poncirus,青枳,zh-TW
Popukar,泡普卡,zh-TW
Pozëmka,鴻雪,zh-TW
Pramanix,初雪,zh-TW
Pramanix the Prerita,聖聆初雪,zh-TW
Projekt Red,紅,zh-TW
Provence,普羅旺斯,zh-TW
Proviso,但書,zh-TW
Ptilopsis,白面鴞,zh-TW
Pudding,布丁,zh-TW
Purestream,清流,zh-TW
Puzzle,謎圖,zh-TW
Qanipalaat,雪絨,zh-TW
Qiubai,仇白,zh-TW
Quartz,石英,zh-TW
Quercus,夏櫟,zh-TW
Raidian,電弧,zh-TW
Rangers,巡林者,zh-TW
Rathalos S Noir Corne,火龍S黑角,zh-TW
Ray,萊伊,zh-TW
Record Keeper,錄武官,zh-TW
Reed,葦草,zh-TW
Reed the Flame Shadow,焰影葦草,zh-TW
Reserve Operator - Caster,預備幹員-術師,zh-TW
Reserve Operator - Defender,預備幹員-重裝,zh-TW
Reserve Operator - Guard,預備幹員-近衛,zh-TW
Reserve Operator - Logistics,預備幹員-後勤,zh-TW
Reserve Operator - Medic,預備幹員-醫療,zh-TW
Reserve Operator - Melee,預備幹員-近戰,zh-TW
Reserve Operator - Sniper,預備幹員-狙擊,zh-TW
Reserve Operator - Specialist,預備幹員-特種,zh-TW
Reserve Operator - Supporter,預備幹員-輔助,zh-TW
Reserve Operator - Vanguard,預備幹員-先鋒,zh-TW
Roberta,羅比菈塔,zh-TW
Robin,羅賓,zh-TW
Rockrock,洛洛,zh-TW
Rope,暗索,zh-TW
Rosa,早露,zh-TW
Rose Salt,瑰鹽,zh-TW
Rosmontis,迷迭香,zh-TW
Saga,嵯峨,zh-TW
Saileach,琴柳,zh-TW
Sakiko Togawa,豐川祥子,zh-TW
Sand Reckoner,衡沙,zh-TW
Sankta Miksaparato,信仰攪拌機,zh-TW
Santalla,寒檀,zh-TW
Saria,塞雷婭,zh-TW
Savage,暴行,zh-TW
Scavenger,清道夫,zh-TW
Scene,稀音,zh-TW
Schwarz,黑,zh-TW
Senshi,先西,zh-TW
Sesa,懾砂,zh-TW
Shalem,暮落,zh-TW
Shamare,巫戀,zh-TW
Shaw,阿消,zh-TW
Shining,閃靈,zh-TW
Shirayuki,白雪,zh-TW
Shu,黍,zh-TW
Sideroca,鑄鐵,zh-TW
Siege,推進之王,zh-TW
Silence,赫默,zh-TW
Silence the Paradigmatic,淬羽赫默,zh-TW
SilverAsh,銀灰,zh-TW
SilverAsh the Reignfrost,凜御銀灰,zh-TW
Skadi,斯卡蒂,zh-TW
Skadi the Corrupting Heart,濁心斯卡蒂,zh-TW
Skybox,天空盒,zh-TW
Skyfire,天火,zh-TW
Snegurochka,冬時,zh-TW
Snow Hunter,雪獵,zh-TW
Snowsant,雪雉,zh-TW
Sora,空,zh-TW
Specter,幽靈鯊,zh-TW
Specter the Unchained,歸溟幽靈鯊,zh-TW
Spot,斑點,zh-TW
Spuria,空構,zh-TW
Stainless,白鐵,zh-TW
Steward,史都華德,zh-TW
Surfer,尋瀾,zh-TW
Surtr,史爾特爾,zh-TW
Sussurro,蘇蘇洛,zh-TW
Suzuran,鈴蘭,zh-TW
Swire,詩懷雅,zh-TW
Swire the Elegant Wit,琳瑯詩懷雅,zh-TW
Tachanka,TACHANKA,zh-TW
Taraxacum,風絮,zh-TW
Tecno,特克諾,zh-TW
Tequila,龍舌蘭,zh-TW
Terra Research Commission,泰拉大陸調查團,zh-TW
Texas,德克薩斯,zh-TW
Texas the Omertosa,緘默德克薩斯,zh-TW
Thorns,棘刺,zh-TW
Thorns the Lodestar,引星棘刺,zh-TW
Tin Man,錫人,zh-TW
Tippi,蒂比,zh-TW
Titi,緹緹,zh-TW
Toddifons,熔泉,zh-TW
Tomimi,特米米,zh-TW
Totter,鉛踝,zh-TW
Tragodia,酒神,zh-TW
Tsukinogi,月禾,zh-TW
Tulip,鬱金香,zh-TW
Tuye,圖耶,zh-TW
Typhon,提豐,zh-TW
Uika Misumi,三角初華,zh-TW
Ulpianus,烏爾比安,zh-TW
Umiri Yahata,八幡海鈴,zh-TW
Underflow,深巡,zh-TW
Utage,宴,zh-TW
Valarqvin,凜視,zh-TW
Vanilla,香草,zh-TW
Varkáris,擺渡人,zh-TW
Vendela,刺玫,zh-TW
Verdant,維荻,zh-TW
Vermeil,紅雲,zh-TW
Vetochki,折椏,zh-TW
Vigil,伺夜,zh-TW
Vigna,紅豆,zh-TW
Vina Victoria,維娜·維多利亞,zh-TW
Virtuosa,塑心,zh-TW
Viviana,薇薇安娜,zh-TW
Vulcan,火神,zh-TW
Vulpisfoglia,忍冬,zh-TW
Waai Fu,槐琥,zh-TW
Wang,望,zh-TW
Wanqing,萬頃,zh-TW
Warfarin,華法琳,zh-TW
Warmy,溫米,zh-TW
Weedy,溫蒂,zh-TW
Whislash,鞭刃,zh-TW
Whisperain,絮雨,zh-TW
Wild Mane,野鬃,zh-TW
Wind Chimes,鐸鈴,zh-TW
Windflit,掠風,zh-TW
Windscoot,騁風,zh-TW
Wiš'adel,維什戴爾,zh-TW
Wulfenite,鉬鉛,zh-TW
Xingzhu,行箸,zh-TW
Yato,夜刀,zh-TW
Yu,餘,zh-TW
Zima,凜冬,zh-TW
Zuo Le,左樂,zh-TW
ア,阿,zh-TW
アイリス,愛麗絲,zh-TW
アイリーニ,艾麗妮,zh-TW
アオスタ,奥斯塔,zh-TW
アカフユ,赤冬,zh-TW
アコルト,協律,zh-TW
アシッドドロップ,酸糖,zh-TW
アスカロン,阿斯卡綸,zh-TW
アステシア,星極,zh-TW
アステジーニ,星源,zh-TW
アスベストス,石棉,zh-TW
アズリウス,藍毒,zh-TW
アッシュロック,灰毫,zh-TW
アドナキエル,安德切爾,zh-TW
アブサント,苦艾,zh-TW
アランナ,阿蘭娜,zh-TW
アルケット,空弦,zh-TW
アレーン,芳汀,zh-TW
アロマ,阿羅瑪,zh-TW
アンジェリーナ,安潔莉娜,zh-TW
アンセル,安賽爾,zh-TW
アンダーフロー,深巡,zh-TW
アンドレアナ,安哲拉,zh-TW
アンブリエル,安比爾,zh-TW
アーススピリット,地靈,zh-TW
アーミヤ,阿米婭,zh-TW
アーモンド,杏仁,zh-TW
イェラ,耶拉,zh-TW
イグゼキュター,送葬人,zh-TW
イネス,伊內絲,zh-TW
イフリータ,伊芙利特,zh-TW
インサイダー,隱現,zh-TW
インディゴ,深靛,zh-TW
インドラ,因陀羅,zh-TW
イーサン,伊桑,zh-TW
イースチナ,真理,zh-TW
ウァン,望,zh-TW
ウィシャデル,維什戴爾,zh-TW
ウィスパーレイン,絮雨,zh-TW
ウィスラッシュ,鞭刃,zh-TW
ウィンドスクート,騁風,zh-TW
ウィンドチャイム,鐸鈴,zh-TW
ウィーディ,溫蒂,zh-TW
ウインドフリット,掠風,zh-TW
ウォーミー,溫米,zh-TW
ウタゲ,宴,zh-TW
ウユウ,烏有,zh-TW
ウルピアヌス,烏爾比安,zh-TW
ウルピスフォリア,忍冬,zh-TW
ウルフェナイト,鉬鉛,zh-TW
ウン,吽,zh-TW
エアースカーペ,斷崖,zh-TW
エイプリル,四月,zh-TW
エイヤフィヤトラ,艾雅法拉,zh-TW
エクシア,能天使,zh-TW
エステル,艾絲黛爾,zh-TW
エフイーター,食鐵獸,zh-TW
エラト,埃拉托,zh-TW
エリジウム,極境,zh-TW
エンカク,炎客,zh-TW
エンテレケイア,隱德來希,zh-TW
エンフォーサー,見行者,zh-TW
エーベンホルツ,黑鍵,zh-TW
オッダ,奧達,zh-TW
オーキッド,梓蘭,zh-TW
オーロラ,極光,zh-TW
カシャ,卡達,zh-TW
カゼマル,風丸,zh-TW
カタパルト,空爆,zh-TW
カッター,刻刀,zh-TW
カニパラート,雪絨,zh-TW
カフカ,卡夫卡,zh-TW
カンタービレ,曉歌,zh-TW
カーディ,卡緹,zh-TW
カーネリアン,卡涅利安,zh-TW
ガヴィル,嘉維爾,zh-TW
キアーベ,賈維,zh-TW
キチセイ,吉星,zh-TW
キャサリン,凱瑟琳,zh-TW
キララ,綺良,zh-TW
キリンRヤトウ,麒麟R夜刀,zh-TW
ギターノ,遠山,zh-TW
クエルクス,夏櫟,zh-TW
クォーツ,石英,zh-TW
クオーラ,蛇屠箱,zh-TW
クラウンスレイヤー,弒君者,zh-TW
クリフハート,崖心,zh-TW
クルース,克洛絲,zh-TW
クロワッサン,可頌,zh-TW
クーリエ,訊使,zh-TW
グム,古米,zh-TW
グラウコス,格勞克斯,zh-TW
グラニ,格拉尼,zh-TW
グラベル,礫,zh-TW
グレイ,格雷伊,zh-TW
グレイディーア,歌蕾蒂婭,zh-TW
グレインバッズ,小滿,zh-TW
グレースベアラー,聆音,zh-TW
グレースロート,灰喉,zh-TW
ケイパー,躍躍,zh-TW
ケオベ,刻俄柏,zh-TW
ケストレル,紅隼,zh-TW
ケルシー,凱爾希,zh-TW
ケルン,響石,zh-TW
コロセラム,蝕清,zh-TW
コントレイル,雲跡,zh-TW
コンビクション,斷罪者,zh-TW
コールドショット,冰釀,zh-TW
ゴールデングロー,澄閃,zh-TW
サイラッハ,琴柳,zh-TW
サイレンス,赫默,zh-TW
サガ,嵯峨,zh-TW
サベージ,暴行,zh-TW
サリア,塞雷婭,zh-TW
サンクタ・ミキサー,信仰攪拌機,zh-TW
サンタラ,寒檀,zh-TW
サンドレコナー,衡沙,zh-TW
サーファー,尋瀾,zh-TW
シィンズゥ,行箸,zh-TW
シェーシャ,懾砂,zh-TW
シデロカ,鑄鐵,zh-TW
シャイニング,閃靈,zh-TW
シャマレ,巫戀,zh-TW
シャレム,暮落,zh-TW
シュウ,黍,zh-TW
シュヴァルツ,黑,zh-TW
ショウ,阿消,zh-TW
シラユキ,白雪,zh-TW
シルバーアッシュ,銀灰,zh-TW
シヴィライト・エテルナ,魔王,zh-TW
シー,夕,zh-TW
シージ,推進之王,zh-TW
シーン,稀音,zh-TW
ジェイ,孑,zh-TW
ジェシカ,潔西卡,zh-TW
ジエユン,截雲,zh-TW
ジャスティスナイト,正義騎士號,zh-TW
ジャッキー,傑克,zh-TW
ジュナー,堅雷,zh-TW
ジュー,矩,zh-TW
スカイフレア,天火,zh-TW
スカイボックス,天空盒,zh-TW
スカジ,斯卡蒂,zh-TW
スカベンジャー,清道夫,zh-TW
