source,target,tgt_lng
'Clip' Specialist,“夾子”專家,zh-TW
'클립' 전문가,“夾子”專家,zh-TW
A Matter of Habit,習慣使然,zh-TW
A Surprise Visitor,不期而至,zh-TW
ATAO! Open Up!,開門！管理局,zh-TW
ATK Up,攻擊提升,zh-TW
Abyssal Intuition,深海直覺,zh-TW
Abyssal Predator,深海掠食者,zh-TW
Abyssal Regeneration,深海再生力,zh-TW
Accelerando,蓄勢,zh-TW
Accelerator Field,加速力場,zh-TW
Accumulated Knowledge,學成於聚,zh-TW
Adaptable,靈活應變,zh-TW
Additional Healing,附加治療,zh-TW
Advanced Notice,預先告知,zh-TW
All Are Guests,萬象為賓,zh-TW
All That I See,見我所見,zh-TW
All That I Teach,授我所授,zh-TW
All-Out Attack,蓄力攻擊,zh-TW
All-Seeing Eye,形意洞照,zh-TW
Alpha Wolf,頭狼,zh-TW
Alternating Elements,疊代元素,zh-TW
Ambidextrous,雙利手,zh-TW
Ambush,設伏,zh-TW
An End to War,止戈,zh-TW
An Everyman's Wish,凡人之願,zh-TW
Anatomy Master,解剖高手,zh-TW
Anchor Dandelion,定風絮,zh-TW
Ancient Kin,遠古血親,zh-TW
Angel's Blessings,天使的祝福,zh-TW
Another 'Her',另一個“她”,zh-TW
Anti-Air Master,空射大師,zh-TW
Anti-Air Specialist,空射專精,zh-TW
Appoggiatura,倚音,zh-TW
Archdemon Mode,鬼人強化狀態,zh-TW
Armaments of Annihilation,殲滅戰裝備,zh-TW
Armor Break,鎧甲突破,zh-TW
Armor Penetration Arrow,破甲箭頭,zh-TW
Arts Sniper,法術狙擊,zh-TW
Arts of the Wild,荒野法術,zh-TW
Assassin,暗殺者,zh-TW
Auditory Training,聽覺訓練,zh-TW
Authoritarian Teachings,威權教誨,zh-TW
Automatic Typewriter,自動打字機,zh-TW
Auxiliary Equipment,輔助裝備,zh-TW
Ballistic Shield,防彈護盾,zh-TW
Baptize the Blade,濯洗劍鋒,zh-TW
Battleaxe,戰地巨斧,zh-TW
Battlefield Engineer,戰地工程師,zh-TW
Battlefield Medic,戰地醫師,zh-TW
Beacon's Wrath,信標的憤怒,zh-TW
Bena's Protractor,貝娜的量角器,zh-TW
Big Spendthrift,大買家,zh-TW
Binding Circle,畫地為牢,zh-TW
Birth of a Hero,英雄的誕生,zh-TW
Black Fiend's Protection,黑惡魔的庇護,zh-TW
Black Mist,黑色迷霧,zh-TW
Blade Art,持刀格鬥術,zh-TW
Blast Attachment Refit,爆破附著改裝,zh-TW
Blessing,祝,zh-TW
Blessing of Karlan,聖山的祝福,zh-TW
Blighted Blood,枯法之血,zh-TW
Blood Bank,萃血,zh-TW
Blood Sample Recycle,血液樣本回收,zh-TW
Bloodbath,血戰,zh-TW
Bloody Slaughter,血戮,zh-TW
Blueprint Corrections,圖紙校正,zh-TW
Bombardment Studies,炮術研習,zh-TW
Bone Piercer,深入骨髓,zh-TW
Booster Injection,強化注射,zh-TW
