source,target,tgt_lng
"""A Sombra da Meia-Noite""","""เงาดำยามวิกาล""",th-TH
"""Além dos penhascos, um caminho no céu alcança os quatro sinos.""","""ทิวเขาลำธารดั่งม่านเปิดถ้ำขยาย สะพานแขวนลอยฟ้าก้องกังวานทั่วทิศ""",th-TH
"""Aqueles Superiores""","""นายท่านเหล่านั้น""",th-TH
"""Até a Próxima""","""แล้วพบกันใหม่นะ""",th-TH
"""Automata Elder's Workbook""","""สมุดการบ้านของจอมยุทธ์พันกล""",th-TH
"""Because of you, this song has never fallen silent.""","""เพียงเพื่อเธอ ฉันจึงเฝ้าคะนึงหาตราบจนบัดนี้""",th-TH
"""Beyond the cliffs, a sky path reaches the four chimes.""","""ทิวเขาลำธารดั่งม่านเปิดถ้ำขยาย สะพานแขวนลอยฟ้าก้องกังวานทั่วทิศ""",th-TH
"""Bolsa das Maravilhas de Qingxu""","""ถุงสมประสงค์ชิงซวี""",th-TH
"""Deinetwegen ist dieses Lied nie verstummt.""","""เพียงเพื่อเธอ ฉันจึงเฝ้าคะนึงหาตราบจนบัดนี้""",th-TH
"""Encore! Encore! Encore!""","""เอาอีกเพลง! เล่นอีก! เล่นอีก!""",th-TH
"""Esta mesma lua já brilhou sobre os antigos.""","""จันทราในวันนี้เคยสาดส่องผู้คนในวันวาน""",th-TH
"""Honor the past, and press onward, even in the face of death.""","""สืบสานอดีตเบิกทางสู่อนาคต เผชิญความตายเพื่อก่อเกิดชีวิตใหม่""",th-TH
"""Honre o que foi; viva em direção à morte.""","""สืบสานอดีตเบิกทางสู่อนาคต เผชิญความตายเพื่อก่อเกิดชีวิตใหม่""",th-TH
"""Livro de Exercícios do Ancião Autômato""","""สมุดการบ้านของจอมยุทธ์พันกล""",th-TH
"""Nightmare"" Incursion","""ฝันร้าย"" จู่โจม",th-TH
"""Novo dia, mesma dor""",วันใหม่ กับความเจ็บปวดเก่า,th-TH
"""Paz e prosperidade""","""ศุภมงคล""",th-TH
"""Peace and Prosperity""","""ศุภมงคล""",th-TH
"""Por sua causa, esta canção nunca se calou.""","""เพียงเพื่อเธอ ฉันจึงเฝ้าคะนึงหาตราบจนบัดนี้""",th-TH
"""Qingxu Pouch of Wonders""","""ถุงสมประสงค์ชิงซวี""",th-TH
"""The Midnight Shadow""","""เงาดำยามวิกาล""",th-TH
"""This same moon once shone upon the ancients.""","""จันทราในวันนี้เคยสาดส่องผู้คนในวันวาน""",th-TH
"""Those Higher-ups""","""นายท่านเหล่านั้น""",th-TH
"""Until We Meet Again""","""แล้วพบกันใหม่นะ""",th-TH
"""{PlayerName}""的溯言","บันทึกจาก ""{PlayerName}""",th-TH
"""{PlayerName}""의 메모","บันทึกจาก ""{PlayerName}""",th-TH
"(EN) Bring sie zu mir, jene zurückgelassenen Wünsche...",(EN) ให้ฉันรับความปรารถนาทั้งหมดที่หลงเหลืออยู่ในโลกนี้...,th-TH
(EN) Confíame esos deseos que quedaron atrás...,(EN) ให้ฉันรับความปรารถนาทั้งหมดที่หลงเหลืออยู่ในโลกนี้...,th-TH
"(EN) Donnez-les-moi, ces souhaits abandonnés...",(EN) ให้ฉันรับความปรารถนาทั้งหมดที่หลงเหลืออยู่ในโลกนี้...,th-TH
"(JP) Bring sie zu mir, jene zurückgelassenen Wünsche...",(JP) ให้ฉันรับความปรารถนาทั้งหมดที่หลงเหลืออยู่ในโลกนี้..,th-TH
(JP) Confíame esos deseos que quedaron atrás...,(JP) ให้ฉันรับความปรารถนาทั้งหมดที่หลงเหลืออยู่ในโลกนี้..,th-TH
"(JP) Deixe-os comigo, esses desejos que foram deixados para trás...",(JP) ให้ฉันรับความปรารถนาทั้งหมดที่หลงเหลืออยู่ในโลกนี้..,th-TH
"(JP) Donnez-les-moi, ces souhaits abandonnés...",(JP) ให้ฉันรับความปรารถนาทั้งหมดที่หลงเหลืออยู่ในโลกนี้..,th-TH
"(JP) Lay them on me, those wishes that have been left behind...",(JP) ให้ฉันรับความปรารถนาทั้งหมดที่หลงเหลืออยู่ในโลกนี้..,th-TH
"(KR) Bring sie zu mir, jene zurückgelassenen Wünsche...",(KR) ให้ฉันรับความปรารถนาทั้งหมดที่หลงเหลืออยู่ในโลกนี้..,th-TH
(KR) Confíame esos deseos que quedaron atrás...,(KR) ให้ฉันรับความปรารถนาทั้งหมดที่หลงเหลืออยู่ในโลกนี้..,th-TH
"(KR) Deixe-os comigo, esses desejos que foram deixados para trás...",(KR) ให้ฉันรับความปรารถนาทั้งหมดที่หลงเหลืออยู่ในโลกนี้..,th-TH
"(KR) Donnez-les-moi, ces souhaits abandonnés...",(KR) ให้ฉันรับความปรารถนาทั้งหมดที่หลงเหลืออยู่ในโลกนี้..,th-TH
"(KR) Lay them on me, those wishes that have been left behind...",(KR) ให้ฉันรับความปรารถนาทั้งหมดที่หลงเหลืออยู่ในโลกนี้..,th-TH
(Remaining: {0}),(เหลือ: {0}),th-TH
(Restant : {0}),(เหลือ: {0}),th-TH
(Restante: {0}),(เหลือ: {0}),th-TH
(Verbleibend: {0}),(เหลือ: {0}),th-TH
(남은 횟수: {0}),(เหลือ: {0}),th-TH
"(영어) 세상에 남겨진 그 모든 염원들을, 제가 이어받겠습니다...",(EN) ให้ฉันรับความปรารถนาทั้งหมดที่หลงเหลืออยู่ในโลกนี้...,th-TH
"(일본어) 세상에 남겨진 그 모든 염원들을, 제가 이어받겠습니다...",(JP) ให้ฉันรับความปรารถนาทั้งหมดที่หลงเหลืออยู่ในโลกนี้..,th-TH
"(중국어) 세상에 남겨진 그 모든 염원들을, 제가 이어받겠습니다...",ให้ฉันรับความปรารถนาทั้งหมดที่หลงเหลืออยู่ในโลกนี้...,th-TH
"(한국어) 세상에 남겨진 그 모든 염원들을, 제가 이어받겠습니다...",(KR) ให้ฉันรับความปรารถนาทั้งหมดที่หลงเหลืออยู่ในโลกนี้..,th-TH
"+{0} Zonen, in denen ein Verbrauchsmaterial aktiv bleibt.",จำนวนพื้นที่ที่ไอเทมมีผล +{0},th-TH
... Ich setze mich ganz bestimmt NICHT darauf!,...ฉันไม่มีทางนั่งเจ้านี่เด็ดขาด!,th-TH
... Warum kämpfen sie?,...ทำไมพวกเธอถึงตีกันล่ะ?,th-TH
... Was für ein intensiver Austausch an Kochkünsten.,...เป็นการแลกเปลี่ยนฝีมือทำอาหารที่ดุเดือดจริงๆ,th-TH
... 난 절대 이거 안 탈 거야!,...ฉันไม่มีทางนั่งเจ้านี่เด็ดขาด!,th-TH
... 쟤들은 왜 싸우는 거야?,...ทำไมพวกเธอถึงตีกันล่ะ?,th-TH
... 정말 격렬한 요리 교류였어,...เป็นการแลกเปลี่ยนฝีมือทำอาหารที่ดุเดือดจริงๆ,th-TH
...Eu definitivamente NÃO vou sentar nisso!,...ฉันไม่มีทางนั่งเจ้านี่เด็ดขาด!,th-TH
...I'm definitely NOT sitting on this!,...ฉันไม่มีทางนั่งเจ้านี่เด็ดขาด!,th-TH
...Je ne vais certainement PAS m'asseoir là-dessus !,...ฉันไม่มีทางนั่งเจ้านี่เด็ดขาด!,th-TH
...Por que eles estão brigando?,...ทำไมพวกเธอถึงตีกันล่ะ?,th-TH
...Que troca intensa de técnicas culinárias.,...เป็นการแลกเปลี่ยนฝีมือทำอาหารที่ดุเดือดจริงๆ,th-TH
...What an intense exchange of culinary techniques.,...เป็นการแลกเปลี่ยนฝีมือทำอาหารที่ดุเดือดจริงๆ,th-TH
...Why are they fighting?,...ทำไมพวกเธอถึงตีกันล่ะ?,th-TH
/,หรือ,th-TH
/ {0},/{0},th-TH
/3,test/{0}/3,th-TH
"01. ""O Desaparecimento de Rover""","01. ""เหตุผู้พเนจรหายตัวไป""",th-TH
"01. ""Rover's Disappearance""","01. ""เหตุผู้พเนจรหายตัวไป""",th-TH
01. Al Ministerio de Fomento,01. มุ่งหน้าไปที่กระทรวงการพัฒนา,th-TH
01. Au Ministèredu Développement,01. มุ่งหน้าไปที่กระทรวงการพัฒนา,th-TH
01. Der Autopuppen-Käufer,01. ผู้ซื้อหุ่นกล,th-TH
01. Der nächtliche Angriff,01. เหตุลอบโจมตียามวิกาล,th-TH
01. Der verdächtige Ausreißer,01. ผู้หลบหนีที่น่าสงสัย,th-TH
01. Die streunende Autopuppe,01. หุ่นกลที่หลงหาย,th-TH
01. Die ungehorsame Autopuppe,01. หุ่นกลที่แอบโดดงาน,th-TH
01. El Títere ausente,01. หุ่นกลที่แอบโดดงาน,th-TH
01. El Títere perdido,01. หุ่นกลที่หลงหาย,th-TH
01. El asalto de medianoche,01. เหตุลอบโจมตียามวิกาล,th-TH
01. El comprador de Títeres,01. ผู้ซื้อหุ่นกล,th-TH
01. Ins Entwicklungsministerium,01. มุ่งหน้าไปที่กระทรวงการพัฒนา,th-TH
01. L'acheteur d'automate,01. ผู้ซื้อหุ่นกล,th-TH
01. L'assaut nocturne,01. เหตุลอบโจมตียามวิกาล,th-TH
01. L'automate errant,01. หุ่นกลที่หลงหาย,th-TH
01. L'automate fugueur,01. หุ่นกลที่แอบโดดงาน,th-TH
01. La desaparición de Errante,"01. ""เหตุผู้พเนจรหายตัวไป""",th-TH
01. La sospechosa fuga,01. ผู้หลบหนีที่น่าสงสัย,th-TH
01. Le fugitif suspect,01. ผู้หลบหนีที่น่าสงสัย,th-TH
01. O Ataque Noturno,01. เหตุลอบโจมตียามวิกาล,th-TH
01. O Comprador de Maquinetes,01. ผู้ซื้อหุ่นกล,th-TH
01. O Fugitivo Suspeito,01. ผู้หลบหนีที่น่าสงสัย,th-TH
01. O Maquinete Faltoso,01. หุ่นกลที่แอบโดดงาน,th-TH
01. O Maquinete Perdido,01. หุ่นกลที่หลงหาย,th-TH
01. Para o Ministério do Desenvolvimento,01. มุ่งหน้าไปที่กระทรวงการพัฒนา,th-TH
01. The Autopuppet Buyer,01. ผู้ซื้อหุ่นกล,th-TH
01. The Late-Night Assault,01. เหตุลอบโจมตียามวิกาล,th-TH
01. The Stray Autopuppet,01. หุ่นกลที่หลงหาย,th-TH
01. The Suspicious Runaway,01. ผู้หลบหนีที่น่าสงสัย,th-TH
