source,target,tgt_lng
30m以上離れた場所から的の中心を射抜く,En az 30 metre uzaklıktan bir hedef bloğunu tam ortasından vurun,tr-TR
30미터 이상 떨어진 곳에서 과녁 블록의 정중앙을 맞추세요,En az 30 metre uzaklıktan bir hedef bloğunu tam ortasından vurun,tr-TR
4つの壺の欠片から飾り壺を作る,4 çömlek parçasından süslü bir çömlek yapın,tr-TR
50m以上離れた場所からスケルトンを倒す,Bir iskeleti en az 50 metre uzakdan öldürün,tr-TR
50미터 이상 떨어져 있는 스켈레톤을 죽이세요,Bir iskeleti en az 50 metre uzakdan öldürün,tr-TR
5種類のMobをクロスボウを使って一度に倒す,Beş farklı canlıyı tek arbalet vuruşu ile öldürün,tr-TR
"Abenteuer, Entdeckung und Kampf","Macera, keşif ve savaş",tr-TR
Abra um Cofre com uma Chave do Desafio,Sınama anahtarı ile bir kasayı açın,tr-TR
Abra um Cofre Sombrio com uma Chave Sombria do Desafio,Uğursuz sınama anahtarı kullanarak bir uğursuz kasayı açın,tr-TR
Abre un arca usando una llave de desafío.,Sınama anahtarı ile bir kasayı açın,tr-TR
Acasale dois animais,İki hayvanı çiftleştirin,tr-TR
Acasale todos os animais!,Tüm hayvanları çiftleştirin!,tr-TR
Accovacciati vicino a un sensore di sculk o a un sorvegliante per non farti sentire,Sizi fark etmesini önlemek için bir sculk sensörünün veya muhafızın yakınlarında eğilin,tr-TR
Acerte cinco criaturas com uma investida usando a Lança,Beş canlıyı tek mızrak hücum saldırısı ile vurun,tr-TR
"Acerte o centro de um Alvo a, no mínimo, 30 metros de distância",En az 30 metre uzaklıktan bir hedef bloğunu tam ortasından vurun,tr-TR
Acerte um Aldeão com um raio,Bir köylüye yıldırım çakın,tr-TR
Acquire diamonds,Elmas elde edin,tr-TR
Addentrati in una fortezza del Nether,Bir Nether kalesine girin,tr-TR
Addomestica tutti i tipi di gatto!,Bütün kedi türlerini evcilleştirin!,tr-TR
Addomestica tutti i tipi di lupo,Bütün kurt türlerini evcilleştirin,tr-TR
Addomestica un animale,Bir hayvanı evcilleştirin,tr-TR
Adentre uma Fortaleza do Nether,Bir Nether kalesine girin,tr-TR
"Adventure, exploration and combat","Macera, keşif ve savaş",tr-TR
Adéntrate en un bastión en ruinas.,Bir burç kalıntısına girin,tr-TR
Adéntrate en una fortaleza del Nether.,Bir Nether kalesine girin,tr-TR
Affaiblissez et soignez un zombie-villageois.,Bir zombi köylüyü güçsüzleştirin ve iyileştirin,tr-TR
Alimenta a una cría de sniffer.,Bir koklarca yavrusu besleyin,tr-TR
Alimenta un faro alla massima potenza,Bir feneri tam güce getirin,tr-TR
Alimente um Farejador Bebê,Bir koklarca yavrusu besleyin,tr-TR
Alinhe corretamente um Coração de Rangente entre dois blocos de Tronco de Carvalho Pálido,Bir gıcırtı kalbini iki soluk meşe kütüğü bloğu arasına doğru biçimde yerleştir,tr-TR
Alleati con un assolotto e vinci un combattimento,Bir Aksolotl ile takım olun ve bir savaş kazanın,tr-TR
Alleggerisci un blaze della sua verga,Bir Blaze’in çubuğunu alın,tr-TR
"Allez-y, que pourrait-il vous arriver ?","İçeri girin, ne olabilir ki?",tr-TR
Ande furtivamente perto de um Sensor de Sculk ou Defensor para evitar a detecção,Sizi fark etmesini önlemek için bir sculk sensörünün veya muhafızın yakınlarında eğilin,tr-TR
Ande sobre a Neve Fofa... sem afundar,Tozlaşmış karda yürüyün... içine batmadan tabi,tr-TR
"Aplica estos moldes de herrería al menos una vez: agujas, hocico, costillas, warden, silencio, vex, marea, buscacaminos.","Bu demirci şablonlarını en az bir kez uygulayın: Sarmal, Domuz Burnu, Kaburga, Koğuş, Sessizlik, Sinirbozan, Gelgit, Yol Bulucu",tr-TR
"Aplique ao menos uma vez os moldes de ferraria de: Espiral, Focinho, Costelas, Profundezas, Silêncio, Obsessor, Marés e Navegador","Bu demirci şablonlarını en az bir kez uygulayın: Sarmal, Domuz Burnu, Kaburga, Koğuş, Sessizlik, Sinirbozan, Gelgit, Yol Bulucu",tr-TR
"Applica almeno una volta questi schemi di forgiatura: guglie, grugno, costole, sorvegliante, silenzio, vessante, marea, ricognitore","Bu demirci şablonlarını en az bir kez uygulayın: Sarmal, Domuz Burnu, Kaburga, Koğuş, Sessizlik, Sinirbozan, Gelgit, Yol Bulucu",tr-TR
"Appliquez ces modèles de forge au moins une fois : des tours, des groins, des côtes, des abîmes, du silence, des Vex, des marées et des éclaireurs.","Bu demirci şablonlarını en az bir kez uygulayın: Sarmal, Domuz Burnu, Kaburga, Koğuş, Sessizlik, Sinirbozan, Gelgit, Yol Bulucu",tr-TR
Appliquez sur vous-même tous les effets de potions en même temps.,Aynı anda tüm iksir etkilerine sahip olun,tr-TR
